K5PCV5I.PV;K5PCV6I.PV
94.13677;94.275
94.13677;94.54682
94.13677;94.51964
94.13672;94.28578
94.13672;94.57886
94.13672;94.50375
94.13667;94.25109
94.13667;94.55125
94.13667;94.5386
94.13662;94.53318
94.13661;94.5138
94.13651;94.35521
94.13651;94.38026
94.13651;94.49792
94.13646;94.25255
94.13646;94.51823
94.13641;94.27193
94.13641;94.52271
94.13641;94.4726
94.13635;94.50297
94.1363;94.2563
94.1363;94.5037
94.13625;94.52557
94.13615;94.50422
94.13604;94.57719
94.13604;94.53802
94.13599;94.53693
94.13599;94.5013
94.13589;94.51391
94.13589;94.47896
94.13573;94.23021
94.13568;94.54
94.13563;94.47636
94.13557;94.54875
94.13552;94.53432
94.13547;94.51318
94.13547;94.52271
94.13542;94.53693
94.13541;94.53687
94.13531;94.2263
94.13531;94.52156
94.13526;94.52859
94.13526;94.48063
94.13521;94.51328
94.13521;94.5501
94.13515;94.5013
94.1351;94.53323
94.13506;94.50599
94.13506;94.52922
94.135;94.37125
94.13495;94.26109
94.13495;94.53198
94.13495;94.52364
94.13484;94.50927
94.13469;94.52036
94.13469;94.5538
94.13464;94.5113
94.13464;94.53265
94.13458;94.53531
94.13443;94.54562
94.13438;94.27677
94.13432;94.28562
94.13432;94.52885
94.13432;94.51318
94.13432;94.47823
94.13427;94.54198
94.13427;94.53458
94.13422;94.53052
94.13422;94.50531
94.13422;94.48058
94.13416;94.52432
94.13416;94.50573
94.13412;94.2664
94.13412;94.48797
94.13406;94.26656
94.13406;94.22807
94.13401;94.53448
94.13396;94.25735
94.13391;94.52771
94.1339;94.30156
94.1339;94.53953
94.1339;94.52677
94.13386;94.53943
94.13385;94.5538
94.13375;94.26984
94.13375;94.54656
94.1337;94.54406
94.1337;94.55078
94.13364;94.53661
94.13344;94.54385
94.13333;94.54995
94.13328;94.51646
94.13323;94.50359
94.13322;94.54485
94.13318;94.26734
94.13318;94.27281
94.13313;94.55933
94.13313;94.51677
94.13307;94.25203
94.13302;94.51917
94.13287;94.52734
94.13287;94.52489
94.13287;94.53182
94.13281;94.50818
94.13281;94.50849
94.13276;94.5313
94.13276;94.53505
94.13276;94.54625
94.13271;94.5375
94.13271;94.47135
94.13266;94.50771
94.13261;94.52896
94.13255;94.27651
94.13255;94.26083
94.1325;94.26891
94.1325;94.5025
94.1325;94.50063
94.1325;94.54573
94.13245;94.53875
94.1324;94.54516
94.13239;94.53151
94.13235;94.52312
94.13229;94.5176
94.13229;94.49422
94.13224;94.56104
94.13224;94.51938
94.13213;94.49328
94.13209;94.49713
94.13208;94.26568
94.13203;94.5387
94.13198;94.2914
94.13198;94.54391
94.13198;94.52058
94.13182;94.51104
94.13177;94.54427
94.13177;94.52906
94.13172;94.50234
94.13167;94.30141
94.13167;94.41302
94.13167;94.54052
94.13151;94.53146
94.13151;94.51203
94.13146;94.53114
94.13146;94.54797
94.13141;94.27005
94.13141;94.57406
94.13141;94.54266
94.13141;94.53354
94.13136;94.22526
94.13136;94.51682
94.1313;94.51021
94.13125;94.53109
94.13125;94.51203
94.13125;94.50109
94.13125;94.52047
94.13115;94.25943
94.13115;94.56141
94.1311;94.54667
94.1311;94.53558
94.13104;94.51063
94.13099;94.3788
94.13099;94.52338
94.13094;94.28578
94.13094;94.26583
94.13088;94.26791
94.13084;94.29542
94.13084;94.52714
94.13083;94.54672
94.13078;94.52094
94.13078;94.49823
94.13078;94.49713
94.13078;94.55386
94.13062;94.54011
94.13062;94.52958
94.13057;94.51104
94.13052;94.27552
94.13047;94.26443
94.13042;94.49661
94.13042;94.54375
94.13031;94.22969
94.13031;94.26302
94.13026;94.54823
94.13021;94.54463
94.1302;94.55443
94.13016;94.50661
94.1301;94.50813
94.1301;94.54646
94.13005;94.55412
94.13;94.23177
94.13;94.55135
94.12995;94.55328
94.1299;94.50089
94.1299;94.49792
94.12984;94.54474
94.12979;94.54536
94.12979;94.5386
94.12974;94.55745
94.12968;94.22552
94.12968;94.56005
94.12968;94.52823
94.12964;94.24609
94.12964;94.5487
94.12953;94.22662
94.12953;94.55609
94.12948;94.23032
94.12943;94.50568
94.12938;94.5451
94.12933;94.53547
94.12927;94.39468
94.12927;94.42307
94.12922;94.2636
94.12922;94.2238
94.12922;94.49985
94.12922;94.50193
94.12922;94.52896
94.12906;94.25854
94.12906;94.52349
94.12901;94.55505
94.12896;94.49734
94.12891;94.2337
94.12891;94.28036
94.12891;94.55177
94.12891;94.53458
94.12891;94.54896
94.1288;94.22844
94.12875;94.55516
94.1287;94.31084
94.1287;94.50313
94.1287;94.55276
94.12865;94.50162
94.12865;94.53672
94.12859;94.24932
94.12849;94.56177
94.12844;94.51036
94.12833;94.55333
94.12833;94.55401
94.12833;94.5438
94.12828;94.54328
94.12823;94.25833
94.12813;94.53526
94.12802;94.50026
94.12802;94.55448
94.12802;94.55193
94.12797;94.55714
94.12797;94.54459
94.12791;94.2589
94.12786;94.54339
94.12782;94.55067
94.12782;94.5311
94.12776;94.23302
94.12776;94.51192
94.12776;94.52745
94.12776;94.55141
94.12771;94.50542
94.12771;94.53823
94.12771;94.52885
94.12766;94.53807
94.1276;94.56651
94.1276;94.54443
94.12755;94.41693
94.12755;94.5663
94.1275;94.27401
94.1275;94.54916
94.12745;94.5475
94.12745;94.46484
94.1274;94.28479
94.1274;94.55042
94.1274;94.52333
94.12734;94.24969
94.12734;94.5024
94.12724;94.37406
94.12724;94.53005
94.12719;94.56115
94.12719;94.46677
94.12714;94.5713
94.12703;94.29427
94.12703;94.54578
94.12703;94.5587
94.12693;94.49823
94.12688;94.40682
94.12688;94.55672
94.12682;94.26708
94.12677;94.52417
94.12672;94.49714
94.12667;94.42213
94.12666;94.55609
94.12635;94.53963
94.1262;94.40448
94.12614;94.2664
94.12609;94.23183
94.12609;94.54151
94.12605;94.55849
94.12604;94.46385
94.12599;94.27276
94.12599;94.2364
94.12599;94.43089
94.12599;94.28078
94.12594;94.2325
94.12594;94.54771
94.12594;94.51948
94.12589;94.24802
94.12589;94.54865
94.12579;94.50938
94.12578;94.57833
94.12573;94.27068
94.12573;94.23244
94.12573;94.54912
94.12573;94.46203
94.12572;94.54745
94.12568;94.52917
94.12563;94.40052
94.12563;94.49953
94.12563;94.54068
94.12557;94.26734
94.12552;94.22771
94.12537;94.56521
94.12531;94.44411
94.12521;94.24359
94.12521;94.55859
94.12521;94.52297
94.12521;94.51339
94.12511;94.51901
94.12505;94.43735
94.12505;94.5461
94.12505;94.55594
94.125;94.28604
94.125;94.25917
94.125;94.41547
94.12495;94.40401
94.12495;94.39391
94.12495;94.50969
94.12489;94.56271
94.12484;94.25188
94.12484;94.54375
94.12479;94.48349
94.12479;94.53339
94.12474;94.47099
94.12469;94.29828
94.12469;94.55276
94.12469;94.52859
94.12463;94.45495
94.12459;94.28656
94.12448;94.29927
94.12443;94.26208
94.12443;94.54417
94.12437;94.28589
94.12432;94.25266
94.12427;94.30052
94.12427;94.39422
94.12422;94.41229
94.12417;94.54745
94.12417;94.52615
94.12411;94.53698
94.12401;94.25531
94.12401;94.23141
94.12401;94.23531
94.12395;94.3724
94.12391;94.53479
94.1238;94.55719
94.12375;94.375
94.1237;94.51365
94.12354;94.53484
94.12344;94.55782
94.12334;94.54865
94.12328;94.23104
94.12328;94.51511
94.12323;94.26334
94.12312;94.39536
94.12307;94.25771
94.12297;94.28989
94.12292;94.23948
94.12286;94.50433
94.12276;94.53099
94.12271;94.26354
94.12266;94.27312
94.12266;94.27193
94.1225;94.41443
94.1225;94.54131
94.1225;94.44542
94.12245;94.51334
94.12234;94.23235
94.12229;94.30021
94.12218;94.455
94.12214;94.37
94.12209;94.45161
94.12203;94.54765
94.12198;94.28005
94.12193;94.21693
94.12183;94.24604
94.12183;94.42901
94.12172;94.26063
94.12167;94.27953
94.12167;94.39562
94.12167;94.47073
94.12161;94.54865
94.12156;94.30338
94.12156;94.27953
94.12156;94.53136
94.12151;94.29073
94.12151;94.54703
94.12135;94.46265
94.1213;94.23
94.1212;94.36308
94.1212;94.25797
94.1212;94.27182
94.12115;94.24026
94.12109;94.50901
94.12099;94.29354
94.12093;94.24729
94.12089;94.26756
94.12083;94.25333
94.12078;94.525
94.12067;94.36469
94.12063;94.29078
94.12062;94.4712
94.12036;94.25521
94.12032;94.2487
94.12016;94.55063
94.12016;94.43802
94.12005;94.30198
94.12;94.50599
94.11984;94.37089
94.11969;94.36401
94.11969;94.26797
94.11964;94.35963
94.11964;94.23703
94.11953;94.57651
94.11953;94.52213
94.11948;94.28427
94.11948;94.24927
94.11942;94.29255
94.11938;94.52979
94.11927;94.23745
94.11927;94.52422
94.11927;94.45115
94.11922;94.25245
94.11916;94.23869
94.11912;94.45349
94.11911;94.25
94.11906;94.46505
94.11906;94.45026
94.11901;94.28943
94.11885;94.44094
94.11885;94.46886
94.1187;94.23922
94.11864;94.48432
94.11855;94.51698
94.11849;94.51183
94.11844;94.54881
94.11839;94.51537
94.11833;94.26104
94.11833;94.23391
94.11823;94.37224
94.11818;94.43297
94.11813;94.51458
94.11807;94.26734
94.11807;94.52292
94.11802;94.50823
94.11802;94.53172
94.11802;94.44411
94.11792;94.24224
94.11787;94.25291
94.11771;94.25411
94.11766;94.525
94.11761;94.44167
94.11745;94.52406
94.11734;94.25547
94.11734;94.45115
94.11729;94.26474
94.11724;94.24656
94.11719;94.56792
94.11713;94.25313
94.11713;94.51505
94.11698;94.26161
94.11693;94.44531
94.11682;94.24281
94.11682;94.24114
94.11677;94.50568
94.11672;94.23187
94.11672;94.22901
94.11662;94.44802
94.11651;94.5362
94.1163;94.52062
94.11625;94.25964
94.11625;94.27328
94.11614;94.26375
94.11604;94.45396
94.11604;94.43787
94.11599;94.35834
94.11594;94.26677
94.11588;94.46468
94.11588;94.53776
94.11588;94.51849
94.11573;94.45625
94.11562;94.47063
94.11536;94.25291
94.11536;94.52328
94.11521;94.3626
94.1151;94.45125
94.11505;94.45448
94.11494;94.4938
94.11479;94.52557
94.11459;94.45156
94.11459;94.45474
94.11453;94.2476
94.11448;94.51125
94.11401;94.26823
94.11396;94.24479
94.1138;94.52062
94.11375;94.43745
94.11349;94.2613
94.11308;94.52604
94.11286;94.52922
94.11282;94.41703
94.1126;94.45427
94.1124;94.23839
94.11229;94.52573
94.11224;94.53005
94.11208;94.52172
94.11198;94.26385
94.11188;94.57823
94.11188;94.4201
94.11182;94.26745
94.11172;94.5275
94.11162;94.51411
94.11161;94.23318
94.11161;94.51552
94.11156;94.46792
94.11151;94.45786
94.11146;94.23838
94.1114;94.41563
94.11131;94.36172
94.11099;94.2664
94.11094;94.35651
94.11083;94.52276
94.11078;94.57125
94.11073;94.31193
94.11068;94.2662
94.11063;94.34495
94.11063;94.44682
94.11057;94.45198
94.11047;94.53245
94.11047;94.41474
94.11015;94.52609
94.10995;94.41354
94.10984;94.51109
94.10984;94.52261
94.10984;94.4399
94.10969;94.27416
94.10958;94.36448
94.10954;94.52193
94.10954;94.42162
94.10954;94.40635
94.10953;94.33881
94.10948;94.345
94.10948;94.26609
94.10927;94.52135
94.10921;94.57588
94.10917;94.31203
94.10917;94.27521
94.10917;94.42979
94.10912;94.26188
94.10906;94.3012
94.10906;94.27333
94.10891;94.35052
94.1089;94.52005
94.1088;94.34766
94.10875;94.44677
94.10875;94.42818
94.1086;94.5248
94.10802;94.52182
94.10797;94.28026
94.10792;94.25333
94.10766;94.44229
94.10766;94.4087
94.10766;94.40271
94.10755;94.29583
94.1074;94.35864
94.10719;94.33833
94.10698;94.30891
94.10693;94.57224
94.10687;94.25349
94.10677;94.29656
94.10672;94.5026
94.10667;94.35558
94.10661;94.3537
94.10657;94.41119
94.10651;94.56745
94.10641;94.43479
94.1063;94.52563
94.10589;94.27979
94.10583;94.43099
94.10573;94.45052
94.10558;94.56219
94.10536;94.30875
94.10526;94.34802
94.1051;94.34417
94.10505;94.34135
94.105;94.34115
94.10484;94.25433
94.10484;94.44375
94.10474;94.2625
94.10464;94.24557
94.10453;94.44662
94.10443;94.31261
94.10443;94.25047
94.10438;94.40531
94.10432;94.44756
94.10422;94.34808
94.10396;94.32906
94.10396;94.55849
94.1039;94.57354
94.10381;94.30463
94.10359;94.28151
94.10349;94.4388
94.10318;94.52729
94.10307;94.30375
94.10307;94.44563
94.10307;94.44286
94.10302;94.42786
94.10297;94.3301
94.10291;94.42479
94.10255;94.45125
94.10239;94.2598
94.10229;94.31552
94.10224;94.33979
94.10213;94.44776
94.10193;94.44292
94.10193;94.44209
94.10193;94.40907
94.10182;94.44896
94.10162;94.27729
94.10156;94.32552
94.10156;94.45047
94.10141;94.44995
94.10141;94.40932
94.1013;94.44297
94.10088;94.34213
94.10084;94.57281
94.10078;94.45172
94.10068;94.32427
94.10068;94.44958
94.10057;94.31375
94.10031;94.25562
94.10031;94.40907
94.10026;94.30078
94.10011;94.44292
94.1;94.45161
94.09995;94.45271
94.09969;94.31625
94.09963;94.56276
94.09963;94.44297
94.09959;94.3162
94.09958;94.41151
94.09953;94.32302
94.09953;94.32829
94.09948;94.43422
94.09927;94.565
94.09922;94.26745
94.09906;94.44037
94.09885;94.33609
94.09875;94.35042
94.09854;94.32265
94.09818;94.39796
94.09802;94.2662
94.09797;94.32349
94.09792;94.415
94.09782;94.44026
94.09776;94.4325
94.09771;94.53016
94.09766;94.32771
94.0976;94.32162
94.0976;94.40672
94.0975;94.31609
94.09745;94.32359
94.09745;94.55521
94.0974;94.40651
94.09729;94.3175
94.09719;94.3387
94.09718;94.31469
94.09698;94.32771
94.09698;94.54859
94.09677;94.44479
94.09672;94.52995
94.09662;94.30901
94.09657;94.28276
94.09646;94.30933
94.09641;94.28735
94.09641;94.27854
94.09625;94.40172
94.09615;94.32167
94.09594;94.30605
94.09583;94.44391
94.09573;94.39516
94.09563;94.31844
94.09557;94.40041
94.09557;94.40099
94.09552;94.28411
94.09547;94.53745
94.09542;94.28928
94.09526;94.40511
94.09521;94.32146
94.09515;94.27641
94.09505;94.31208
94.09505;94.28828
94.09505;94.40203
94.09495;94.27495
94.09489;94.55859
94.09489;94.44537
94.09474;94.32276
94.09474;94.39812
94.09469;94.40245
94.09469;94.39307
94.09448;94.31359
94.09438;94.32682
94.09422;94.33063
94.09422;94.40391
94.09401;94.31136
94.09396;94.33302
94.09386;94.40036
94.0938;94.31292
94.09364;94.34454
94.0936;94.29094
94.09349;94.33787
94.09349;94.3101
94.09333;94.35026
94.09333;94.32573
94.09333;94.29
94.09328;94.54464
94.09302;94.31145
94.09292;94.30167
94.09281;94.28083
94.0927;94.33474
94.09265;94.3989
94.09261;94.29011
94.09255;94.30349
94.09245;94.3163
94.09239;94.54172
94.09229;94.32198
94.09229;94.55214
94.09229;94.395
94.09219;94.32766
94.09219;94.39943
94.09213;94.54781
94.09187;94.54099
94.09187;94.56646
94.09172;94.31099
94.09161;94.28188
94.09156;94.28615
94.09109;94.56849
94.09099;94.39619
94.09099;94.39328
94.09093;94.39812
94.09088;94.31235
94.09073;94.55573
94.09052;94.29089
94.09047;94.28698
94.09047;94.4025
94.09042;94.28479
94.09031;94.31927
94.0901;94.3213
94.09005;94.3151
94.09;94.39313
94.0899;94.53349
94.08984;94.40599
94.08979;94.31359
94.08937;94.55599
94.08911;94.39542
94.08907;94.29854
94.08907;94.26984
94.08885;94.3088
94.08865;94.53667
94.08844;94.3013
94.08839;94.29682
94.08823;94.29104
94.08823;94.55266
94.08807;94.34515
94.08807;94.55495
94.08791;94.32823
94.08755;94.29578
94.08745;94.30187
94.08734;94.31292
94.08708;94.28713
94.08677;94.55724
94.08667;94.29885
94.08666;94.34047
94.08651;94.40349
94.08646;94.39427
94.08635;94.34151
94.0862;94.54026
94.08599;94.33881
94.08562;94.39833
94.08557;94.40479
94.08531;94.28255
94.08526;94.29208
94.08516;94.40151
94.08469;94.40776
94.08463;94.55974
94.08396;94.29875
94.0838;94.56239
94.08375;94.39828
94.08328;94.21573
94.08318;94.28995
94.08318;94.39672
94.08308;94.28136
94.08308;94.56261
94.08302;94.40964
94.08245;94.28562
94.08135;96.70922
94.08068;94.21484
94.0801;94.57458
94.0799;94.20906
94.07984;94.57635
94.07979;94.39584
94.07974;94.2175
94.07906;94.40958
94.07875;94.40208
94.07838;94.21818
94.07823;94.39505
94.07787;94.57166
94.0775;94.40865
94.0774;94.2125
94.07739;94.41406
94.07698;94.40881
94.07614;94.39745
94.07599;94.21542
94.07589;94.21078
94.07505;94.40052
94.07474;94.21635
94.07442;94.22349
94.07391;94.21307
94.07365;94.21286
94.07313;94.22083
94.07307;94.21776
94.07276;94.22
94.0725;94.22912
94.0724;94.20453
94.07166;94.26625
94.07125;94.21391
94.07109;94.23281
94.07041;94.41073
94.06958;94.42381
94.06927;94.27615
94.06922;94.2213
94.06917;94.40839
94.06906;94.21969
94.0687;94.22641
94.06865;94.23286
94.06838;94.21615
94.06802;94.21177
94.06797;94.24219
94.06755;94.22786
94.06714;94.2413
94.06703;94.22682
94.06677;94.22969
94.06661;94.2177
94.06651;94.24479
94.06646;94.22031
94.0663;94.21854
94.06625;94.21578
94.06625;94.21193
94.06604;94.21536
94.06604;94.40865
94.06599;94.26511
94.06599;94.21578
94.06573;94.22094
94.06567;94.24438
94.06567;94.21422
94.06531;94.22479
94.06526;94.20922
94.06516;94.41573
94.06464;94.23511
94.06453;94.40859
94.06417;94.22328
94.06401;94.22636
94.0637;94.22745
94.06344;94.22245
94.06323;94.23281
94.06313;94.21927
94.06307;94.23328
94.06297;94.23703
94.06255;94.22172
94.0625;94.22328
94.06229;94.2224
94.06219;94.23276
94.06219;94.21219
94.06219;94.40938
94.06182;94.22969
94.06177;94.2375
94.06125;94.25927
94.06088;94.25328
94.06073;94.22323
94.06057;94.23875
94.06042;94.25317
94.06021;94.21172
94.06;94.22995
94.0599;94.2626
94.05963;94.24364
94.05953;94.25099
94.05906;94.25297
94.05906;94.40969
94.05896;94.40026
94.0588;94.24453
94.05875;94.25584
94.05859;94.23495
94.05849;94.40823
94.05802;94.24834
94.05802;94.23177
94.05734;94.23813
94.05734;94.40526
94.05729;94.25302
94.05708;94.22662
94.05688;94.22588
94.05682;94.24125
94.05568;94.24016
94.05563;94.20776
94.05463;94.41469
94.05364;94.25359
94.0536;94.25094
94.05349;94.40922
94.05302;94.21724
94.0526;94.41714
94.05255;94.26146
94.0525;94.42213
94.05203;94.24677
94.05198;94.41692
94.05167;94.2413
94.05167;94.41182
94.05156;94.24083
94.05125;94.26495
94.05115;94.25505
94.05047;94.24698
94.05005;94.23604
94.04932;94.25552
94.04932;94.42313
94.04901;94.26172
94.04865;94.40192
94.04855;94.42005
94.04766;94.22286
94.04755;94.24313
94.04713;94.41828
94.04682;94.26157
94.0461;94.22771
94.04547;94.21651
94.04542;94.22974
94.04391;94.43172
94.04365;94.43317
94.04339;94.21635
94.04282;94.42552
94.04255;94.22385
94.04172;94.22958
94.04089;94.21516
94.03969;94.42677
94.03818;94.22349
94.03714;94.2262
94.03609;94.21948
94.035;94.23417
94.03422;94.43964
94.03052;94.42406
94.02911;94.22411
94.02896;94.43162
94.02808;94.42687
94.02724;94.42995
94.02537;94.43927
93.76667;95.17812
93.76485;95.17838
93.76437;95.18073
93.7636;95.17771
93.76219;95.17771
93.7613;95.1787
93.76068;95.18328
93.75948;95.17724
93.7588;95.17292
93.75838;95.18844
93.75787;95.17797
93.75776;95.17927
93.75771;95.18047
93.75729;95.16901
93.75703;95.16797
93.75687;95.17229
93.75682;95.17521
93.75599;95.16755
93.75562;95.17573
93.75542;95.17719
93.75474;95.18083
93.75453;95.16396
93.7538;95.1687
93.7537;95.16808
93.75349;95.17802
93.75266;95.18203
93.75256;95.17693
93.7525;95.17531
93.75229;95.17354
93.75182;95.1787
93.75151;95.17307
93.75099;95.17917
93.75072;95.17693
93.75052;95.17927
93.74995;95.17125
93.74958;95.18172
93.74729;95.17755
93.7463;95.16682
93.7451;95.17396
93.74416;95.20156
93.74416;95.17271
93.74406;95.17099
93.74297;95.1776
93.74208;95.18349
93.74182;95.16766
93.74172;95.17333
93.74136;95.20271
93.74104;95.17875
93.74094;95.17558
93.74088;95.17052
93.74021;95.17807
93.7399;95.17963
93.7399;95.16511
93.73937;95.17479
93.73933;95.17141
93.73771;95.17651
93.73771;95.18433
93.73766;95.17625
93.7374;95.1776
93.73729;95.17458
93.73698;95.16963
93.73677;95.18156
93.73646;95.17937
93.73635;95.17339
93.73635;95.18349
93.73631;95.1826
93.73583;95.16682
93.73573;95.1826
93.73557;95.17516
93.73537;95.18468
93.73515;95.17141
93.73469;95.16745
93.73458;95.17683
93.73432;95.16521
93.73432;95.17359
93.73386;95.19063
93.73312;95.17287
93.73266;95.16557
93.73229;95.17875
93.73219;95.18047
93.73172;95.1837
93.73156;95.16901
93.7313;95.16453
93.7312;95.17073
93.73099;95.1887
93.73099;95.17609
93.73047;95.17255
93.73026;95.17625
93.73;95.16859
93.72984;95.18256
93.72984;95.17291
93.72974;95.16714
93.72927;95.07516
93.72901;95.07037
93.72881;95.17422
93.72859;95.16714
93.72855;95.07562
93.72844;95.17344
93.72844;95.17583
93.72839;95.04839
93.72818;95.17797
93.72792;95.08865
93.72713;95.06911
93.72682;95.06818
93.72646;95.07422
93.72646;95.06047
93.72594;95.15823
93.72588;95.03422
93.72568;95.17526
93.72547;95.18385
93.7249;95.03954
93.72479;95.16489
93.72459;95.05625
93.72453;95.08459
93.72453;95.0174
93.72448;95.18255
93.72448;95.07073
93.72448;95.05843
93.72359;95.07948
93.72343;95.04881
93.72308;95.15417
93.72297;95.20156
93.72292;95.08183
93.72287;95.16802
93.72281;95.16338
93.7225;95.08037
93.7224;95.17182
93.72198;95.03219
93.72198;95.02698
93.72193;95.20198
93.72182;95.08083
93.72135;95.16859
93.72078;95.12146
93.72041;95.16849
93.72041;95.1413
93.72031;95.1125
93.7201;95.16797
93.72005;95.15286
93.71995;95.08224
93.7198;95.13974
93.7198;95.02036
93.71979;95.07739
93.71964;95.1562
93.71943;95.16354
93.71943;95.08245
93.71927;95.17359
93.71922;95.16552
93.71917;95.11266
93.71916;95.08297
93.7188;95.14875
93.7188;95.07729
93.71864;95.07708
93.71838;95.08167
93.71828;95.12974
93.71828;95.01229
93.71807;95.15516
93.71713;95.08896
93.7163;95.08787
93.71625;95.12943
93.71588;95.04094
93.71573;95.09489
93.71516;95.21011
93.71516;95.08995
93.715;95.10547
93.71479;95.04073
93.71407;95.12605
93.71391;95.01515
93.71261;95.09474
93.7125;95.01542
93.7125;95.00411
