K5PC5CH.OP;K5PCV5I.PV;K5T4.PV;K5T18_2.PV;K5PC6CH.OP;K5T9_2.PV;K5PCV6I.PV;K5T10_1.PV;K5T10_2.PV
26.23391;94.49276;108.0828;70.58771;38.95099;29.92865;94.64172;89.48489;91.53365
23.31792;94.46458;108.082;70.91646;36.2575;27.73521;94.72516;88.03438;91.46385
29.25693;94.04932;108.0819;71.18021;41.83245;18.88823;94.25552;84.25011;88.53239
22.94734;94.48714;108.0809;70.0775;36.15385;27.65521;94.87391;76.85239;91.46854
26.00891;94.49333;108.0806;70.50583;38.97958;29.70552;94.65146;89.27834;91.28136
22.89641;94.49886;108.0799;70.09;36.15844;27.7674;94.87885;77.00229;91.52843
22.71089;94.46552;108.0781;70.44229;36.14568;26.58781;94.83292;77.27615;91.94334
22.67682;94.47255;108.0781;70.03584;36.14932;26.98229;94.88745;76.65531;91.46906
25.91932;94.50271;108.0762;69.60938;38.80474;26.65552;94.67719;88.33375;90.21427
22.7037;94.47406;108.076;70.43625;36.13536;27.3901;94.83063;77.22646;91.94646
22.6337;94.47104;108.0734;69.86354;36.16646;27.68687;94.87104;76.79302;91.38469
27.36333;96.74963;108.073;69.13563;39.64474;23.85573;96.45937;38.21875;90.24875
31.17089;96.69386;108.0725;72.09375;42.53797;21.13208;97.03136;51.91333;89.38364
26.13203;94.48828;108.0653;70.56145;38.90766;28.7351;94.60958;89.37896;91.46156
26.26958;94.50641;108.0649;70.34396;38.80729;27.57031;94.62406;88.96458;90.9325
26.20068;94.48833;108.0646;70.56499;38.92432;28.9849;94.61671;89.28761;91.40875
22.47338;94.46578;108.061;69.88541;36.10875;28.18469;94.78536;77.02261;91.69281
23.26651;94.47271;108.0606;70.84813;36.28802;27.78104;94.74714;88.18833;91.43011
27.18193;96.37807;108.0599;70.10104;39.65453;23.62927;96.56328;49.7424;89.14
22.91677;94.48109;108.0598;70.16625;36.16698;28.44479;94.8299;77.11875;91.7799
22.56479;94.46411;108.0597;69.23146;36.06849;26.66542;94.67078;76.38594;91.05396
22.9563;94.46584;108.0583;70.86188;36.25625;28.31323;94.81073;87.84927;91.39885
24.63953;94.48985;108.0573;71.42771;37.42542;27.49802;94.79677;89.12437;91.80937
26.29562;94.49323;108.0564;70.32958;38.91917;29.10229;94.63979;89.02719;91.00354
26.21531;94.49099;108.056;70.17354;38.89021;27.52844;94.6312;89.06895;91.09104
24.77797;94.47005;108.0547;71.22562;37.32365;27.4476;94.69974;88.7598;91.63937
30.83281;96.33968;108.0547;71.93396;42.39964;20.79021;96.68105;49.6151;88.30937
26.31146;94.49125;108.0545;70.70812;38.86693;29.27292;94.62099;89.53323;91.64437
26.22078;94.49709;108.0544;70.55729;38.88724;30.40208;94.62146;89.31635;91.48052
24.52599;94.48354;108.0542;70.9975;37.14073;28.05406;94.6787;88.54166;91.39333
26.10875;94.4962;108.0537;70.28167;38.95292;28.22958;94.62953;89.02386;90.98511
22.86385;94.49094;108.0535;70.23187;36.14297;27.78552;94.86636;77.02843;91.60062
23.46172;94.4674;108.0512;70.62229;36.38338;28.1;94.72656;88.61;91.38927
31.0838;96.37391;108.0507;71.36604;42.51573;21.25792;96.77661;50.49479;88.09865
22.67615;94.47188;108.0502;69.84021;36.19062;27.85927;94.87109;76.75188;91.36823
31.05896;96.35969;108.0499;71.52979;42.42786;20.905;96.91901;51.32938;88.78927
22.73625;94.45125;108.0491;69.72833;36.11026;28.11677;94.78026;76.62885;91.38469
22.52516;94.45464;108.0466;69.44187;36.06594;27.34125;94.70047;76.43938;91.14375
26.18297;94.4912;108.0453;70.58437;38.95703;29.44396;94.63005;89.07604;91.08802
26.09672;94.50031;108.0446;70.31771;38.90828;28.93479;94.6625;88.87177;90.98093
31.22656;96.3776;108.0435;71.87458;42.55062;22.05562;96.8399;51.19135;88.99084
23.25031;94.46162;108.0432;70.57958;36.27604;27.32677;94.74271;87.95333;91.36437
22.70911;94.47469;108.0427;69.84042;36.1699;27.45188;94.8776;76.82521;91.29542
26.12333;94.4874;108.0427;70.56709;38.91427;28.80115;94.62516;89.22437;91.33135
29.23302;96.62198;108.0393;72.66458;40.94458;23.89531;97.08469;53.08718;89.81031
30.94687;96.35781;108.0391;71.63583;42.4162;20.0801;96.70031;49.6425;88.16541
31.04896;96.37375;108.0391;72.81917;42.54161;21.38427;96.97604;51.81166;89.185
22.90307;94.49359;108.0379;70.07229;36.15984;27.75615;94.88661;76.87209;91.44396
22.69005;94.44937;108.0378;69.61562;36.10057;28.26323;94.77521;76.56927;91.3074
22.89948;94.49536;108.0375;70.55833;36.15526;28.11427;94.84932;77.06573;91.77615
24.65937;94.47739;108.037;71.32479;37.33568;27.58417;94.75547;88.91656;91.60396
27.22151;96.78265;108.037;69.7975;39.64235;23.1501;96.47089;39.56688;90.825
22.99729;94.44677;108.0345;70.43479;36.1763;27.37;94.83307;71.80083;91.27843
30.97214;96.36974;108.0334;71.79667;42.3749;20.8526;96.7376;50.41198;88.3951
22.6874;94.4538;108.0321;69.64333;36.08604;27.53729;94.71536;76.43719;91.21042
23.41427;94.48849;108.032;70.89771;36.28667;27.72573;94.74442;88.43958;91.52771
22.73224;94.46984;108.0298;69.89604;36.1274;27.39854;94.795;77.11573;91.8525
31.2751;96.65448;108.0296;72.52729;42.53552;21.68604;97.02427;52.02281;89.42146
22.63318;94.45031;108.029;69.90208;36.09734;26.87198;94.78698;76.75125;91.68677
22.87417;94.49724;108.0287;70.47104;36.15688;28.0801;94.85875;77.20792;91.93198
22.83266;94.48021;108.0282;70.07104;36.15172;28.205;94.8224;77.09802;91.79198
24.60172;94.48406;108.0261;71.25459;37.37568;27.51458;94.77104;89.04323;91.57458
26.40719;94.49786;108.0259;70.74687;38.87432;29.39969;94.60057;89.05604;91.16146
29.12078;96.62594;108.0253;72.40187;40.93089;22.37531;97.05693;52.62073;90.07646
26.29766;94.48843;108.025;70.705;38.90776;28.80677;94.62521;89.17823;91.19292
26.38427;94.49125;108.0234;70.65916;38.87271;29.41469;94.61552;89.25073;91.26302
22.78224;94.47906;108.0229;70.12354;36.17521;28.45938;94.81693;77.15948;91.77937
23.01542;94.4901;108.0224;70.55917;36.13969;27.14521;94.8375;77.20469;92.06604
31.04323;96.37859;108.0222;72.96896;42.54245;22.53292;96.97594;51.81396;89.20834
23.04625;94.47443;108.022;70.96083;36.30057;28.21417;94.81875;87.89313;91.42052
29.28255;96.61536;108.0191;72.43521;40.98422;23.33219;97.0988;52.97552;89.73479
31.10328;96.69781;108.0185;72.01688;42.50443;21.29948;97.02406;51.89094;89.30115
27.25234;96.73026;108.0176;69.17812;39.66755;23.65385;96.46547;38.22021;90.36146
31.16589;96.35687;108.0156;72.5125;42.28912;21.15531;96.91333;51.65865;89.11083
31.07109;96.39214;108.0152;72.46083;42.46109;21.66;96.98244;51.83625;89.02563
21.90672;94.46188;108.0151;68.46375;35.90464;24.12708;94.41172;76.64886;90.57729
26.21948;94.50604;108.0144;70.86354;38.98787;29.87563;94.60938;89.33636;91.35781
24.82917;94.47713;108.0135;71.37292;37.34422;27.23146;94.71385;88.91927;91.90396
30.94036;96.39479;108.0126;72.13125;42.38094;20.80385;96.99182;51.72271;89.10375
26.25526;94.51401;108.0125;70.51104;38.93047;29.12354;94.60735;89.22417;91.2524
27.17453;94.17052;108.0113;72.10313;39.71068;18.35521;94.64182;87.71989;91.12927
26.17641;94.50172;108.0101;70.56458;38.93719;30.15854;94.61333;89.13708;91.25271
23.23729;94.4513;108.0099;70.275;36.17411;27.41979;94.82818;68.23959;91.29375
31.00687;96.36942;108.0097;71.50375;42.45401;21.48927;96.79526;50.91687;88.41
23.10714;94.45844;108.0094;70.67229;36.21141;27.38812;94.83489;87.37198;91.28427
24.67646;94.47391;108.0088;71.43459;37.32193;27.62062;94.69417;88.82458;91.77323
22.93422;94.44531;108.0083;70.32813;36.18834;26.73385;94.84854;75.43729;91.43396
26.21646;94.49932;108.0082;70.32375;38.925;30.81344;94.61646;89.33739;91.49969
27.10771;96.38386;108.008;69.90104;39.65984;24.10417;96.54406;49.6475;89.08813
27.27391;96.37297;108.0078;70.15125;39.63151;23.03969;96.51563;42.30021;89.26177
23.46297;94.46442;108.0076;70.77479;36.3849;28.08438;94.72588;88.62531;91.39875
29.10521;96.61646;108.0076;72.41;41.0176;23.7049;97.0527;52.3899;89.91084
23.18339;94.45239;108.0056;70.66896;36.19208;27.34573;94.83422;87.36292;91.27843
22.99036;94.4613;108.0053;70.12041;36.19135;27.38427;94.83511;76.40844;91.3923
23.35839;94.48937;108.0051;70.55396;36.36391;28.24177;94.73458;88.28427;91.3924
23.06656;94.44125;108.0038;70.34104;36.16724;27.56833;94.85906;74.04219;91.28604
31.165;96.44984;108.0005;72.6627;42.54214;22.95792;96.99213;51.97906;89.44896
30.97594;96.36656;108.0001;72.11188;42.52573;22.05167;96.93193;51.39;88.99302
26.09422;94.48843;107.9985;70.47229;38.8538;27.58364;94.63396;89.13531;91.20583
22.76813;94.46958;107.9947;69.98292;36.18375;27.3526;94.86224;76.6901;91.30959
26.32422;94.51219;107.9935;70.44271;38.9824;27.60594;94.59229;89.08636;91.22521
29.37089;96.62933;107.9934;72.95292;41.01224;23.36479;97.07958;52.62292;89.71875
23.75036;94.47802;107.9931;70.90708;36.39885;28.11427;94.68109;88.67136;91.59281
28.66448;94.45667;107.9931;73.73542;41.30838;23.94812;94.79521;78.01063;91.75542
31.05224;96.38203;107.9931;72.25645;42.49255;22.10969;96.98994;51.82573;89.26823
23.45932;94.45838;107.9925;70.61604;36.27875;27.18781;94.73688;88.00739;91.43167
26.36432;94.51505;107.9923;70.60563;38.91271;28.3701;94.60552;89.10792;91.27344
30.17583;96.68161;107.9919;72.51354;41.7012;22.31073;97.03458;52.25677;89.56438
23.57229;94.48312;107.9903;70.94938;36.30885;27.57698;94.74469;88.37396;91.44365
36.91422;94.18896;107.9896;73.06187;48.45781;16.69625;94.47896;83.14208;87.68448
25.75177;94.50948;107.986;69.43105;38.7625;25.67635;94.67422;88.36833;90.455
22.95844;94.4887;107.9859;70.46916;36.15823;26.8325;94.87089;77.13677;91.9101
22.80766;94.48156;107.9849;70.20812;36.17854;28.44375;94.8263;77.16719;91.80448
26.12734;94.50703;107.9847;70.46604;38.79089;27.93125;94.58031;88.80802;90.80489
26.1849;94.50479;107.9846;70.43625;38.80964;27.89792;94.58427;88.8026;90.74937
27.27531;96.72927;107.9845;69.67646;39.63323;24.07635;96.46588;38.37021;90.42188
28.92583;92.86229;107.9834;73.87292;40.86338;24.2376;94.61411;84.74355;89.60292
29.97755;96.67235;107.9782;71.66438;41.79224;22.20615;97.02802;52.05083;89.42906
26.06896;94.49984;107.9771;70.51521;38.82026;27.4974;94.60536;88.75021;90.65021
26.31589;94.51625;107.9756;70.81958;38.86146;29.8325;94.60313;89.28197;91.34781
29.34714;96.62292;107.9751;72.54979;41.06651;23.16646;97.05104;52.55354;89.93063
31.14651;96.43859;107.9749;72.43042;42.60906;22.65063;96.99797;51.97344;89.35563
31.15516;96.37047;107.9732;72.23688;42.56068;22.12146;96.98843;51.8251;89.25125
29.49339;96.62911;107.9723;72.57042;40.97005;22.88865;97.06562;52.54802;89.79677
22.64453;94.45599;107.9706;69.47104;36.0764;27.53885;94.71886;76.42875;91.25802
29.05594;96.60495;107.9705;72.21833;41.11745;23.28604;97.07313;52.91281;89.49021
30.97328;96.36349;107.9676;71.65354;42.45802;20.99438;96.91724;51.27177;88.78989
23.21318;94.46203;107.9674;70.57291;36.16599;27.46042;94.83172;86.55209;91.14521
22.4538;94.47562;107.967;69.04562;36.04917;27.77271;94.62917;76.30062;90.83135
26.0138;94.50411;107.9662;70.66417;38.83641;30.0649;94.61271;89.31781;91.38427
26.2274;94.51;107.9642;70.36667;38.87302;27.40448;94.59625;88.95583;91.02261
22.93255;94.44318;107.9634;70.54792;36.20729;27.09833;94.83573;87.37448;91.21354
22.65375;94.4687;107.9632;69.97979;36.1387;28.77927;94.78812;77.17167;91.87157
27.11521;96.74406;107.9632;69.55813;39.61198;24.47458;96.45531;38.18354;90.28521
26.14224;94.49156;107.9625;70.52229;38.9463;30.08625;94.63578;89.40208;91.40938
26.20469;94.51568;107.9621;71.35458;39.40031;23.06385;94.71578;71.14302;89.9225
31.14307;96.38333;107.962;72.52479;42.49656;21.68583;96.97912;51.8775;89.28948
22.96141;94.48;107.961;70.00625;36.14531;26.94542;94.8876;76.65573;91.46271
22.91729;94.48994;107.9595;70.37334;36.13875;27.98802;94.82838;77.15406;91.81906
23.3949;94.46656;107.9585;70.67604;36.31344;27.90146;94.74287;88.15448;91.42062
30.81266;96.35401;107.9577;71.74208;42.28437;20.27906;96.65662;49.60604;88.30646
22.96484;94.49193;107.9564;70.29042;36.16484;27.53844;94.88021;77.01896;91.65021
31.18521;96.38807;107.955;72.02917;42.54099;21.72854;97.00151;51.84469;89.16125
22.57313;94.45062;107.9547;69.91292;36.10318;26.74771;94.79552;76.73292;91.69427
22.9051;94.44698;107.9534;70.48812;36.16813;27.31875;94.85323;73.36896;91.36636
22.89719;94.48979;107.9529;70.24792;36.14037;27.97052;94.86573;77.0648;91.5875
22.71766;94.47292;107.9518;69.94604;36.15797;27.20125;94.8762;76.62979;91.27386
28.8862;92.76521;107.9476;73.66625;40.86641;24.42448;94.6187;84.62927;89.42927
23.33885;94.46125;107.9446;71.01167;36.2663;28.01417;94.77989;88.03271;91.62427
23.26312;94.45255;107.9432;70.39021;36.18953;26.95864;94.84511;68.86646;91.25562
22.78396;94.48156;107.9409;70.23229;36.18677;28.535;94.82146;77.16292;91.84427
31.1875;96.37375;107.9409;72.46646;42.4549;22.14094;96.96709;51.6724;89.18636
26.33729;94.51041;107.94;70.36979;38.89302;28.00958;94.59922;89.10604;91.25844
23.57547;94.46687;107.9388;70.95375;36.31234;27.68542;94.74198;88.14698;91.39948
27.35786;96.78505;107.9388;69.73979;39.68682;24.68917;96.47448;38.65469;90.66979
31.04026;96.38677;107.9355;71.66563;42.57844;22.73937;96.98448;51.49677;88.99667
29.09604;96.62354;107.9337;72.60812;40.98531;23.51667;97.09531;53.02396;89.78416
30.99229;96.41099;107.9336;72.22729;42.52937;22.0651;96.99026;51.64271;89.06313
31.09052;96.37016;107.9334;72.38583;42.55989;21.7299;96.98677;51.75261;89.09271
29.20891;96.63073;107.9333;72.91396;40.99115;23.95969;97.08218;52.62219;89.74698
26.01734;94.49943;107.9285;70.71896;39.02656;30.82302;94.61026;89.23594;91.40489
23.49271;94.47396;107.9283;70.84625;36.35109;28.41615;94.69968;88.67844;91.56229
22.96516;94.45812;107.9265;70.48729;36.17604;27.15833;94.83297;86.47187;91.11052
22.6399;94.47338;107.924;69.86;36.16099;27.32646;94.88448;76.80375;91.29166
22.51469;94.45354;107.9238;69.53584;36.12208;28.44114;94.7748;76.49563;91.30708
30.85724;96.37161;107.9238;71.16458;42.48552;20.74135;96.78224;50.38896;88.07104
23.37786;94.49318;107.9223;70.6627;36.32693;27.86583;94.73959;88.23125;91.36333
22.58609;94.46818;107.921;69.66084;36.0687;27.27333;94.74495;76.42416;91.22208
31.07562;96.37656;107.9209;72.09541;42.50938;22.32813;96.83318;51.26656;89.02323
27.3876;96.3638;107.9201;69.48354;39.60458;23.65052;96.50422;49.11469;89.18354
28.8176;94.45703;107.92;73.62292;41.31531;24.26052;94.79547;78.07927;91.76052
29.29604;96.62688;107.9195;72.59104;41.00141;23.46292;97.0863;53.10167;89.75708
22.16828;94.45792;107.9178;68.48209;35.88745;24.17875;94.42057;76.55437;90.49969
23.26302;94.46521;107.9167;71.01041;36.29698;28.16458;94.81854;87.90437;91.45563
31.34229;96.37771;107.9153;72.53729;42.52177;22.3276;96.98693;51.8375;89.27625
22.96776;94.45213;107.9141;70.45895;36.17;27.41677;94.83791;71.57468;91.2601
22.98484;94.47485;107.9136;70.13708;36.14891;28.3026;94.81755;77.11729;91.78333
22.41547;94.47282;107.9133;68.98604;36.0412;27.79927;94.63344;76.31;90.80521
28.83776;94.45776;107.9112;73.98896;41.71412;24.92406;94.78865;77.86302;91.85812
26.10432;94.49755;107.9097;70.78188;38.84406;28.91896;94.61729;89.09083;91.11625
23.06656;94.45802;107.9096;70.26729;36.17505;27.41969;94.83448;68.29271;91.29344
26.12469;94.49318;107.9088;72.45229;39.37411;23.96458;94.80474;71.12312;90.53011
22.98417;94.45864;107.9086;70.40459;36.1824;27.07698;94.83099;69.40229;91.25313
22.9176;94.48933;107.9084;70.55104;36.14479;27.80688;94.83234;77.15396;91.90938
22.93745;94.45609;107.9078;70.70229;36.20651;27.59469;94.84021;87.33844;91.20239
23.57453;94.46484;107.9077;70.6075;36.34318;27.92469;94.70703;88.49458;91.41906
23.35094;94.46729;107.9039;70.88125;36.38578;28.18958;94.70979;88.63927;91.49812
23.73573;94.48719;107.9033;70.98583;36.29958;27.70365;94.74438;88.45541;91.46719
31.14141;96.37719;107.9031;72.47021;42.50026;21.31917;96.98808;51.7249;89.12375
23.07047;94.44771;107.9026;70.38333;36.19198;27.09271;94.83255;68.19115;91.25468
22.75359;94.49412;107.9022;70.44104;36.17318;27.60938;94.85989;77.18365;91.93896
27.28406;96.73547;107.9018;69.50104;39.61703;24.4701;96.47057;38.29302;90.43969
22.90422;94.44922;107.9014;70.60271;36.20589;27.50312;94.84406;87.26208;91.20406
30.9987;96.34594;107.9007;71.32458;42.4724;21.45406;96.63224;49.32792;88.32594
23.04484;94.47292;107.9002;70.87;36.28625;28.29698;94.81406;87.82761;91.38438
23.1838;94.46047;107.9;70.52959;36.19396;26.80437;94.82573;86.31593;91.17458
26.15599;94.50453;107.8996;70.86375;38.83818;28.84833;94.6086;89.12375;91.38469
22.48031;94.45292;107.8995;69.52541;36.07646;27.5625;94.72818;76.42177;91.24115
30.16479;96.67261;107.8988;72.17458;41.82187;22.68813;97.02187;52.13958;89.38427
22.93583;94.47713;107.8982;70.57104;36.20984;28.41;94.84417;77.20854;91.8974
26.09099;94.49984;107.8952;70.40354;38.84203;27.22042;94.61932;88.88657;90.84261
22.93432;94.44485;107.894;70.35396;36.17599;27.18698;94.84625;75.32365;91.42438
29.0299;96.61292;107.8936;72.10313;41.0138;23.22646;97.08432;52.86146;89.67333
22.10177;94.46239;107.8935;68.57521;35.90505;23.86917;94.40688;76.78635;90.67313
22.92979;94.44411;107.893;70.33604;36.18875;27.38719;94.84505;75.20948;91.43136
22.7774;94.46011;107.8929;70.1725;36.20427;26.67031;94.84344;76.65771;91.55729
31.07589;96.39287;107.8921;72.03646;42.46448;21.52417;96.99328;51.77063;89.19323
31.25786;96.36911;107.8907;72.38917;42.5489;22.26188;96.96214;51.64958;89.13635
31.12917;96.44839;107.8907;72.76292;42.61531;22.90635;96.98927;51.97219;89.42698
26.09953;94.50146;107.8901;70.60208;38.89552;29.85458;94.60177;89.05344;91.08156
22.67073;94.47099;107.8896;69.91459;36.12995;27.7075;94.79974;77.06187;91.85854
26.03151;94.50698;107.8895;70.92479;38.86995;29.26271;94.61328;89.19229;91.33459
22.85115;94.4663;107.8889;69.99979;36.19781;27.42427;94.85578;76.70563;91.27239
22.90135;94.46198;107.8887;70.69875;36.21104;27.66969;94.83349;87.28687;91.20084
22.96911;94.47005;107.8856;69.93604;36.19698;27.28208;94.85875;76.77583;91.30583
23.19172;94.45119;107.8854;70.55959;36.17849;26.41063;94.84599;67.02062;91.2149
31.17391;96.38708;107.8841;72.25875;42.50474;21.74187;96.98714;51.86094;89.30375
26.0938;94.50052;107.8838;70.72688;38.84953;28.03583;94.58802;88.87312;90.94625
22.83865;94.48714;107.8834;70.07146;36.16307;26.13688;94.87896;76.65115;91.38854
23.30229;94.45667;107.8832;71.07;36.25516;27.91583;94.74958;88.06625;91.54052
22.57162;94.45963;107.8827;69.58708;36.06047;27.69458;94.71943;76.41656;91.28156
22.86552;94.49057;107.8819;70.22708;36.17609;27.70031;94.86927;76.95531;91.64656
23.10287;94.43995;107.8804;70.33688;36.20177;27.22656;94.85297;74.65958;91.2375
31.03193;96.38812;107.8796;72.38021;42.43359;21.61094;96.96724;51.90886;88.98646
22.72651;94.48583;107.8794;70.15771;36.18057;27.3325;94.87078;76.90218;91.60239
26.41542;94.49781;107.8773;70.7;38.90391;29.10948;94.61536;89.12125;91.18073
31.15203;96.37463;107.8763;72.81834;42.58068;21.41198;96.97995;51.7799;89.17906
21.8801;94.46214;107.8761;69.36916;35.9275;24.55313;94.40401;77.28479;90.84229
22.75724;94.4836;107.8744;70.45167;36.13484;28.0399;94.83083;77.07031;91.75042
26.38484;94.49375;107.8743;70.38729;38.91078;29.46104;94.6151;89.22146;91.36125
23.11135;94.44922;107.8734;70.67062;36.22104;27.49542;94.82713;87.40854;91.26781
30.79136;96.37323;107.8711;72.55771;42.53188;21.8599;96.96729;51.7174;89.16417
29.18714;96.62021;107.8711;72.45812;41.02698;23.05625;97.06854;52.5849;89.84708
23.59411;94.47453;107.8704;70.90979;36.3637;28.17479;94.68234;88.65677;91.58375
26.89052;96.3799;107.8704;70.09792;39.62781;24.58396;96.54312;49.67104;89.00438
23.2225;94.4574;107.8697;70.69292;36.19906;27.44083;94.83453;87.40302;91.2975
26.43365;94.51546;107.8678;70.80271;38.90266;29.2475;94.60198;89.25521;91.32938
26.26213;94.50083;107.8667;70.56646;38.86485;29.3251;94.62255;89.09969;91.1751
23.27885;94.46365;107.8653;70.55333;36.29094;27.69208;94.73625;88.00198;91.33823
26.17891;94.50041;107.8652;70.69563;38.93114;29.20115;94.62703;89.18344;91.21083
22.88068;94.47682;107.8651;70.62833;36.18771;28.61823;94.83885;77.17906;91.85823
27.26755;96.77573;107.8641;69.82958;39.70427;24.8601;96.4876;38.3801;90.67396
29.33214;96.62791;107.8641;72.75562;41.06219;23.67448;97.0812;52.6625;89.7575
29.1412;96.6311;107.8635;72.875;40.98057;23.14833;97.08485;52.60177;89.94719
26.13958;94.51516;107.8633;71.73917;39.37292;22.67646;94.72365;71.13323;90.00188
23.09115;94.46932;107.863;70.56646;36.19245;26.56708;94.8275;86.75948;91.18729
23.09302;94.44599;107.8615;70.53167;36.18219;27.5451;94.83787;66.91469;91.26312
26.38141;94.49484;107.8615;70.43729;38.93063;29.77542;94.61864;89.23396;91.41969
26.22578;94.49786;107.8607;70.60709;38.82333;28.21542;94.61448;89.04459;91.04063
26.18813;94.49635;107.8596;70.64021;38.97479;30.42031;94.61479;89.18948;91.32656
31.13016;96.39063;107.8591;71.7725;42.45422;21.1099;96.97547;51.57583;88.82833
22.85813;94.45338;107.8576;70.50646;36.18099;27.43875;94.83463;71.4949;91.31355
30.13781;96.67328;107.8572;71.78167;41.82021;22.37646;97.02563;52.05469;89.35156
27.32073;96.78479;107.8571;69.61104;39.63609;23.53479;96.4826;39.26531;90.69448
