K5PS14_2.PV;K5T6.PV;K5P10.PV;K5LCV1I.PV;K5F5.PV;K5T14.PV;K5TCV2I.PV;K5F6X.PV;K5T15.PV;K5P8.PV;K5T17.PV
4.281075;174.44;4.310469;50.33656;36.41663;363.9075;38.805;30.58725;115.1462;4.007569;129.7012
4.279387;174.9162;4.287781;47.82469;35.87067;364.0406;38.77656;30.85746;116.935;3.999019;129.7012
4.24215;166.8362;4.218219;44.65031;32.24025;352.4513;35.47781;26.69671;114.31;3.966094;129.7006
4.237425;165.3662;4.218125;44.19812;32.65976;352.4962;35.42531;26.99578;114.395;3.962869;129.7006
4.236;175.5875;4.252937;48.68875;35.86742;362.1244;38.80531;29.6038;116.9338;3.965381;129.7006
4.286719;174.7962;4.293969;47.82813;35.66058;364.095;38.81375;30.79577;116.9425;4.002225;129.7006
4.249312;167.0663;4.237531;46.74937;33.62354;352.485;35.44406;26.92031;114.0525;3.971306;129.7
4.23795;165.3062;4.223375;43.94437;32.53892;352.5975;35.42188;26.90936;114.4088;3.9576;129.7
4.235475;175.475;4.248625;48.69781;35.83374;362.3887;38.78656;29.59336;117.0512;3.963862;129.7
4.255875;170.405;4.2485;45.475;33.30782;357.1219;20.78969;27.43936;114.2412;3.976425;129.6994
4.2522;165;4.230187;45.19594;31.79265;352.9294;35.38906;26.72027;114.11;3.968419;129.6987
4.25355;164.49;4.233125;44.745;32.02543;352.2356;35.39812;27.25081;114.6138;3.969525;129.6987
4.233375;175.9225;4.236094;46.79469;34.13333;363.0225;38.79813;29.45178;116.665;3.957862;129.6981
4.255312;175.3325;4.269656;50.57781;35.95107;364.0706;38.79438;30.73184;116.5112;3.981563;129.6981
4.287656;174.7725;4.297438;47.82969;35.79975;364.005;38.79062;30.75353;117.0512;4.008375;129.6981
4.249725;167.6338;4.240063;46.79406;32.97082;352.2544;35.45813;26.95863;114.3638;3.971906;129.6975
4.247906;165.9;4.230469;45.08688;33.40285;352.5;35.41719;27.04308;114.5313;3.960844;129.6975
4.242712;166.8962;4.227375;44.63125;32.4346;352.6181;35.43438;26.92511;114.3175;3.965925;129.6969
4.234931;165.0887;4.207812;42.68438;30.79031;353.1056;35.3975;26.9402;114.035;3.957469;129.6969
4.252594;164.415;4.226406;43.91219;32.12064;353.0137;35.42063;27.12562;114.3438;3.971194;129.6969
4.226663;175.4162;4.229187;46.275;34.17271;362.9794;38.81187;29.28854;116.6775;3.950044;129.6969
4.267087;175.62;4.275;49.05031;35.77213;363.4856;38.80906;30.61172;116.8763;3.9912;129.6969
4.236094;175.3938;4.247937;48.70031;35.80529;362.235;38.79688;29.58161;116.9688;3.9603;129.6963
4.241982;166.9;4.227719;44.6325;32.37016;352.7344;35.44406;26.83026;114.3438;3.966375;129.6962
4.251975;164.315;4.236469;44.77469;33.24112;351.9488;35.4125;27.36815;114.4613;3.966225;129.6962
4.258781;165.1925;4.233531;43.92031;32.90969;352.4719;35.41282;27.1624;114.5387;3.973856;129.6962
4.244719;168.1375;4.2375;44.27094;32.70528;357.8906;25.56906;27.54238;113.775;3.965812;129.6962
4.255556;166.3825;4.221875;43.73688;30.54697;353.0156;35.46281;26.75278;113.9962;3.984169;129.6956
4.248;165.7437;4.231719;44.50906;31.7517;352.3875;35.46094;26.97474;114.1438;3.969469;129.6956
4.271719;176.4712;4.283906;48.61687;35.35922;362.7563;38.79594;29.44096;117.0975;3.990056;129.695
4.283606;175.8613;4.296625;49.09813;35.11688;363.0169;38.79531;29.52366;116.8337;4.0068;129.695
4.28445;175.4388;4.302563;49.97094;36.52333;363.345;38.78969;30.46539;116.9425;4.001306;129.695
4.258519;166.0938;4.24525;46.48063;33.61929;352.7419;35.40969;26.88703;114.1237;3.977288;129.6944
4.245956;166.9625;4.233;44.62656;32.38768;352.6594;35.44844;26.90885;114.3225;3.968081;129.6938
4.243425;175.8625;4.26125;49.16563;35.95671;362.0531;38.79375;29.81314;116.9538;3.963656;129.6938
4.232438;175.0525;4.239156;46.58125;35.0296;363.06;38.79906;29.31229;116.8238;3.957094;129.6938
4.277513;174.955;4.289875;50.64687;36.00264;363.6544;38.81719;30.54977;116.45;3.994556;129.6938
4.28925;175.3813;4.305313;50.57969;36.24568;363.5344;38.77813;30.54188;116.9188;4.009706;129.6938
4.235025;175.475;4.254969;48.69281;35.82295;362.2275;38.78781;29.50995;117.0375;3.962588;129.6931
4.2798;176.5287;4.28975;49.43656;35.01361;363.1144;38.80156;29.59377;116.7813;4.004888;129.6925
4.239881;165.25;4.214687;44.55656;32.0115;352.6162;35.39344;26.89913;114.415;3.955538;129.6919
4.293525;174.97;4.328281;51.31156;36.89522;364.605;38.80531;30.55886;114.4713;4.025194;129.6919
4.288069;176.08;4.302281;48.32687;35.63969;363.1162;38.80938;29.39898;116.31;4.016737;129.6919
4.233431;175.055;4.238438;46.59219;35.06798;362.8425;38.80625;29.23618;116.8875;3.961912;129.6919
4.278356;174.9925;4.287063;47.8225;35.85724;363.7481;38.77813;30.80158;116.935;3.996994;129.6919
4.243106;166.8788;4.230781;44.64031;32.38402;352.47;35.47187;26.88282;114.385;3.965606;129.6913
4.252538;164.43;4.237594;44.04875;32.64673;352.8319;35.3925;26.99603;114.3375;3.977569;129.6913
4.254244;165.435;4.221844;43.22656;31.16294;352.8469;35.40125;26.97006;114.0325;3.970631;129.6906
4.245844;165.7238;4.212469;44.95781;31.05071;352.8919;35.40313;26.82212;114.1275;3.962681;129.6906
4.245075;168.0475;4.231156;44.26406;32.69993;357.8287;25.57344;27.61715;113.785;3.964612;129.6906
4.279781;174.3163;4.305625;50.58281;36.33281;363.6694;38.80469;30.42932;115.0375;4.008394;129.6906
4.237275;166.015;4.208562;43.37406;30.6442;353.4075;35.42469;27.05102;114.1125;3.95895;129.69
4.244268;166.5338;4.2345;46.38281;33.95895;352.38;35.40125;27.05477;114.4238;3.961144;129.69
4.253531;164.2437;4.23375;44.93438;32.67413;352.9875;35.43594;26.90816;114.3063;3.975844;129.69
4.270444;176.6138;4.285906;49.98469;35.5494;362.3531;38.78938;29.52518;116.6612;4.003856;129.69
4.284506;164.9375;4.261562;46.025;32.55791;352.4869;35.42469;26.91394;114.525;3.998944;129.6894
4.279669;174.355;4.311563;50.88;36.28259;363.8175;38.79594;30.51584;115.1438;4.010025;129.6894
4.236656;165.2538;4.213094;45.36813;32.52665;352.8544;35.44656;28.11599;113.68;3.952706;129.6888
4.255744;170.3687;4.248938;45.915;33.42615;356.9438;20.77844;27.31846;114.2288;3.978131;129.6888
4.272806;176.37;4.280625;49.42469;35.1614;362.6981;38.805;29.5186;116.4225;4.001362;129.6888
4.232231;176.2388;4.236813;47.93781;34.72021;362.8538;38.79094;29.26746;116.6113;3.958331;129.6888
4.260525;175.8813;4.279094;52.17531;36.70771;363.795;38.78688;30.7282;116.935;3.984188;129.6888
4.2867;175.6288;4.299094;51.98281;36.64008;363.7219;38.79313;30.24469;116.7975;4.010775;129.6888
4.242562;165.78;4.225313;46.46469;33.33508;352.7925;35.42281;26.77474;114.055;3.958163;129.6881
4.252575;164.2838;4.230375;44.82813;33.25029;352.0106;35.42406;27.29437;114.4837;3.971437;129.6881
4.292269;175.1588;4.320719;51.55469;36.31786;364.4475;38.82312;30.60087;114.4575;4.017075;129.6881
4.249725;167.0112;4.227437;43.06625;31.35819;353.2069;35.46938;26.62296;113.8937;3.973837;129.6875
4.255331;167.9775;4.248437;47.14625;33.60003;352.0875;35.49062;26.85682;114.4225;3.971269;129.6875
4.251806;165.5513;4.2315;45.12188;32.24928;353.0344;35.42031;26.84121;113.92;3.969244;129.6875
4.255725;165.7238;4.238438;45.53406;32.23505;352.6425;35.45719;27.52169;114.2375;3.977044;129.6875
4.244869;165.2538;4.233875;47.40156;33.56287;351.9769;35.44844;27.13876;114.3238;3.964125;129.6875
4.245375;168.2088;4.230344;44.27969;32.76061;357.9037;25.56969;27.42212;113.9163;3.964538;129.6875
4.239844;175.7175;4.258;48.70031;35.98667;362.0531;38.77875;29.66733;116.9875;3.962494;129.6875
4.25175;167.1125;4.22925;43.13281;31.38229;352.8188;35.46719;26.92514;114.1663;3.970519;129.6869
4.252219;164.58;4.232563;44.50719;33.21201;352.1437;35.40531;27.29988;114.7087;3.967481;129.6869
4.286794;165.0275;4.261625;46.01594;32.549;352.4662;35.4225;27.06157;114.5175;4.004869;129.6869
4.258594;165.4675;4.243218;46.76437;33.83087;352.0088;35.42031;27.29573;114.2175;3.97695;129.6869
4.2105;175.7813;4.212312;47.17031;34.01912;363.0019;38.81;30.17856;116.3875;3.938437;129.6869
4.266488;175.5575;4.277156;49.04656;35.82168;363.2513;38.78906;30.72178;116.8725;3.992925;129.6869
4.253438;164.2375;4.237281;44.91875;32.66967;353.04;35.43687;26.9259;114.325;3.971531;129.6862
4.259438;164.5462;4.243875;46.07156;32.72084;352.1494;35.44437;27.08077;114.0662;3.978131;129.6862
4.2531;164.775;4.234281;44.57813;32.98181;352.4569;35.37281;27.41989;114.1475;3.972412;129.6862
4.244419;175.88;4.263187;49.16563;36.0024;361.9669;38.79125;29.82297;116.9512;3.971006;129.6862
4.229738;175.065;4.240719;46.58438;35.09387;363;38.78032;29.3476;116.8538;3.9543;129.6862
4.286175;175.545;4.296062;51.46969;35.82222;363.6431;38.78594;30.39404;116.84;4.004044;129.6862
4.252181;164.485;4.232843;44.765;32.02154;352.1381;35.41188;27.16023;114.5525;3.974456;129.685
4.286006;164.9475;4.270219;46.0125;32.55278;352.3725;35.43562;27.12248;114.4975;4.005806;129.685
4.29435;174.0488;4.312125;49.27125;34.98779;364.3238;38.81375;30.73153;114.64;4.024575;129.685
4.243706;175.8262;4.26325;49.1775;35.96017;361.9706;38.8;29.80914;116.9662;3.964744;129.685
4.288162;176.0462;4.303;47.16875;35.09383;363.1744;38.82344;29.49173;116.2688;4.0119;129.6844
4.244587;176.1075;4.261625;49.17781;35.89293;362.055;38.79969;29.52235;116.8913;3.9735;129.6844
4.232531;176.0675;4.232969;46.77813;34.08129;362.9081;38.79187;29.39668;116.5988;3.960281;129.6844
4.284112;175.41;4.300719;49.96344;36.58783;363.4256;38.79063;30.53767;116.9788;4.006706;129.6844
4.24965;165.6037;4.23025;44.34969;32.41867;353.325;35.43031;26.86555;113.9975;3.969375;129.6837
4.250981;167.2575;4.231094;43.84875;31.78901;352.7644;35.47;27.11254;113.88;3.976631;129.6831
4.237463;164.8075;4.213344;43.54313;32.28912;352.8994;35.42344;26.64899;114.025;3.957469;129.6831
4.261013;164.4475;4.237937;43.80625;32.61083;352.3275;35.43719;26.91173;114.425;3.978563;129.6831
4.272281;176.36;4.284781;49.43031;35.1049;362.5744;38.8225;29.47556;116.42;4.000688;129.6831
4.233112;175.0313;4.238312;46.58031;35.06385;362.6888;38.79438;29.30062;116.8988;3.956025;129.6831
4.255575;175.005;4.278;51.90562;37.44845;363.4781;38.80437;31.30696;117.145;3.972844;129.6831
4.169756;166.6763;4.142625;39.80812;30.94138;349.6837;19.61406;24.71965;119.865;3.890812;129.6825
4.260056;165.22;4.241938;44.59781;32.10754;352.4325;35.43;27.19762;114.2238;3.978975;129.6819
4.251094;165.5688;4.231406;44.34;32.43278;353.3156;35.41687;26.87614;113.9688;3.96975;129.6812
4.283869;165.0875;4.266063;46.42219;32.68544;352.5544;35.41344;26.82002;114.535;4.001269;129.6812
4.256231;170.3887;4.245469;45.91719;33.35885;357.2288;20.76875;27.3374;114.3088;3.982444;129.6812
4.271231;176.325;4.284438;49.44156;35.10676;362.5331;38.80344;29.50146;116.3812;3.996806;129.6812
4.282369;175.885;4.293281;49.08875;35.2552;362.8687;38.79344;29.49503;116.7663;4.006594;129.6812
4.260938;175.16;4.257563;45.39687;33.77493;363.4238;38.79063;29.51736;116.7188;3.979706;129.6812
4.231237;176.105;4.229312;46.76875;34.13674;363.0075;38.79156;29.2311;116.6712;3.955594;129.6812
4.240106;165.27;4.212031;43.17937;31.18605;352.9219;35.42531;26.8005;114.3575;3.958444;129.6806
4.243032;165.5587;4.233469;47.78125;33.27654;352.3613;35.40594;26.81772;114.3725;3.960281;129.6806
4.248656;165.65;4.225938;44.37094;32.44958;353.1187;35.44312;26.89052;114.0687;3.967781;129.6806
4.251469;165.2988;4.223437;44.95;31.26409;352.7531;35.43375;27.32901;114.135;3.971513;129.6806
4.251112;164.425;4.215281;44.60437;31.68562;352.815;35.45813;27.13519;114.1062;3.965213;129.6806
4.281862;165.295;4.262875;45.40813;32.82382;352.5262;35.42219;27.10513;114.5575;3.997125;129.6806
4.244906;168.3325;4.2275;43.00375;31.39618;355.5338;19.58625;26.81626;113.9225;3.97155;129.6806
4.280288;176.5163;4.285344;49.42688;34.95285;362.9438;38.81375;29.52609;116.7038;4.000425;129.6806
4.26375;165.5412;4.256688;45.72313;34.238;352.7569;35.4475;27.26861;114.6413;3.983325;129.68
4.2312;176.1813;4.234719;46.77344;34.16608;363.0075;38.79313;29.24338;116.6075;3.955481;129.6794
4.251487;165.4713;4.2255;44.29594;32.31552;353.0981;35.39281;26.85366;113.9475;3.971756;129.6788
4.242263;175.7825;4.260094;49.10313;35.95933;362.3569;38.81406;29.80951;116.9337;3.971644;129.6788
4.238344;175.6475;4.256531;48.69719;35.95388;362.19;38.8025;29.72813;116.9962;3.962437;129.6788
4.229531;175.1237;4.2345;46.28406;34.9057;363.0469;38.80531;29.4518;116.7875;3.945994;129.6788
4.243744;166.935;4.230125;44.62563;32.44827;352.4362;35.44531;26.8046;114.3688;3.966038;129.6787
4.239506;165.3163;4.210781;43.20375;31.17114;353.0194;35.415;26.82817;114.3475;3.958612;129.6781
4.283025;165.2412;4.264469;45.44719;32.73861;352.5319;35.41938;27.18174;114.5675;3.997275;129.6781
4.251244;167.2125;4.233594;44.98344;31.74274;353.0287;35.43156;27.11128;113.9262;3.971138;129.6775
4.256288;166.1;4.2245;44.92031;31.25479;352.7344;35.41188;26.83901;114.0363;3.975375;129.6775
4.257262;165.675;4.240687;45.52843;32.19891;352.6819;35.41469;27.39212;114.17;3.972694;129.6775
4.252631;165.7175;4.241969;45.94;33.3826;352.2656;35.42937;27.54809;113.9437;3.972713;129.6775
4.287938;176.19;4.302625;48.86312;35.87085;363.165;38.81594;29.40756;116.3725;4.008187;129.6775
4.2795;176.2312;4.297188;49.35281;36.14821;362.3438;38.78688;29.55144;116.5437;4.009687;129.6775
4.232213;175.0725;4.237719;46.58625;35.01709;363.0525;38.80969;29.29279;116.8463;3.95205;129.6775
4.278637;174.8712;4.288781;47.83406;35.86417;363.8306;38.8125;30.80853;116.8913;3.99855;129.6775
4.243388;166.67;4.215719;43.07188;31.41126;353.415;35.44938;26.66823;113.7325;3.964106;129.6769
4.242112;166.9012;4.227625;44.62969;32.39735;352.6425;35.44219;26.79122;114.2862;3.964388;129.6769
4.251094;165.5075;4.227562;44.27;32.11633;353.0888;35.40094;26.74919;113.9325;3.968737;129.6769
4.305187;170.775;4.307656;50.06937;34.76448;358.8094;29.02344;28.56568;112.5625;4.024219;129.6756
4.244306;175.955;4.262219;49.16594;35.98444;362.0625;38.79;29.63773;116.9313;3.967144;129.6756
4.247062;165.8675;4.228531;45.09594;33.46943;352.3312;35.42844;26.86769;114.4587;3.965175;129.675
4.30845;170.5188;4.305344;48.68656;33.9292;359.3606;29.02469;28.66159;112.3175;4.026394;129.675
4.28895;176.015;4.297187;48.08219;34.15953;363.1444;38.79281;29.61963;116.2887;4.014075;129.675
4.241269;175.745;4.261687;48.69688;35.96013;362.0719;38.8125;29.80024;116.9713;3.965437;129.675
4.236656;165.19;4.224531;43.945;32.57847;352.5994;35.44219;26.83657;114.4863;3.958819;129.6744
4.243181;165.4763;4.219375;44.35625;32.0479;352.5675;35.40656;26.7638;113.8112;3.966281;129.6744
4.244138;165.2388;4.224875;43.48281;31.97132;352.9181;35.43344;26.77902;114.235;3.964444;129.6744
4.286662;173.5112;4.317125;49.88531;36.24746;364.4119;38.80937;30.64612;113.2275;4.0173;129.6744
4.295119;174.9438;4.317688;50.77687;35.61218;364.59;38.80969;30.65927;114.5288;4.023431;129.6744
4.235437;170.95;4.229063;44.7725;32.88714;357.1969;20.785;27.41414;115.55;3.961406;129.6738
4.249444;167.5925;4.238906;45.80812;32.92714;352.2712;35.4375;27.01876;114.4;3.96945;129.6731
4.244025;165.5437;4.217688;44.37062;32.0202;352.6913;35.43562;26.78706;113.8063;3.961762;129.6731
4.245506;165.155;4.240687;48.27938;34.06314;351.9394;35.41594;27.07949;114.3037;3.9633;129.6731
4.292194;175.1413;4.317594;51.06313;36.34309;364.5825;38.80312;30.61149;114.4625;4.0173;129.6731
4.250625;165.4713;4.221406;44.22969;32.04268;353.2219;35.42344;26.83805;113.9762;3.964125;129.6719
4.307475;170.5813;4.300969;48.68375;33.86393;359.31;29.015;28.63123;112.3462;4.025738;129.6719
4.306313;170.645;4.303813;48.68969;33.83429;359.1356;29.02406;28.56129;112.4425;4.030894;129.6719
4.304437;170.7612;4.311438;49.49719;34.97971;358.8525;29.03656;28.55171;112.6237;4.027181;129.6719
4.285162;174.605;4.316;50.31406;36.69344;364.0575;38.81469;30.47935;114.9788;4.016812;129.6719
4.24275;165.7312;4.227593;46.45281;33.31171;352.695;35.45031;26.76448;114.1225;3.958331;129.6712
4.256756;165.1837;4.23475;45.49656;32.96091;352.2506;35.40187;27.10046;114.7463;3.973631;129.6712
4.25745;176.3537;4.264375;48.33781;34.41791;362.7225;38.79156;29.67513;116.9175;3.982781;129.6712
4.252013;166.3962;4.233812;47.08156;32.91943;352.4044;35.42812;26.87479;114.2825;3.967275;129.6706
4.242113;165.2;4.213094;44.49937;32.01767;352.5206;35.41844;26.88321;114.4112;3.960394;129.6706
4.248019;165.3925;4.2335;44.81219;33.48267;352.0369;35.41719;27.00733;114.3238;3.972694;129.6706
4.250475;165.46;4.23675;45.56344;33.36364;352.8469;35.40375;27.11131;114.1675;3.964162;129.6706
4.259925;164.5038;4.240281;46.16219;32.64537;352.1738;35.42219;27.06097;114.1463;3.98145;129.6706
4.244944;165.2988;4.232562;47.11813;33.48248;351.9656;35.42781;27.15634;114.3088;3.970406;129.6706
4.2543;165.6488;4.235906;45.25281;31.94901;352.5694;35.43187;27.62899;113.9375;3.974737;129.6706
4.248938;166.9;4.24225;46.74031;33.61105;352.0631;35.45594;26.75629;114.38;3.966712;129.67
4.240519;166.95;4.23175;46.82813;34.01138;354.6019;35.44156;28.57711;114.185;3.961069;129.67
4.294706;174.0163;4.311813;49.26687;34.98358;364.5319;38.79813;30.56274;114.6875;4.022681;129.67
4.284787;175.8325;4.294219;49.09563;35.11583;362.9081;38.81531;29.541;116.8187;4.003556;129.67
4.21125;175.7;4.212375;46.14531;34.06442;363.2437;38.80031;30.25832;116.4025;3.938494;129.67
4.256494;174.9975;4.283344;50.55906;37.38453;363.6187;38.80969;31.48269;117.07;3.975394;129.67
4.2522;164.7213;4.2325;44.14437;32.97173;352.4269;35.39063;27.38685;114.1775;3.975694;129.6694
4.281;176.5112;4.292375;49.4325;35.01402;363.0619;38.80719;29.54102;116.7062;4.001137;129.6694
4.277775;175.04;4.287875;47.8325;35.87148;363.825;38.79313;30.92989;116.94;4.004531;129.6694
4.237612;165.2813;4.217969;43.93594;32.54453;352.5319;35.41719;26.89571;114.4038;3.961481;129.6688
4.287075;164.9375;4.259406;46.02187;32.56487;352.4962;35.40156;27.04843;114.5625;3.997575;129.6688
4.259381;165.225;4.243156;43.7125;32.65049;352.665;35.40937;27.24922;114.545;3.975375;129.6688
4.231987;176.275;4.237281;47.64375;34.68148;362.97;38.79844;29.45684;116.5612;3.953794;129.6688
4.227694;175.42;4.230813;45.40125;34.19715;363.1331;38.81969;29.40537;116.73;3.954412;129.6687
4.284525;174.64;4.312187;49.98125;36.72194;364.0688;38.78156;30.31714;114.9163;4.01205;129.6681
4.276894;176.2625;4.299562;49.6025;36.21416;362.6831;38.79656;29.46553;116.4137;4.001138;129.6681
4.290769;175.6225;4.312594;51.74562;36.89095;363.6675;38.81344;30.39302;116.915;4.007906;129.6675
4.252744;164.2925;4.236312;44.92313;32.68704;352.7756;35.40313;26.96924;114.3325;3.974119;129.6663
4.292269;175.1537;4.320844;51.09312;36.32546;364.5544;38.81719;30.74846;114.4938;4.028175;129.6663
4.281769;165.0838;4.259875;45.36187;32.67741;352.23;35.3975;26.7706;114.5488;3.9996;129.6662
4.258481;165.3925;4.253656;46.11187;33.74582;352.1531;35.40937;27.313;114.2613;3.975319;129.6662
4.2669;176.7375;4.297781;50.64844;36.70549;362.3662;38.80687;29.42986;117.005;3.994275;129.6662
4.240969;165.3062;4.214813;44.56532;32.04448;352.5619;35.43375;26.8845;114.3975;3.9576;129.6656
4.251975;164.4713;4.234875;44.17125;32.05267;352.2694;35.40688;27.08092;114.5837;3.9708;129.6644
4.284975;165.0063;4.264344;46.01687;32.54317;352.455;35.43687;26.91906;114.4938;3.992738;129.6644
4.233244;176.2975;4.238093;47.63406;34.73577;363.0769;38.78219;29.48281;116.6312;3.956663;129.6644
4.244869;165.675;4.215594;44.49343;31.07531;353.0138;35.37656;26.73963;114.1038;3.959344;129.6638
4.257656;176.3575;4.264969;47.96437;34.46014;362.7956;38.78625;29.59316;116.87;3.9825;129.6638
4.259456;165.2038;4.240219;44.59906;32.09982;352.5169;35.4225;27.20154;114.2162;3.980625;129.6631
4.258294;165.6763;4.235656;45.53437;32.21835;352.86;35.40969;27.37062;114.1375;3.978506;129.6631
4.266562;175.5887;4.2755;49.03875;35.82459;363.1875;38.795;30.71098;116.94;3.982762;129.6631
4.247906;166.6725;4.227688;45.13281;31.52734;352.6444;35.44906;26.9259;113.9925;3.971869;129.6625
4.244756;165.4925;4.222312;44.37031;32.00082;352.575;35.42188;26.88292;113.825;3.96705;129.6619
4.255856;168.095;4.251281;46.66531;33.64351;352.1212;35.47594;27.05079;114.155;3.974606;129.6613
4.251994;167.07;4.227469;43.13594;31.45108;352.725;35.46344;27.14094;114.2;3.973912;129.6613
4.250813;165.4337;4.227813;44.20375;32.0783;353.4169;35.40937;26.86218;113.9325;3.966469;129.6613
4.252125;164.27;4.239656;45.02;33.28308;352.0556;35.41188;27.15227;114.4825;3.968644;129.6613
4.290675;175.6025;4.307906;50.86906;36.93485;363.8025;38.79531;30.38034;116.8988;4.004681;129.6613
4.249331;165.685;4.226313;44.36906;32.49331;353.205;35.40688;26.81722;114.0313;3.970013;129.6606
4.25445;166.035;4.228;44.92719;31.25714;352.7362;35.39094;26.89707;114.03;3.971062;129.6606
4.286569;164.9937;4.265;46.015;32.52821;352.4906;35.42219;26.903;114.505;4.002844;129.6606
