K0P102_1.PV;K5T16.PV
4.090141;95.48854
4.040941;95.48854
4.145109;95.48875
4.024491;95.48885
4.043756;95.48906
4.078803;95.48906
4.022978;95.48906
4.085666;95.48917
4.056406;95.48927
4.111069;95.48937
4.066172;95.48937
4.09835;95.48948
4.054909;95.48948
4.066806;95.48959
4.052056;95.48969
4.084153;95.48969
4.098638;95.4899
4.068378;95.4901
4.083072;95.4901
4.099594;95.49021
4.073509;95.49031
4.098238;95.49042
4.033747;95.49042
4.073134;95.49052
4.05866;95.49052
4.087322;95.49052
4.084822;95.49062
4.050241;95.49083
4.042522;95.49083
4.138353;95.49084
4.113578;95.49094
4.071628;95.49114
4.040628;95.49177
4.127016;95.49177
4.101172;95.49208
4.137206;95.49219
4.042475;95.49229
4.131028;95.49229
4.082844;95.49229
4.086025;95.49239
4.045931;95.4925
4.076153;95.49261
3.961778;95.49302
4.0081;95.49302
4.056244;95.49344
4.055425;95.49344
4.081016;95.49354
4.135785;95.49355
4.118916;95.49364
4.088191;95.49375
4.09505;95.49396
4.023187;95.49396
4.044019;95.49416
4.040506;95.49427
4.098675;95.49438
4.035903;95.49438
3.994084;95.49438
4.030719;95.49438
4.102903;95.49438
4.106878;95.49438
4.073669;95.49458
4.025475;95.49458
4.139247;95.49469
4.108372;95.4949
4.071885;95.49532
4.053084;95.49541
4.044628;95.49552
4.034263;95.49563
4.074913;95.49563
4.046666;95.49594
4.107484;95.49594
4.081069;95.49615
4.077678;95.49625
4.041228;95.49635
4.048769;95.49646
4.037866;95.49646
4.10405;95.49646
4.098815;95.49646
4.104675;95.49646
4.087547;95.49656
4.047134;95.49656
4.093475;95.49667
4.112441;95.49667
4.072109;95.49667
4.094191;95.49677
4.011156;95.49677
4.032553;95.49687
4.092081;95.49687
4.091185;95.49709
4.044262;95.49709
4.093256;95.49709
4.061319;95.49718
4.130953;95.4974
4.057369;95.4975
4.107819;95.49771
4.105131;95.49771
4.125894;95.49771
4.091691;95.49781
4.099275;95.49812
4.120528;95.49823
4.053222;95.49844
4.109634;95.49865
4.054585;95.49895
4.004059;95.49906
4.091259;95.49928
4.024769;95.49937
4.033062;95.49937
4.053416;95.49948
4.053756;95.49979
4.054838;95.49979
4.028181;95.5
4.050735;95.50011
4.021619;95.50021
4.089141;95.50031
4.032669;95.50031
4.058938;95.50042
4.040875;95.50052
4.009556;95.50063
4.094313;95.50073
4.074694;95.50083
4.041622;95.50083
4.091622;95.50104
4.077328;95.50114
4.084159;95.50135
4.01126;95.50146
4.056406;95.50166
4.139537;95.50166
4.051575;95.50177
4.038297;95.50177
4.122659;95.50177
4.100606;95.50188
4.101272;95.50188
4.10781;95.50229
4.075041;95.50229
4.044281;95.5024
4.032275;95.5025
4.04925;95.5026
4.015587;95.5026
4.083665;95.5026
4.073228;95.50291
4.078097;95.50291
4.091491;95.50323
4.027453;95.50323
4.118197;95.50323
4.0366;95.50354
4.0975;95.50354
4.116481;95.50375
4.070644;95.50375
4.100078;95.50375
4.040462;95.50396
4.055237;95.50406
4.020653;95.50407
4.103916;95.50417
4.051072;95.50427
4.055278;95.50438
4.073522;95.50479
4.095309;95.5049
4.052316;95.50542
4.053022;95.50542
4.071016;95.50552
4.093484;95.50562
4.061335;95.50562
4.080525;95.50562
4.145916;95.50573
4.028194;95.50584
4.028497;95.50584
4.036606;95.50584
4.095309;95.50584
4.046434;95.50604
4.036647;95.50604
4.087635;95.50604
4.040622;95.50615
4.058059;95.50636
4.052947;95.50636
4.036391;95.50656
4.061728;95.50656
4.086919;95.50667
4.102478;95.50667
4.011037;95.50677
4.041628;95.50677
4.064163;95.50677
4.037003;95.50687
4.075713;95.50687
4.123059;95.50698
4.027994;95.50698
4.095581;95.50698
4.090872;95.50708
4.090319;95.50708
4.067684;95.50719
4.105041;95.50719
4.088691;95.50729
4.058256;95.5075
4.097341;95.50771
4.068313;95.50781
4.1238;95.50781
4.040053;95.50781
4.060819;95.50792
4.082372;95.50792
4.100356;95.50802
4.058994;95.50833
4.091959;95.50833
4.073984;95.50844
4.101203;95.50854
4.090212;95.50864
4.096916;95.50875
4.138487;95.50875
4.106559;95.50875
4.073253;95.50906
4.120275;95.5099
4.102488;95.5101
4.008697;95.5101
4.046375;95.5101
4.031719;95.5101
4.016319;95.51021
4.032784;95.51041
4.097997;95.51041
4.131319;95.51052
4.031028;95.51063
4.145791;95.51063
4.075256;95.51073
4.05305;95.51073
4.084316;95.51083
4.053406;95.51094
4.093909;95.51104
4.129637;95.51104
4.071597;95.51115
4.08116;95.51115
4.106985;95.51167
4.069819;95.51177
4.041018;95.51177
4.045909;95.51177
4.10501;95.51187
4.050231;95.51198
4.061637;95.51208
4.051547;95.51208
4.084944;95.51218
4.054106;95.51229
4.012194;95.51229
4.048191;95.51229
4.062897;95.5124
4.077575;95.51271
4.114534;95.51281
4.052115;95.51282
4.017041;95.51292
4.028635;95.51292
4.034853;95.51302
4.027003;95.51302
4.0747;95.51312
4.03579;95.51312
4.029653;95.51312
4.114625;95.51323
4.028985;95.51344
4.073738;95.51354
4.126241;95.51365
4.132475;95.51365
4.058437;95.51375
4.036747;95.51375
4.042488;95.51385
4.021119;95.51385
4.075409;95.51385
4.097881;95.51417
4.077797;95.51427
4.034203;95.51437
4.091056;95.51437
4.035697;95.51448
4.114503;95.51459
4.089056;95.51489
4.131628;95.515
4.085268;95.51511
4.042181;95.51521
4.114478;95.51531
4.115228;95.51531
4.044153;95.51573
4.124063;95.51573
4.107991;95.51614
4.030015;95.51625
4.092284;95.51636
4.073235;95.51646
4.102694;95.51656
4.075291;95.51667
4.020988;95.51677
4.060869;95.51688
4.080084;95.51688
4.096603;95.51688
4.072309;95.51698
4.024847;95.51698
4.088422;95.51708
4.052178;95.51719
4.136269;95.51729
4.095506;95.5174
4.107412;95.5176
4.087625;95.5176
4.096347;95.51802
4.043581;95.51813
4.075428;95.51813
4.104513;95.51823
4.047772;95.51823
4.146563;95.51823
4.053181;95.51844
4.04139;95.51844
4.124841;95.51844
4.027062;95.51854
4.044878;95.51854
4.075759;95.51865
4.09565;95.51875
4.097553;95.51885
4.104281;95.51927
4.086706;95.51948
4.087272;95.51958
4.004584;95.51968
4.051816;95.51969
4.057247;95.51969
4.05241;95.5199
4.117994;95.5199
4.115547;95.5199
4.107112;95.5199
4.032209;95.52
4.061388;95.5201
4.083991;95.52021
4.079366;95.52031
4.060644;95.52032
4.118591;95.52042
4.086425;95.52073
4.10744;95.52084
4.09059;95.52094
4.065441;95.52094
4.089056;95.52094
4.104338;95.52104
4.017638;95.52104
4.096231;95.52115
4.086872;95.52115
4.028991;95.52156
4.086165;95.52177
4.092612;95.52177
4.142619;95.52177
4.093116;95.52198
4.104566;95.52198
4.023397;95.52209
4.023359;95.52209
4.096715;95.52209
4.099712;95.52219
4.137853;95.52229
4.058734;95.52261
4.043428;95.52261
4.097478;95.52261
4.103225;95.52271
4.101856;95.52281
4.053437;95.52302
4.095609;95.52302
4.057934;95.52312
4.044272;95.52312
4.089306;95.52323
4.084359;95.52323
4.038437;95.52323
4.059144;95.52344
4.055285;95.52344
4.042275;95.52354
4.042637;95.52354
4.021353;95.52364
4.054353;95.52364
4.011588;95.52375
4.128078;95.52396
4.055678;95.52417
4.076385;95.52427
4.048325;95.52458
4.086344;95.52458
4.136669;95.52479
4.087694;95.52479
4.107081;95.5248
4.051337;95.52552
4.103306;95.52563
4.07619;95.52573
4.107422;95.52573
4.061425;95.52573
4.032347;95.52573
4.094422;95.52594
4.106541;95.52594
4.093585;95.52594
4.085884;95.52594
4.077394;95.52604
4.069725;95.52666
4.0808;95.52677
4.123903;95.52698
4.052881;95.52698
4.089037;95.52698
4.057272;95.52708
4.088763;95.52719
4.061147;95.52729
4.07555;95.5275
4.087072;95.52781
4.064734;95.52782
4.046428;95.52782
4.133906;95.52792
4.028663;95.52802
4.107631;95.52812
4.073269;95.52823
4.122075;95.52834
4.100769;95.52834
4.039163;95.52834
4.141147;95.52843
4.099128;95.52854
4.099366;95.52865
4.086375;95.52875
4.106853;95.52906
4.035913;95.52917
4.090472;95.52917
3.996169;95.52927
4.049369;95.52937
4.102763;95.52969
4.086585;95.52979
3.989753;95.5299
4.021094;95.53
4.070691;95.5302
4.137222;95.53031
4.053597;95.53052
4.090519;95.53052
3.966184;95.53083
4.07411;95.53083
4.097803;95.53094
4.053668;95.53094
4.101381;95.53104
4.131409;95.53104
4.088809;95.53104
4.084162;95.53114
4.109888;95.53114
4.0881;95.53114
4.082678;95.53136
4.089244;95.53136
4.069144;95.53146
4.070278;95.53146
4.031369;95.53156
4.092981;95.53166
4.024972;95.53167
4.076544;95.53177
4.025809;95.53177
4.041491;95.53177
4.062394;95.53188
4.100088;95.53188
4.007978;95.53208
4.058231;95.53219
4.08905;95.53219
4.093731;95.5325
4.03404;95.5326
4.057053;95.53291
4.042844;95.53323
4.042703;95.53333
4.033784;95.53333
4.029741;95.53333
4.097556;95.53333
4.071881;95.53333
4.07241;95.53344
4.055478;95.53344
4.065778;95.53354
4.150519;95.53354
4.038922;95.53385
4.050481;95.53385
4.103622;95.53396
4.074478;95.53416
4.100965;95.53427
4.080394;95.53438
4.019185;95.53458
4.080513;95.53469
4.040122;95.53469
4.062903;95.53479
4.122975;95.5349
4.075444;95.5349
4.101269;95.535
4.082569;95.53521
4.002775;95.53521
4.074488;95.53521
4.039885;95.53532
4.117053;95.53562
4.029081;95.53562
4.104984;95.53563
4.021778;95.53573
4.075072;95.53584
4.043687;95.53584
4.043562;95.53584
4.048431;95.53593
4.10739;95.53604
4.023928;95.53615
4.096978;95.53635
4.068766;95.53656
4.102875;95.53667
4.073119;95.53687
4.106819;95.53687
4.092044;95.53687
4.095484;95.53698
4.077131;95.53719
4.08245;95.53719
4.130309;95.5374
4.028547;95.5374
4.054728;95.5375
4.047325;95.5377
4.103013;95.53781
4.101419;95.53781
4.025053;95.53792
4.031597;95.53792
4.090031;95.53812
4.110463;95.53823
4.053122;95.53823
4.041694;95.53854
4.042656;95.53854
4.087531;95.53864
4.058791;95.53875
4.038094;95.53896
4.125972;95.53896
4.063128;95.53906
4.072928;95.53917
4.100828;95.53938
4.077422;95.53938
4.030659;95.53958
4.130431;95.53958
4.096363;95.53969
4.050431;95.53989
4.094812;95.54
4.114781;95.54011
4.149087;95.54011
4.062578;95.54031
4.068956;95.54052
4.047919;95.54073
4.106541;95.54083
4.06186;95.54094
4.052481;95.54094
4.067209;95.54094
4.132925;95.54104
4.052425;95.54115
4.0762;95.54166
4.124415;95.54166
4.123162;95.54177
4.083116;95.54188
4.067213;95.54188
4.062713;95.54188
4.099537;95.54198
4.068141;95.54198
4.051978;95.54229
4.0269;95.54229
4.090991;95.5424
4.105131;95.5424
4.102903;95.5425
4.086603;95.54292
4.036744;95.54292
4.089156;95.54302
4.072434;95.54323
4.082084;95.54323
4.077775;95.54323
4.123206;95.54323
4.056194;95.54333
4.039522;95.54333
4.114453;95.54354
4.034594;95.54354
4.078962;95.54354
4.059391;95.54375
4.105928;95.54396
4.052369;95.54427
4.030737;95.54448
4.025728;95.54459
4.078547;95.5449
4.11339;95.5449
4.04424;95.5449
4.084231;95.5449
4.10475;95.5449
4.123166;95.545
4.116435;95.5451
4.115216;95.54521
4.104612;95.54521
4.035128;95.54531
4.059141;95.54542
4.11555;95.54573
4.114041;95.54583
4.052835;95.54583
4.01675;95.54604
4.030344;95.54604
4.116822;95.54614
4.081128;95.54614
4.05165;95.54636
4.138219;95.54656
4.039197;95.54698
4.074303;95.54708
4.061369;95.54719
4.053931;95.54729
4.114615;95.54729
4.026956;95.54739
4.070678;95.54761
4.099069;95.54761
4.075744;95.54771
4.051678;95.54771
4.077478;95.54771
4.070853;95.54771
4.021044;95.54791
4.096125;95.54792
4.046344;95.54792
4.070791;95.54802
4.108366;95.54813
4.068903;95.54813
4.045837;95.54823
4.085716;95.54854
4.085063;95.54854
4.094337;95.54855
4.054347;95.54865
4.120734;95.54865
4.10034;95.54875
4.049853;95.54885
4.047194;95.54916
4.034325;95.54916
4.097435;95.54916
4.099619;95.54938
4.065209;95.54938
4.081169;95.54948
4.105919;95.54948
4.004503;95.54948
4.040481;95.54958
4.055091;95.54969
4.028862;95.54979
4.077141;95.5501
4.088741;95.55021
4.134366;95.55042
4.086228;95.55042
4.126444;95.55042
4.106878;95.55042
4.038825;95.55052
4.073447;95.55063
4.103984;95.55063
4.061637;95.55083
4.037094;95.55083
4.018928;95.55104
4.103113;95.55125
4.052003;95.55146
4.073719;95.55156
4.01901;95.55156
4.054469;95.55167
4.107406;95.55167
4.090119;95.55187
4.078647;95.55187
4.147531;95.55187
4.069994;95.55187
4.088263;95.55187
4.093725;95.55198
4.086172;95.55209
4.020831;95.55219
4.060341;95.55219
4.05885;95.55219
4.059016;95.5526
4.127006;95.55271
4.123559;95.55271
4.06685;95.55281
4.082391;95.55281
4.07745;95.55302
4.084113;95.55302
4.109744;95.55323
4.135956;95.55323
4.109528;95.55333
4.083506;95.55334
4.09805;95.55334
4.144997;95.55354
4.09801;95.55386
4.023669;95.55386
4.104447;95.55396
4.060769;95.55396
4.092903;95.55406
4.075763;95.55417
4.095647;95.55417
4.093553;95.55437
4.044528;95.55437
4.09409;95.55448
4.047875;95.55448
4.096703;95.55458
4.072334;95.55479
4.068356;95.55511
4.041109;95.55511
4.063713;95.55521
4.093894;95.55542
4.105434;95.55552
4.0448;95.55563
4.043812;95.55563
4.135772;95.55583
4.024347;95.55594
4.129975;95.55605
4.110628;95.55605
4.065872;95.55614
4.086503;95.55625
4.041531;95.55625
4.052741;95.55625
4.10884;95.55625
4.072922;95.55636
4.032612;95.55646
4.136503;95.55646
4.033535;95.55666
4.091938;95.55708
4.047428;95.55719
4.105572;95.55729
4.058119;95.55729
4.036534;95.55729
4.085312;95.5574
4.093925;95.5576
4.070457;95.55771
4.102866;95.55791
4.046309;95.55791
4.115344;95.55802
4.088434;95.55802
4.032978;95.55812
4.041781;95.55813
4.114188;95.55823
4.119453;95.55823
4.090928;95.55833
4.013441;95.55844
4.045047;95.55854
4.103966;95.55854
4.067941;95.55875
4.070581;95.55896
4.072319;95.55896
4.041469;95.55906
4.113287;95.55937
4.093716;95.55937
4.025678;95.55948
4.075238;95.55948
4.080656;95.55968
4.076241;95.55968
4.09054;95.5599
4.093703;95.5601
4.052106;95.5601
4.121009;95.5601
4.069156;95.56021
4.007725;95.56042
4.099616;95.56052
4.077381;95.56062
4.045981;95.56073
4.061947;95.56073
4.020391;95.56073
4.118678;95.56084
4.092706;95.56094
4.088685;95.56104
4.13995;95.56136
4.0778;95.56145
4.104541;95.56146
4.051984;95.56187
4.115691;95.56198
4.122859;95.56208
4.047547;95.56219
4.059587;95.56219
4.106506;95.56229
4.105556;95.56239
4.106241;95.56261
4.055313;95.56271
4.125012;95.56302
4.036291;95.56302
4.073959;95.56313
4.115238;95.56313
4.139659;95.56323
4.078084;95.56344
4.052916;95.56364
3.984716;95.56375
4.040143;95.56375
4.091703;95.56406
4.116022;95.56416
4.057059;95.56416
4.099228;95.56438
4.023544;95.56458
4.054762;95.56479
4.090525;95.5649
4.019585;95.5651
4.076941;95.56521
4.060235;95.56521
4.109365;95.56532
4.117619;95.56532
4.107725;95.56532
4.055816;95.56541
4.1141;95.56552
4.026975;95.56552
4.150634;95.56552
4.106706;95.56563
4.120512;95.56573
4.101053;95.56583
4.092072;95.56594
4.041563;95.56604
4.07164;95.56615
4.074685;95.56625
4.033809;95.56667
4.096822;95.56718
4.100316;95.56718
4.146922;95.56729
4.137228;95.5675
4.0732;95.5675
4.049391;95.5675
4.057413;95.5675
4.042428;95.5675
4.047306;95.56771
4.1035;95.56812
4.057741;95.56844
4.028347;95.56854
4.117178;95.56865
4.041469;95.56875
4.096941;95.56886
4.049197;95.56886
4.055631;95.56886
4.085275;95.56895
4.044653;95.56906
4.059003;95.56906
4.03345;95.56927
4.05645;95.56937
4.065753;95.56937
4.085375;95.56948
4.102047;95.56948
4.011953;95.56958
4.100066;95.56958
4.106081;95.56959
4.084015;95.56969
4.098934;95.57031
4.09265;95.57031
4.084075;95.57042
4.075162;95.57063
4.069369;95.57073
4.02496;95.57083
4.032109;95.57094
4.049106;95.57104
4.036894;95.57104
4.110181;95.57125
4.079331;95.57125
4.035828;95.57135
4.030472;95.57146
4.091644;95.57146
4.095278;95.57156
4.093194;95.57188
4.076219;95.57198
4.117125;95.57208
4.061428;95.57208
4.074341;95.57219
4.04725;95.5724
4.105587;95.57261
4.024872;95.57271
4.043816;95.57271
4.126553;95.57281
4.039084;95.57344
4.080922;95.57344
4.053169;95.57354
4.102653;95.57365
4.049828;95.57365
4.051175;95.57396
4.084575;95.57407
4.066959;95.57417
4.120075;95.57427
4.044153;95.57448
4.109753;95.57468
4.097065;95.57468
4.039159;95.57479
4.095538;95.5749
4.138475;95.575
4.037628;95.5751
4.051962;95.57552
4.043481;95.57573
4.046278;95.57573
4.031531;95.57584
4.103253;95.57584
4.066284;95.57635
4.102015;95.57635
4.068694;95.57635
4.143809;95.57635
4.101713;95.57635
4.086535;95.57646
4.061378;95.57646
4.083869;95.57656
4.048975;95.57667
4.054269;95.57687
4.098997;95.57709
4.052916;95.57719
4.058328;95.57729
4.046428;95.57729
4.074909;95.57729
4.030278;95.5775
4.061928;95.5775
4.017912;95.57761
4.144244;95.57761
4.05435;95.57781
4.097925;95.57792
4.023291;95.57833
4.046425;95.57844
4.085716;95.57844
4.111585;95.57854
4.054022;95.57854
4.123156;95.57854
4.082088;95.57864
4.037225;95.57864
4.058487;95.57864
4.055075;95.57886
4.109481;95.57896
4.09264;95.57896
4.079434;95.57906
4.049516;95.57916
4.063437;95.57917
4.076925;95.57938
4.088625;95.57948
4.106206;95.57958
4.001834;95.57969
4.072578;95.57979
4.108006;95.5798
4.131903;95.5799
4.12709;95.5799
4.05855;95.58
4.058319;95.58
4.055265;95.58
4.143137;95.58
4.105756;95.58
4.065847;95.58021
4.100722;95.58021
4.100225;95.58021
4.084013;95.58031
4.057872;95.58041
4.119716;95.58041
4.082544;95.58063
4.044584;95.58063
4.001559;95.58073
4.095772;95.58073
4.087769;95.58073
4.095053;95.58083
4.113869;95.58094
4.079528;95.58115
4.050478;95.58115
4.094569;95.58115
4.102556;95.58125
4.044841;95.58125
4.037437;95.58125
4.120175;95.58125
4.031631;95.58135
4.054528;95.58157
4.069037;95.58177
4.102603;95.58187
4.046956;95.58188
4.0473;95.58198
4.018075;95.58208
4.092053;95.58208
4.034556;95.58218
4.036178;95.58218
4.061391;95.5825
4.05061;95.5826
4.046813;95.5826
4.104491;95.58271
4.086478;95.58271
3.993925;95.58281
4.021028;95.58281
4.042725;95.58292
4.03929;95.58292
4.119931;95.58302
4.101166;95.58312
4.065322;95.58312
4.050013;95.58312
4.0621;95.58312
4.111069;95.58323
4.093666;95.58334
4.051291;95.58354
4.131797;95.58354
4.043756;95.58365
4.044197;95.58375
4.09725;95.58385
4.054106;95.58385
4.130328;95.58396
4.122234;95.58396
4.096044;95.58396
4.059515;95.58417
4.073263;95.58437
4.108634;95.58437
4.02431;95.58459
4.056078;95.58469
4.092678;95.5849
4.084372;95.5849
4.046312;95.585
4.104437;95.585
4.055272;95.58511
4.137203;95.58511
4.10396;95.58521
4.101287;95.58521
4.070594;95.58531
4.088425;95.58531
4.080281;95.58552
4.044466;95.58552
4.049916;95.58594
4.114722;95.58614
4.072872;95.58614
4.111016;95.58636
4.119616;95.58646
4.057422;95.58656
4.104972;95.58667
4.045522;95.58667
4.069025;95.58677
4.0787;95.58688
4.087012;95.58698
4.100191;95.58698
4.062853;95.58708
4.109794;95.58719
4.042315;95.5873
4.063456;95.5873
4.046025;95.58739
4.133472;95.5875
4.097731;95.5876
4.052109;95.58761
4.117765;95.58771
4.05801;95.58781
3.965234;95.58791
4.065266;95.58802
4.086419;95.58813
4.040487;95.58813
4.035409;95.58823
4.141256;95.58823
4.138675;95.58823
4.118472;95.58833
4.040688;95.58844
4.071425;95.58865
4.087534;95.58875
4.038647;95.58875
4.042866;95.58885
4.095762;95.58907
4.025338;95.58916
4.102278;95.58916
4.045403;95.58916
4.039147;95.58916
4.031056;95.58927
4.137156;95.58927
4.119472;95.58938
4.122944;95.58948
4.122606;95.58948
4.084641;95.58948
4.091765;95.58958
4.07565;95.5901
4.107738;95.5901
4.089216;95.5901
4.05766;95.59021
4.038531;95.59021
4.088522;95.59021
4.093109;95.59031
4.051113;95.59032
4.104212;95.59042
4.086703;95.59042
4.102763;95.59073
4.08786;95.59073
4.1158;95.59084
4.047331;95.59093
4.047991;95.59093
4.031675;95.59104
4.0195;95.59104
4.061406;95.59104
4.120125;95.59125
4.052288;95.59125
4.098087;95.59135
4.044087;95.59135
4.017759;95.59135
4.076041;95.59146
3.99876;95.59146
4.048116;95.59156
4.025434;95.59156
4.081078;95.59187
4.022659;95.59198
4.075906;95.59209
4.109866;95.59209
4.046194;95.59209
4.042237;95.59209
4.038234;95.59219
4.051656;95.5925
4.10149;95.5925
4.040219;95.5927
4.095709;95.59281
4.054119;95.59281
4.075553;95.59292
4.054587;95.59292
4.105656;95.59292
4.11175;95.59312
4.036672;95.59312
4.122306;95.59312
4.072575;95.59323
4.043969;95.59323
4.090791;95.59323
4.057003;95.59334
4.088044;95.59354
4.084953;95.59375
4.124163;95.59375
4.026675;95.59386
4.099187;95.59386
4.072603;95.59406
4.052737;95.59417
4.04565;95.59438
4.085494;95.59448
4.051172;95.59458
4.052003;95.59469
4.049006;95.59489
4.074563;95.595
4.080378;95.59511
4.007575;95.59521
4.052678;95.59552
4.033597;95.59552
4.133516;95.59552
4.087613;95.59573
4.006419;95.59573
4.092459;95.59573
4.157081;95.59594
4.057447;95.59594
4.064794;95.59604
4.083247;95.59615
4.057238;95.59625
4.045697;95.59635
4.036828;95.59635
4.098231;95.59635
4.056087;95.59635
4.091531;95.59646
4.125578;95.59646
4.0827;95.59657
4.107409;95.59657
4.121747;95.59666
4.081878;95.59666
4.047775;95.59677
4.093728;95.59677
4.112141;95.59688
4.037103;95.59698
4.098819;95.59719
4.070569;95.5974
4.087928;95.5974
4.03411;95.5974
4.048694;95.5975
4.089706;95.5976
4.04524;95.59771
4.098644;95.59771
4.104406;95.59782
4.078006;95.59812
4.075409;95.59823
4.039059;95.59823
4.112591;95.59843
4.093587;95.59865
4.076006;95.59875
4.045069;95.59875
4.048613;95.59885
4.122406;95.59885
4.074306;95.59896
4.088713;95.59896
4.080125;95.59896
4.119553;95.59906
