K5F5.PV;K5LCV1_1I.PV
33.39379;0.3025521
33.2498;0.3027083
33.11968;0.3051042
33.13671;0.3051042
33.19627;0.3004167
34.34848;0.3017187
34.46156;0.3025521
34.5237;0.3061979
34.54034;0.3009375
33.93161;0.3075521
32.34128;0.2994271
31.82874;0.295625
31.80791;0.3102604
32.22929;0.3041667
34.37996;0.3053646
34.95606;0.3157812
34.89956;0.3103125
35.02553;0.3063021
34.30377;0.3113542
33.8904;0.3067708
32.58445;0.311875
32.40156;0.3163021
32.43122;0.3178125
33.06459;0.3030729
33.84348;0.3065625
34.20824;0.3061458
34.27437;0.3182813
34.24582;0.3063021
34.06685;0.3132292
33.75951;0.3104167
32.90654;0.3177083
32.81636;0.3126042
32.53916;0.3103125
32.29531;0.315
32.38094;0.3152604
32.67362;0.3155208
33.55788;0.3177604
33.71128;0.3201562
33.7469;0.3183333
34.09307;0.3195833
34.32562;0.3216667
34.03304;0.3133333
33.19767;0.325
33.49062;0.3254687
34.2589;0.3226042
33.67364;0.3284375
33.28843;0.3211979
33.35262;0.3208854
33.34014;0.3244792
33.27583;0.3234896
33.14078;0.3117188
32.48946;0.3269792
32.54262;0.3260417
32.59122;0.3219792
33.39382;0.3225521
34.27053;0.3257813
35.03426;0.3254687
33.71709;0.3231771
33.39761;0.3238541
33.13757;0.3256771
33.18536;0.3189062
33.23112;0.3157292
33.28228;0.3289583
33.31628;0.3198437
33.77207;0.3257292
33.7391;0.328125
33.60422;0.3289583
33.24191;0.3224479
33.19288;0.3413021
32.88878;0.3296875
32.8516;0.3392188
33.43959;0.335
33.55124;0.3363021
34.30155;0.3355729
34.39405;0.3295833
34.48371;0.3425
34.31471;0.3295833
33.94563;0.3326042
33.82924;0.3399479
33.08952;0.3309375
32.14012;0.3363021
31.91936;0.335625
32.46181;0.3275521
33.45531;0.3371354
33.79852;0.3396354
34.10938;0.3323958
35.22248;0.3435937
34.50729;0.3313021
34.47229;0.3298958
33.67592;0.3395833
32.67963;0.3378125
32.56905;0.3317187
32.56287;0.3344792
32.64785;0.3256771
32.63371;0.3313542
33.10309;0.3365104
33.6483;0.3388021
34.59327;0.3319271
34.90451;0.3420312
34.73392;0.3311458
33.79882;0.3355208
33.38832;0.33
32.56576;0.3388542
32.74577;0.3335417
32.66022;0.3392708
33.20911;0.3445833
33.59879;0.3305208
33.67432;0.3403646
33.86688;0.3265104
34.53302;0.324375
34.29261;0.3326563
33.69301;0.3410417
33.56343;0.3325
33.35569;0.3365104
32.41566;0.3342708
32.35378;0.3329167
32.73619;0.3319792
33.61357;0.3406771
33.9699;0.3363021
35.02607;0.3363021
34.19639;0.3345312
33.73205;0.3315625
33.8415;0.3308854
33.86005;0.3321354
33.65057;0.3411979
32.9427;0.3294271
32.81693;0.3316146
32.91274;0.3326042
32.87781;0.3375521
32.82452;0.3391667
33.00864;0.3356771
34.25734;0.3373958
34.48676;0.338125
34.51812;0.3441667
34.60124;0.3386979
34.48443;0.3447917
33.5888;0.3380729
31.9898;0.3342187
32.22581;0.3325521
32.98721;0.3401042
33.06761;0.3419271
32.9793;0.3359896
33.21132;0.3384896
34.50817;0.3381771
34.58706;0.3372917
34.51963;0.3309896
33.53032;0.3414063
32.49282;0.3403125
32.40712;0.3420833
32.48153;0.3470833
32.7008;0.3372917
34.55394;0.34
34.87448;0.3375521
34.02611;0.3384896
33.80834;0.3367708
33.71292;0.3372917
33.38546;0.3316146
32.44754;0.3396354
32.3271;0.3474479
32.43176;0.3495833
33.46617;0.3461979
33.73222;0.3407292
33.84543;0.3429167
33.86062;0.3418229
33.93606;0.3475
34.10992;0.3458854
34.05957;0.3381771
34.01143;0.3458854
34.00222;0.3498437
33.58121;0.3531771
32.7884;0.3471875
32.76451;0.344375
32.79142;0.3496875
32.69535;0.3483854
32.98787;0.3477083
33.75022;0.3507813
34.34439;0.3506771
34.71186;0.3564062
34.7274;0.3454167
34.02077;0.3511458
33.5979;0.3535417
33.03861;0.3527604
33.16972;0.3519792
32.74491;0.3541667
32.26473;0.3483333
32.3802;0.3542188
33.00136;0.3636458
34.79158;0.3480729
35.21529;0.345625
34.19023;0.3444792
33.52919;0.3513021
33.2097;0.3565104
33.03059;0.3533854
32.99428;0.3531771
33.06919;0.3602604
33.05803;0.3592708
34.17254;0.3560937
34.17294;0.3504688
34.13962;0.3613021
33.51068;0.3609896
33.3197;0.3657812
33.41756;0.3633333
33.50378;0.3664583
33.55092;0.3563542
33.52592;0.3577083
33.44046;0.3669271
33.60158;0.3646875
33.73748;0.3667187
33.83401;0.3603125
33.91445;0.3630729
33.93053;0.3615104
34.03533;0.3601042
33.40182;0.368125
33.21789;0.3626042
33.11128;0.3623958
33.02029;0.359375
32.82331;0.3631771
33.45137;0.374375
33.98749;0.3684896
34.16875;0.3636979
34.37348;0.3674479
34.36535;0.3708333
33.87529;0.3773437
32.91056;0.3779688
32.74963;0.3707292
32.77691;0.3720312
32.76188;0.3641146
32.82263;0.365625
33.34206;0.3715625
34.21479;0.3779167
34.07316;0.3716667
33.28606;0.3724479
33.1888;0.3811979
33.15845;0.3727604
33.24085;0.3689583
33.78753;0.3716667
33.77687;0.3696354
33.77228;0.3815625
33.82946;0.39
33.9228;0.3752083
34.02332;0.3775521
33.33257;0.3757292
33.20087;0.3788542
33.19768;0.3766667
33.13517;0.3730729
33.08302;0.3759896
33.137;0.381875
33.24176;0.3780729
33.30861;0.3848958
33.52481;0.3789583
33.77901;0.3788542
33.7267;0.3798958
33.69858;0.3757292
33.6896;0.3804688
33.7818;0.3725521
33.75232;0.3758333
33.57824;0.3758333
33.63853;0.3755208
33.76476;0.3782292
33.95076;0.3791146
33.93488;0.3746354
33.37507;0.3814583
32.27544;0.3898958
32.34591;0.3822396
32.50682;0.3732292
33.72299;0.3746875
34.44598;0.379375
34.64581;0.375625
34.58782;0.3734896
34.51378;0.3778125
34.18208;0.3780729
33.4114;0.3740625
32.72977;0.3774479
32.63197;0.3738021
32.61804;0.3765104
32.74989;0.3722396
34.37498;0.3815104
34.57415;0.375
34.62349;0.3809375
33.65864;0.3727084
33.68253;0.3800521
33.70974;0.3795833
33.72916;0.3815625
33.48669;0.3805208
33.06318;0.38375
32.80291;0.3828125
32.20235;0.3665104
32.59766;0.3781771
33.50719;0.3738021
34.70944;0.3703125
34.55347;0.3719792
33.76557;0.3772396
33.49668;0.3774479
33.39983;0.3745833
33.33883;0.3742188
33.54533;0.3773958
33.57372;0.3782292
33.60524;0.3739063
33.61557;0.3841146
33.68983;0.3778125
33.54124;0.3760417
33.51434;0.3813021
33.35084;0.3789063
33.45888;0.3764583
33.78994;0.3815104
34.27242;0.3778125
34.41773;0.3841667
34.51904;0.3805208
34.08503;0.3785937
33.6958;0.3753125
33.33891;0.3730208
32.92931;0.3884375
33.08091;0.3832292
33.17148;0.3854167
33.52896;0.3802604
33.62417;0.3795833
33.86208;0.3795833
34.5024;0.3819792
34.51134;0.3790625
34.06417;0.3835417
33.92101;0.3777083
33.90572;0.3719271
33.4631;0.3838021
32.95165;0.3891667
32.80667;0.3860938
32.6976;0.3869271
33.00304;0.38375
33.65606;0.3844792
34.32155;0.3863542
35.28411;0.3783854
34.6609;0.3808854
33.64417;0.3909896
33.52336;0.3903125
33.3621;0.3877083
33.34975;0.39125
33.13701;0.3877604
32.4044;0.3917187
32.4603;0.3878125
32.90985;0.3932292
33.62696;0.3909896
34.88071;0.3933854
34.58273;0.3910938
34.65127;0.3996875
33.67281;0.394375
33.28894;0.3984896
32.59695;0.3970833
32.44252;0.3959375
32.43567;0.3979687
32.43658;0.3923958
33.32405;0.4061979
33.80908;0.3932292
35.39717;0.3995833
35.52588;0.3973438
35.13313;0.4026563
34.26651;0.3978125
33.30749;0.4040104
32.95651;0.4020833
32.6644;0.3953125
32.59315;0.3923958
32.62718;0.4047396
32.80992;0.3908333
33.42866;0.4026563
34.15303;0.4032292
34.10452;0.4013021
33.98064;0.3907813
33.3363;0.3917708
33.27397;0.4008854
33.30204;0.4013542
33.28419;0.4029687
33.32284;0.3995312
33.43302;0.4085417
33.93119;0.4069792
34.19069;0.4010417
34.30794;0.399375
34.32907;0.3919271
34.38893;0.4042708
34.13366;0.3979687
33.44226;0.4007292
32.46041;0.4070833
32.35921;0.3919271
32.45434;0.3997396
33.62384;0.3911458
34.11503;0.3956771
34.03866;0.403125
33.96301;0.3992708
33.7332;0.3977083
33.87729;0.3971354
33.90628;0.4025
33.93035;0.3970833
34.01459;0.3992708
34.11817;0.3940104
34.10331;0.4002604
33.29574;0.3940625
33.24706;0.3965104
33.24959;0.39375
32.661;0.4014583
32.19204;0.4018229
32.8748;0.3948958
34.17715;0.40375
34.73821;0.4059375
34.79761;0.4028125
34.799;0.4015104
34.16991;0.3971354
33.12924;0.3992708
33.16087;0.4029688
32.06174;0.4004687
32.98586;0.4033333
33.10427;0.4039063
34.12502;0.3982292
34.19249;0.4084896
33.92607;0.3977083
33.78058;0.4021875
33.82925;0.4050521
33.84049;0.4009375
32.99256;0.4045312
32.92401;0.3976563
32.81329;0.4070312
33.60337;0.4079167
33.68463;0.3989063
33.81589;0.4030729
33.86319;0.4019271
34.18011;0.396875
34.46299;0.411875
33.873;0.4046875
33.32048;0.3894271
33.29142;0.3998958
33.12252;0.4030729
33.27052;0.4016667
33.37682;0.3923438
33.39842;0.3946875
33.44561;0.40125
33.837;0.3950521
34.29921;0.4025
34.27434;0.4039583
34.23538;0.4077083
33.24677;0.3946875
32.69531;0.3975
32.74438;0.4026042
32.72146;0.4053646
33.03717;0.3933854
33.80995;0.4040625
33.8633;0.4022917
33.86081;0.403125
34.01773;0.39625
33.93868;0.4072917
33.98783;0.3998958
33.80107;0.4113542
33.66854;0.400625
33.75958;0.40125
33.46749;0.4013542
32.77414;0.406875
33.16767;0.4036458
33.78437;0.4029688
33.68402;0.4084896
33.56409;0.4023438
33.52976;0.4024479
33.56148;0.4013542
33.62727;0.4136458
33.45173;0.4070833
33.37937;0.4103125
33.42331;0.413125
33.70272;0.4123437
33.65693;0.4240104
33.51798;0.4081771
33.49368;0.4059896
33.95698;0.4035417
34.19703;0.4035417
34.19062;0.4011458
34.17606;0.4043229
34.16205;0.4070312
33.73428;0.4021875
32.92105;0.4038542
32.92672;0.4027604
32.31532;0.4017708
32.36146;0.3992187
33.18188;0.4005729
33.78048;0.4055729
33.63044;0.4059896
33.57455;0.3998438
33.65218;0.4
34.5237;0.3998438
34.59248;0.4055208
34.37436;0.4013021
33.91772;0.4025521
33.20515;0.4035937
33.12941;0.4117188
32.21201;0.3975521
32.20971;0.4014063
33.11723;0.3899479
33.86232;0.4082292
34.08017;0.4020312
34.09752;0.4014063
33.8201;0.3997396
33.84116;0.3971875
33.75307;0.3977083
33.5631;0.3998958
33.42455;0.3953125
32.98912;0.3956771
32.46383;0.4059896
32.56765;0.40375
32.58967;0.3976563
33.95899;0.3990104
34.12608;0.39875
34.44659;0.4053125
34.46863;0.3995312
33.92649;0.3930729
33.94001;0.3838021
33.21808;0.3977083
32.98461;0.3841667
32.97898;0.3833333
32.24462;0.3838021
32.17688;0.3841667
33.20901;0.3736979
34.1841;0.3678646
34.71109;0.3723958
34.85628;0.3592708
33.89584;0.3680729
33.40376;0.3629167
32.43583;0.3602604
32.56066;0.3552083
32.75402;0.3498958
33.32831;0.3468229
34.58676;0.3498958
34.33235;0.3382292
33.70347;0.3431771
33.51686;0.34125
33.54477;0.3383854
33.0685;0.3341667
32.56691;0.3321875
32.36478;0.3432812
32.72532;0.3311979
33.21933;0.3220833
34.15224;0.3190104
34.22517;0.3189583
34.23141;0.3143229
34.17093;0.3178125
33.70917;0.3166146
32.88083;0.3100521
32.7732;0.3101042
32.77029;0.3148437
32.8005;0.3089583
33.51298;0.3075
33.96906;0.30125
34.30862;0.3114063
34.36235;0.3034375
34.23233;0.2892708
33.10682;0.2996354
32.45543;0.2925
32.45654;0.295
33.64034;0.2927083
33.70254;0.2903646
33.66413;0.2920313
33.68816;0.2992187
33.6454;0.2802083
33.52505;0.2871875
33.58261;0.2951562
33.38494;0.2838021
33.29657;0.284375
32.60224;0.2888021
32.49929;0.2833854
33.07698;0.2834896
33.50117;0.2815104
34.95055;0.2735938
34.84923;0.2734375
34.06718;0.2725
33.15532;0.2778125
32.75392;0.2725
32.22272;0.2708333
32.666;0.2640104
33.00545;0.2627083
33.74947;0.2552604
34.11433;0.2552604
34.2094;0.2585417
34.29468;0.2438021
34.27255;0.2527083
34.19436;0.2470833
32.97802;0.2477083
32.88485;0.245625
31.91729;0.2461979
32.01701;0.243125
32.3172;0.2438021
33.34076;0.2393229
33.7872;0.236875
34.76902;0.2441146
34.69179;0.2350521
34.62635;0.2332813
34.04435;0.2339063
32.79675;0.2316146
32.50343;0.2284896
32.54823;0.2423438
32.44096;0.2371354
32.97367;0.2294271
33.42284;0.2334375
33.75679;0.2342187
33.8449;0.2322917
33.8259;0.2328646
33.74153;0.2347396
33.69559;0.2357292
33.08741;0.2274479
32.52602;0.2360417
32.8054;0.2431771
33.5027;0.2451563
33.65321;0.2350521
33.61131;0.2305208
33.54639;0.2369792
33.3505;0.2347396
33.08183;0.2444792
33.34777;0.2383333
33.34478;0.2407292
33.41483;0.2377083
33.26711;0.2465625
33.39611;0.2447396
33.59239;0.2359375
33.59087;0.2516667
33.43427;0.2530729
33.16318;0.2475
32.79616;0.2461979
32.19258;0.2528646
32.1208;0.2479167
32.61341;0.2470833
33.12892;0.2499479
33.25283;0.2451562
34.34638;0.2515104
35.06015;0.2530729
34.2582;0.2538542
33.278;0.2504688
32.69209;0.2517708
31.93704;0.2575
32.29147;0.2452604
33.50048;0.2541146
34.08828;0.2539583
34.20533;0.2584375
34.30406;0.2488021
33.56005;0.2485937
32.76837;0.2576042
32.55753;0.2528646
32.62465;0.2577083
32.99102;0.2461458
33.62342;0.2583333
33.62817;0.2628646
33.96166;0.2571354
33.98753;0.2503125
34.00424;0.2615625
33.77041;0.2520312
33.17378;0.2608333
32.48182;0.2555729
32.4515;0.2561458
32.49563;0.2641146
33.06838;0.2644271
34.16097;0.2588542
34.18467;0.2646354
34.12737;0.2621875
33.45752;0.2618229
32.70879;0.2616146
32.7442;0.26
32.77695;0.2564583
32.81862;0.2572396
33.05635;0.2609375
33.01374;0.2604688
32.99872;0.2594792
33.07072;0.2623437
33.1192;0.2618229
33.84034;0.2559896
34.43172;0.2610417
34.50124;0.2586458
34.08501;0.269375
33.35815;0.2723958
32.67772;0.2607813
32.32047;0.2674479
32.32864;0.2653646
32.32157;0.2568229
32.77176;0.2565625
33.51251;0.2641146
34.30077;0.2609375
34.43832;0.2644271
33.83191;0.2609375
33.10096;0.2616146
33.16948;0.2607292
32.88186;0.2622917
32.62358;0.2617708
32.96505;0.2598437
33.12685;0.2597396
33.01591;0.25875
32.8261;0.2548437
32.7163;0.2547396
32.77029;0.2565625
33.3277;0.2536979
33.48309;0.2573958
33.6228;0.2579167
33.68895;0.2542708
33.64381;0.2505729
33.1358;0.2601562
32.55021;0.2583854
32.63089;0.2609896
32.69241;0.2598958
32.99693;0.2639583
33.34887;0.2607292
33.89827;0.2648438
34.15946;0.2692187
34.13663;0.2648958
34.17738;0.2644271
33.21975;0.2678646
32.99913;0.2593229
32.38886;0.2669792
32.00037;0.2711458
32.02992;0.2632813
33.33825;0.2546354
33.37534;0.2645833
33.34627;0.2602604
33.33728;0.2555729
33.31877;0.2689583
33.42243;0.2654687
33.41485;0.2636979
33.40486;0.2675
33.40073;0.2676562
33.62652;0.2685417
33.75144;0.2603125
33.76047;0.26375
33.42286;0.2739583
33.13344;0.2742708
32.25616;0.2700521
32.21522;0.2649479
32.19016;0.270625
32.68172;0.2761979
33.40184;0.2710938
34.30906;0.2673958
34.50726;0.270625
33.74674;0.2720312
33.27753;0.2668229
33.15901;0.2644271
32.33075;0.2702604
32.24809;0.2579167
32.25582;0.2726042
32.53524;0.2649479
33.45858;0.2670833
34.43207;0.2571354
34.58415;0.2655208
34.30724;0.2676042
32.95427;0.274375
32.03308;0.2718229
31.23369;0.2677083
31.86029;0.2689063
33.34387;0.2622917
34.80237;0.2673438
34.90142;0.2690104
32.94519;0.2721354
31.57927;0.2603646
31.13202;0.2586458
31.10908;0.2683854
31.08928;0.2692708
31.08701;0.2666667
31.07964;0.2519271
31.40259;0.2632292
32.30038;0.2614583
32.43904;0.2698958
33.35608;0.266875
33.33172;0.2625
33.37718;0.2671354
33.17451;0.2564062
32.56133;0.2655729
32.15794;0.2610937
31.6747;0.2611458
30.85854;0.264375
30.44494;0.258125
30.52747;0.2564062
32.04734;0.2622917
32.44317;0.2632292
34.08401;0.2564583
33.96376;0.2552083
33.09285;0.25625
32.43375;0.2480208
31.40459;0.2444792
31.29692;0.2472396
31.30354;0.251875
31.30373;0.2452604
31.40794;0.2516146
32.40477;0.2509896
33.24661;0.2467187
33.54131;0.2384375
33.16991;0.253125
31.95442;0.2527604
31.47536;0.2392708
30.8716;0.2458854
30.95044;0.2472917
31.55005;0.2445833
32.17371;0.2473958
32.46955;0.2417708
32.49726;0.2379688
32.64489;0.2415625
32.65332;0.2382813
32.56712;0.243125
32.561;0.2434375
32.50592;0.2451562
32.37224;0.2377604
32.039;0.2408854
31.82359;0.2319271
31.90327;0.2309375
31.85354;0.2336458
31.73904;0.2353646
31.70133;0.2349479
31.66597;0.2304688
31.64451;0.2419792
32.02165;0.2308854
32.63488;0.2451042
32.76396;0.2401042
32.67624;0.2235417
32.68468;0.2353125
32.06503;0.2285417
31.53378;0.2358333
31.55163;0.2311979
31.59928;0.2326042
31.61338;0.2271354
32.23795;0.2375521
32.54059;0.2271354
33.00761;0.2248438
32.93226;0.2265104
32.94271;0.2348958
32.4725;0.2275521
31.85067;0.2280208
31.86331;0.2375521
31.89697;0.2348437
32.08837;0.2246875
32.06917;0.2292188
32.07291;0.2294792
32.06841;0.2365104
32.00115;0.2283854
32.10187;0.2255208
32.74133;0.2252083
32.73228;0.2268229
32.67601;0.2276562
32.61175;0.2314063
32.61892;0.2258333
31.50119;0.2267188
30.95051;0.2273438
30.69065;0.2333854
30.70241;0.2300521
32.25066;0.2328646
32.15818;0.2323437
32.17918;0.2333333
32.46455;0.2280208
32.62421;0.2328125
32.68019;0.2270833
32.61731;0.2294271
32.50567;0.2299479
32.47693;0.2329687
32.43164;0.2285417
32.20812;0.2341667
32.21066;0.2352604
31.165;0.2305208
31.1571;0.2318229
31.17367;0.2338542
31.06103;0.2283333
32.15551;0.2315104
32.16913;0.2239062
32.22087;0.2261979
32.60313;0.2260417
32.90892;0.2301042
32.77298;0.2218229
32.81206;0.2343229
32.87685;0.2261458
32.61898;0.2332292
32.44422;0.2318229
32.33363;0.2273958
31.629;0.2354687
31.47345;0.229375
31.61875;0.2323437
31.61405;0.2386458
31.61753;0.2284896
31.63215;0.2348958
31.66987;0.2275521
31.82796;0.235625
32.01781;0.2318229
32.8075;0.2277083
32.87613;0.2357813
33.02317;0.22625
33.01461;0.2261979
32.95654;0.220625
32.9236;0.2305729
32.47167;0.2327083
31.93048;0.2268229
31.06359;0.2297917
31.08916;0.2365625
31.08381;0.22375
31.59315;0.2311979
32.64025;0.2366667
32.53564;0.2415625
32.9874;0.2310417
33.0405;0.2308854
32.98252;0.233125
32.26654;0.2293229
31.15394;0.2318229
31.11262;0.2267188
31.14419;0.2230208
31.12998;0.2358333
30.95914;0.2319792
31.59607;0.2336458
32.79821;0.2282812
32.86126;0.2330729
32.77766;0.2282812
32.90916;0.2370833
32.89531;0.2328646
32.2616;0.228125
32.06684;0.2301042
31.56928;0.2295313
31.30855;0.22625
31.27282;0.2259375
31.27276;0.2391667
31.97593;0.2264062
32.71272;0.2275
32.90488;0.2326563
33.06237;0.226875
33.17481;0.2296875
32.68174;0.2321354
31.1931;0.2342187
31.34179;0.2373437
31.34397;0.2318229
32.59262;0.229375
32.96699;0.2236458
32.92991;0.2303646
32.24793;0.2341667
32.27559;0.2393229
31.76306;0.2247917
31.58189;0.2278646
31.44059;0.2429167
31.52588;0.240625
31.61887;0.2514063
31.64251;0.2420833
31.85909;0.2385417
31.9799;0.2493229
31.86301;0.2466667
32.57613;0.2330208
32.566;0.2361458
33.0323;0.2577604
32.24352;0.2428125
32.29414;0.2421875
32.29089;0.2388021
32.26679;0.2402604
32.10162;0.24875
32.14091;0.2364583
32.22032;0.2447396
32.21699;0.2367187
32.14479;0.2426042
31.97561;0.2546875
31.95985;0.2402604
31.95454;0.2459375
32.06895;0.2392188
32.58662;0.2447917
33.16654;0.2454688
33.18787;0.2468229
33.20374;0.2460417
33.19212;0.2466146
32.07949;0.2469271
31.59513;0.2533854
31.58793;0.2469271
30.80296;0.2575
31.40975;0.2555729
34.86517;0.2544792
35.01468;0.2559896
34.8012;0.2471875
33.93975;0.2509896
34.17609;0.2533333
35.51364;0.2579688
33.92369;0.2489063
31.26851;0.2551042
31.10586;0.2579167
30.25117;0.2584375
29.64302;0.2566146
30.74992;0.2584896
31.79215;0.2503125
32.3391;0.2557292
33.41523;0.2610937
33.95341;0.2611979
33.02104;0.2569792
31.75361;0.2650521
31.53732;0.2653646
31.56375;0.2515625
31.60604;0.2591146
31.70174;0.2547917
31.71891;0.2611979
31.85621;0.2689583
32.37593;0.2613542
33.69567;0.2685417
33.34919;0.2598437
32.33232;0.2635938
32.34125;0.2574479
31.87484;0.2567708
31.91261;0.2621354
31.86998;0.2596875
31.85787;0.2522916
31.7715;0.2641667
31.92566;0.2554688
32.33013;0.259375
32.36987;0.2539583
32.7799;0.2573958
33.08632;0.2586458
32.97955;0.2627083
32.54722;0.2557292
32.26613;0.2527604
31.39603;0.2489583
31.33849;0.2653125
31.33664;0.2663021
31.67403;0.2551042
32.20977;0.251875
32.57546;0.2567188
33.77646;0.2490104
34.0373;0.2517188
33.96637;0.2531771
32.75313;0.2494271
31.35895;0.2535417
31.35905;0.2613542
31.99951;0.2575521
31.97947;0.2558333
32.16656;0.2622396
32.39813;0.2570313
32.2981;0.2609375
32.44601;0.2630208
33.32622;0.2634375
33.28592;0.256875
33.18612;0.2566667
32.37146;0.2603125
31.61953;0.2615625
31.60262;0.2613542
31.15436;0.2591667
31.1869;0.26125
31.19761;0.2632813
31.43802;0.2632813
32.51807;0.2569792
33.95739;0.2598437
33.78711;0.2553125
32.85347;0.2640625
31.7641;0.2575521
31.9723;0.2622917
32.07151;0.260625
32.02925;0.2607813
31.85973;0.2548958
32.48138;0.2618229
32.8185;0.2722396
32.72066;0.2607292
32.73347;0.2602083
32.05158;0.2651042
31.20926;0.2696875
31.21419;0.2696354
31.17494;0.2647396
31.57475;0.2645833
32.00671;0.2661979
33.03991;0.2711458
33.05486;0.2632813
33.11178;0.259375
33.13181;0.2610938
33.07947;0.2698438
31.68401;0.2661458
31.2684;0.2658854
31.33252;0.2670313
31.80822;0.2641667
31.75434;0.2729687
32.50448;0.2667187
32.4711;0.2692708
32.48294;0.2655208
32.53227;0.2640104
32.5267;0.2713021
32.63998;0.2641667
32.60162;0.2663021
32.28075;0.2789583
31.76455;0.2759375
31.76986;0.2754167
31.77732;0.26625
31.72437;0.2691667
31.78041;0.2694792
31.72519;0.2698438
32.29036;0.2705208
33.43118;0.2676563
33.43834;0.2673438
32.24053;0.2672396
31.87855;0.2597917
31.92097;0.2659375
31.91559;0.2626042
31.87559;0.2644271
31.77366;0.2657292
31.76777;0.2671875
31.74316;0.2682292
31.87438;0.2714583
32.29398;0.2707812
33.42666;0.27625
33.43465;0.2734375
33.37671;0.2605729
32.14631;0.2701042
31.40416;0.2686458
31.45752;0.2635938
31.43493;0.2539063
31.41504;0.2614583
31.56789;0.2713542
32.92498;0.2684375
33.07156;0.2628646
33.12051;0.2742188
33.02179;0.24375
32.61515;0.2542708
31.8786;0.2583333
32.04993;0.2623958
32.1998;0.2632292
32.06922;0.2673438
31.68052;0.2682813
31.51307;0.2559896
31.524;0.256875
32.12851;0.26375
32.05769;0.2636458
32.07313;0.2716146
32.41126;0.2632292
32.55122;0.2619792
32.51923;0.2665104
32.49369;0.2641667
32.37841;0.2771354
32.25609;0.2682292
32.26828;0.2668229
32.19484;0.2626042
