K5P5_2.PV;K5BSB_2.PV;K5Q3.PV
-40.55482;56.20917;1.608063
-39.20951;55.78745;1.608115
-40.61523;56.40495;1.608135
-39.29688;56.7475;1.608161
-39.74726;56.98172;1.608193
-36.93047;56.3838;1.608208
-38.18789;56.51969;1.608219
-38.97266;55.29224;1.608448
-39.29688;55.94255;1.608484
-39.26237;56.00974;1.608615
-39.16016;56.36349;1.60863
-39.08333;55.98985;1.608688
-38.55964;55.75495;1.608719
-38.14219;56.03912;1.608771
-40.75221;57.17115;1.608792
-39.41198;56.18995;1.608896
-40.39779;56.39823;1.608927
-38.62982;56.58667;1.608927
-39.7207;55.87766;1.609036
-39.83346;56.81927;1.609177
-37.16068;55.77766;1.609203
-39.12995;56.1899;1.609214
-39.74466;56.50057;1.60924
-39.98516;56.36755;1.609281
-38.69062;56.55412;1.609318
-38.57838;55.84417;1.609391
-40.71198;56.0774;1.609453
-38.9957;56.18734;1.609505
-38.42669;55.96771;1.609521
-38.84609;56.07906;1.609615
-40.47734;56.49109;1.609635
-40.60664;55.76292;1.609687
-39.62239;55.51542;1.609708
-39.34141;56.12661;1.609766
-39.45781;56.03177;1.609911
-39.10195;55.37292;1.609911
-38.10599;55.82182;1.609953
-36.84414;55.99255;1.610062
-37.2957;55.83531;1.610068
-37.39635;56.46552;1.610089
-37.63281;56.45469;1.610109
-40.81198;56.59135;1.610146
-37.47969;56.2813;1.610214
-39.98737;56.59771;1.610224
-39.89714;55.58474;1.610307
-38.83151;56.75354;1.610411
-39.26771;56.32198;1.610438
-39.23672;56.62797;1.610484
-39.46003;55.81854;1.61051
-39.43177;55.90766;1.610552
-39.8306;55.71177;1.610563
-38.42474;56.69849;1.610615
-39.53945;56.03042;1.610651
-38.99166;55.85786;1.610703
-41.60378;56.24458;1.610792
-40.67396;56.5675;1.610891
-39.40234;54.96318;1.610974
-38.80586;56.22813;1.610974
-39.94297;55.77958;1.611094
-38.61458;55.48042;1.611099
-39.51094;56.38406;1.611151
-38.28711;55.55896;1.611203
-40.25977;55.53245;1.61125
-38.36836;56.13958;1.611365
-39.11836;56.44328;1.611474
-39.21732;55.92141;1.611537
-39.64648;55.64557;1.611625
-39.37266;56.06911;1.61174
-37.54128;55.83193;1.611776
-40.1612;56.54036;1.611932
-36.50482;55.89188;1.611958
-38.76758;56.42823;1.611964
-37.20742;56.04458;1.611974
-40.53789;57.44932;1.612083
-40.02904;56.36057;1.612089
-40.27409;55.64198;1.61212
-39.43034;56.03229;1.612167
-39.90599;56.26198;1.612208
-38.7875;56.85765;1.612219
-39.45885;56.7151;1.612229
-38.6612;56.34682;1.612328
-40.31732;57.58151;1.612349
-40.26055;56.21646;1.61238
-38.64167;56.02302;1.612396
-40.35182;57.35276;1.612406
-39.03984;55.91719;1.612469
-40.19844;56.46651;1.612568
-39.66549;55.91724;1.612609
-40.70937;57.4399;1.612734
-39.39245;55.80286;1.612823
-38.61471;55.93911;1.612922
-39.00977;56.90083;1.613016
-38.3082;55.77485;1.613078
-38.7237;56.12276;1.613083
-39.71719;56.2313;1.613109
-41.02995;56.46984;1.61312
-38.33568;56.59932;1.613125
-39.57305;56.35328;1.613276
-39.76601;57.22245;1.613354
-38.37761;56.78474;1.613354
-40.42852;56.18536;1.613406
-41.25495;56.2413;1.613552
-39.25352;55.8588;1.613578
-39.22292;56.84432;1.613589
-39.46302;56.06688;1.613672
-39.17213;56.89771;1.613703
-38.64766;56.93823;1.613724
-38.57487;56.8662;1.613813
-38.16146;55.39797;1.613818
-39.65742;56.82193;1.613828
-39.81133;56.49802;1.61387
-40.50169;56.10224;1.61388
-39.96888;56.98135;1.61401
-39.35326;57.41557;1.614057
-40.29948;56.51625;1.614161
-38.78503;56.79411;1.614214
-39.53034;56.86042;1.614245
-39.79596;55.67307;1.614276
-39.30599;56.79688;1.614344
-39.56185;55.58177;1.614354
-39.70794;55.45401;1.614453
-39.2026;56.23037;1.614505
-39.20013;56.09068;1.614531
-39.57891;55.93141;1.614792
-39.96576;56.28557;1.61488
-39.8599;55.38177;1.614891
-40;55.68312;1.614938
-40.30143;57.12479;1.614964
-38.62252;56.31432;1.615
-40.16094;56.28989;1.615115
-39.27435;55.8638;1.615172
-37.93971;55.41198;1.615188
-39.02018;56.83786;1.61551
-40.10794;56.84536;1.615677
-37.97083;56.01792;1.615708
-39.47005;55.93193;1.615776
-40.12266;56.71443;1.615802
-38.73672;56.27114;1.615844
-39.88164;55.90287;1.61588
-39.43125;55.10609;1.61588
-40.84713;56.8563;1.616047
-39.51094;56.23985;1.616109
-38.39622;55.90521;1.61613
-38.13581;55.91896;1.616187
-40.15469;56.44036;1.616307
-39.35768;56.25114;1.616338
-38.28529;56.4426;1.616474
-38.61016;57.1664;1.616547
-40.46068;56.26411;1.616667
-38.53411;56.71255;1.616682
-39.96328;56.14235;1.616688
-39.025;56.84787;1.616719
-40.19219;56.60844;1.61675
-40.24453;57.00271;1.616771
-38.83242;56.50906;1.616786
-41.1069;56.64781;1.617099
-39.60586;56.25188;1.617115
-40.69727;56.33984;1.617214
-39.61237;57.37016;1.617229
-39.50195;56.31474;1.617464
-39.78633;57.23625;1.617495
-40.65521;56.75323;1.617714
-39.95195;55.77349;1.617797
-40.17018;56.59161;1.617844
-40.71432;56.21786;1.617859
-39.18529;55.64463;1.617875
-39.70951;55.8013;1.617937
-40.45195;55.91172;1.618
-40.68372;56.32828;1.618057
-39.09831;56.93885;1.618062
-39.79974;56.70552;1.618141
-40.93268;56.91776;1.618182
-41.0194;56.70646;1.618292
-38.89687;56.02271;1.618365
-38.7987;55.05526;1.618458
-39.40221;56.58089;1.618458
-40.06302;55.90688;1.618516
-39.93906;55.67661;1.618599
-39.64857;55.81797;1.618604
-38.43906;56.30885;1.618672
-39.21875;55.90234;1.618703
-39.58854;55.9474;1.618719
-39.24453;56.38302;1.618755
-40.08541;56.74739;1.618922
-38.5401;55.96255;1.619141
-39.32643;56.06469;1.619297
-39.46185;56.35141;1.619349
-40.06055;56.34833;1.619385
-40.71016;56.73516;1.619406
-39.04948;55.89401;1.619469
-39.90873;57.03406;1.619474
-39.84127;56.69401;1.619531
-39.07279;56.57985;1.619542
-39.80247;56.40364;1.619588
-40.65339;56.62516;1.619641
-38.60625;55.73573;1.619838
-40.56146;55.80823;1.619859
-39.52135;55.46766;1.61988
-39.47682;56.29474;1.619891
-38.87604;56.41203;1.619927
-40.25794;55.88109;1.619943
-36.23763;56.15635;1.619958
-38.46406;56.48776;1.620005
-40.32084;55.71297;1.620021
-40.2655;56.83136;1.620031
-39.19922;56.99401;1.620099
-38.8194;55.89729;1.62037
-37.85833;56.04448;1.620469
-38.95768;56.30781;1.620479
-39.90182;56.9063;1.620495
-40.35912;56.5199;1.620542
-40.50391;56.23463;1.62062
-40.28789;57.07974;1.620661
-40.02044;55.53922;1.620682
-40.78073;56.5725;1.620682
-40.22839;56.33635;1.621005
-40.83372;57.48661;1.621047
-39.93359;56.78177;1.621052
-38.86302;56.11937;1.621057
-39.18581;56.91901;1.621063
-40.15677;55.76943;1.621063
-39.09141;56.14932;1.621167
-41.01328;56.64531;1.621203
-40.14024;56.68651;1.621406
-39.24974;56.16396;1.621422
-39.17149;55.63906;1.621505
-40.11042;57.31651;1.621609
-41.14037;55.57865;1.621635
-38.94024;55.76469;1.621703
-38.12852;55.87463;1.62175
-38.5112;56.09615;1.621766
-39.42018;56.3064;1.62188
-40.12305;56.3849;1.622005
-40.99062;55.70833;1.622062
-38.96758;56.23771;1.622099
-40.2319;56.00359;1.622135
-39.42018;56.3237;1.622141
-39.63711;56.46026;1.622151
-39.33607;57.68932;1.622156
-39.6263;56.04667;1.62226
-40.2651;57.16813;1.622344
-39.02734;56.73344;1.62249
-39.62812;56.20745;1.622708
-39.7069;57.41719;1.622714
-38.30781;55.58562;1.62275
-39.32656;55.74354;1.623088
-40.97578;56.39521;1.623115
-39.53828;56.50911;1.623135
-38.78737;56.38583;1.623135
-39.1181;56.61328;1.62325
-39.11341;56.44568;1.623297
-38.49622;56.47604;1.623417
-38.98099;56.33099;1.623469
-40.63906;55.42099;1.623547
-39.58021;56.37656;1.623693
-38.72813;57.05229;1.623875
-40.34922;56.28537;1.623875
-40.18294;56.50328;1.62388
-39.32734;56.14604;1.623937
-39.0836;55.89401;1.624042
-39.71393;55.94672;1.624052
-40.48945;56.05984;1.624089
-39.83372;56.63609;1.624104
-39.75911;56.41443;1.624255
-39.72057;55.75958;1.624292
-38.26354;56.6188;1.624302
-37.38529;56.02911;1.624313
-38.45378;56.28854;1.624333
-38.76289;56.38255;1.62451
-39.54896;56.51708;1.624526
-39.23346;55.40646;1.624667
-38.61745;56.37057;1.624682
-38.49779;56.84323;1.624703
-41.72083;55.72667;1.624906
-37.35963;56.10651;1.624911
-40.99648;56.00073;1.624927
-39.06302;56.11234;1.625062
-40.0112;56.69714;1.625135
-39.96953;56.0176;1.625365
-39.11419;56.44505;1.62538
-40.84362;55.71594;1.62538
-39.33411;55.6738;1.625401
-38.94596;56.01172;1.625401
-39.38398;55.55172;1.625401
-37.49726;55.31313;1.625437
-39.36263;56.05495;1.625469
-40.15716;56.24458;1.625563
-39.9224;56.08969;1.625703
-40.0388;56.4313;1.625714
-40.32357;55.84927;1.625719
-40.19779;56.2412;1.625719
-40.40755;56.61208;1.62587
-39.44102;56.27495;1.625896
-39.24401;56.17765;1.625964
-39.32891;57.3262;1.626005
-38.96992;55.49823;1.626042
-38.46419;55.80812;1.626089
-39.59232;56.45057;1.62612
-39.82174;55.85276;1.626135
-39.75469;55.91078;1.626156
-38.44974;55.99739;1.626177
-39.47839;56.65896;1.626182
-39.26133;56.04562;1.626266
-39.95195;56.41214;1.62638
-39.39674;55.84542;1.626422
-40.36732;56.49792;1.626583
-39.55912;55.84089;1.626875
-40.15729;56.78672;1.626995
-39.41966;55.0512;1.627
-39.92721;55.82943;1.627078
-39.57565;56.15083;1.627099
-39.46771;56.05672;1.627187
-39.49115;56.75406;1.627198
-40.43893;56.54464;1.62724
-38.28932;56.42323;1.627245
-39.90612;56.2275;1.627328
-38.93659;56.37729;1.62737
-40.24909;55.955;1.627453
-39.47917;56.28943;1.627474
-38.98438;56.09474;1.62749
-41.04622;56.0899;1.627505
-39.43438;56.80167;1.627547
-39.21432;56.10724;1.627552
-39.12357;55.7763;1.627714
-38.25234;55.54568;1.627786
-38.7711;55.96911;1.627792
-37.59518;56.0613;1.627818
-40.97578;56.16401;1.627833
-37.96563;55.72078;1.627838
-42.13646;56.45724;1.627875
-38.85352;55.86307;1.627891
-40.19479;56.4626;1.627948
-38.70599;56.28344;1.627974
-39.02513;56.22693;1.628036
-36.89479;55.79802;1.628047
-39.80456;56.25927;1.62812
-39.98581;56.40896;1.628172
-37.99805;55.91636;1.628245
-39.88438;57.4176;1.62825
-39.80912;55.31562;1.628255
-39.50378;55.37083;1.628276
-39.91797;56.75542;1.628312
-40.00677;56.08688;1.628396
-38.91263;55.53563;1.628458
-39.70977;57.31354;1.628521
-39.62513;56.33224;1.628552
-40.8082;56.56281;1.628677
-39.36693;57.775;1.628781
-40.26445;55.48995;1.628849
-38.71836;55.64563;1.628927
-37.97773;55.52489;1.628932
-39.81276;55.6524;1.629208
-41.09271;56.15594;1.62924
-38.70482;56.99859;1.629318
-39.42096;55.67229;1.629318
-38.49036;55.56177;1.629328
-40.13047;56.04229;1.629333
-39.45794;56.74667;1.629354
-37.89544;55.7188;1.629385
-40.27201;55.87573;1.629432
-39.31146;56.89917;1.629479
-39.42656;56.03031;1.6295
-40.3931;56.65849;1.629589
-40.26042;55.64177;1.629599
-40.26263;55.89365;1.629641
-38.51875;54.84203;1.629656
-38.15104;55.66443;1.629708
-40.24154;56.31917;1.629906
-40.3595;56.09672;1.629948
-37.02747;55.66094;1.630005
-39.66459;56.21614;1.630016
-39.65247;56.48599;1.630026
-38.66979;56.89927;1.63012
-38.79258;56.54521;1.630198
-39.65534;55.92583;1.630213
-39.24531;56.06167;1.630339
-39.30872;55.74073;1.630385
-39.17995;55.69104;1.630385
-39.67552;56.28276;1.630734
-39.00742;56.84141;1.630802
-38.40508;55.36979;1.630937
-39.76484;55.85537;1.630969
-40.0513;56.45594;1.631073
-39.403;56.63823;1.631083
-40.74062;56.43661;1.631141
-39.14714;56.33693;1.631287
-39.77787;56.98083;1.631323
-39.61914;55.76786;1.631333
-39.33763;56.34297;1.631401
-40.00872;56.12339;1.631422
-39.34297;56.72479;1.631547
-39.90508;56.5012;1.631672
-41.0513;56.09818;1.631672
-39.13854;56.64005;1.631719
-39.33398;56.23401;1.631833
-37.14101;56.94062;1.631938
-38.84466;56.92344;1.632016
-40.34258;56.74823;1.632099
-40.27409;55.68943;1.632198
-39.14219;56.5351;1.632255
-39.7711;56.39339;1.632266
-39.78724;56.45896;1.632333
-38.63151;55.99703;1.632385
-39.50703;56.15042;1.632406
-39.91536;56.35443;1.632427
-37.72357;55.9188;1.632531
-39.43203;57.1225;1.632583
-39.85521;56.66219;1.632687
-39.49062;56.83443;1.632745
-39.27344;55.09667;1.632859
-37.59935;55.74505;1.632875
-39.7345;55.98182;1.632964
-39.82422;56.22031;1.633099
-41.46862;56.02089;1.633135
-39.68476;55.71359;1.633229
-39.5388;56.45177;1.633391
-39.13542;56.56005;1.63349
-39.3957;56.53844;1.633495
-38.45365;55.9413;1.633719
-40.17839;55.7638;1.63376
-40.91797;56.17505;1.633786
-38.88464;56.24865;1.633865
-39.81901;56.12542;1.63387
-39.42982;55.53068;1.633969
-40.1043;56.38323;1.634
-39.32904;56.02682;1.634031
-37.14896;56.33859;1.634146
-39.99479;56.23375;1.634203
-39.48138;56.41188;1.634271
-39.36276;56.52432;1.634359
-39.80976;55.66771;1.634599
-39.41328;56.71245;1.63462
-39.8319;56.10542;1.634745
-40.01484;55.52099;1.634802
-37.22839;55.75417;1.63487
-39.84636;55.78859;1.63488
-40.09544;55.82641;1.634896
-40.40169;56.77167;1.634896
-40.18294;55.68625;1.634943
-37.01341;56.54557;1.63499
-38.45534;55.64865;1.635042
-40.59323;55.72521;1.63512
-39.62331;55.67693;1.635474
-39.55404;56.46557;1.635792
-39.34401;56.13099;1.635792
-40.12891;56.20573;1.635896
-36.9819;55.84156;1.635917
-39.70781;56.25432;1.635958
-36.32747;56.23578;1.635974
-38.33372;56.23042;1.636047
-39.70313;55.8813;1.636083
-40.63294;56.42765;1.636083
-38.16654;55.37932;1.636099
-39.67435;55.35015;1.636135
-40.22656;56.10484;1.636151
-38.92109;55.92609;1.636161
-39.72591;55.74891;1.636208
-40.54753;56.39495;1.636276
-38.95846;55.84484;1.636391
-39.41914;56.58297;1.63649
-39.35547;56.37177;1.636521
-40.38438;55.44172;1.636708
-38.22839;55.79438;1.636771
-40.04961;55.92958;1.636844
-38.69219;55.7263;1.636917
-36.04896;55.93781;1.636974
-37.99154;56.0875;1.637005
-37.51003;55.87031;1.637052
-38.91497;55.58703;1.637214
-40.5043;56.67635;1.637333
-39.422;56.17604;1.637411
-40.34779;55.67375;1.637469
-39.5112;56.45828;1.637479
-40.38229;56.50938;1.637604
-38.2668;55.69677;1.637661
-39.08906;56.23333;1.637677
-38.76471;56.35984;1.637703
-39.57448;56.68;1.637714
-39.12226;56.38781;1.637719
-38.41367;56.02323;1.637776
-39.16719;56.34208;1.637786
-38.88398;56.34489;1.637953
-38.28073;56.20823;1.637979
-39.07565;55.91979;1.638089
-39.45951;55.87094;1.638104
-39.37982;55.63328;1.638182
-38.50208;55.98141;1.638234
-39.43815;56.10036;1.638302
-39.9888;56.49313;1.638344
-40.18385;56.77276;1.638453
-37.81133;56.42167;1.638474
-38.74284;55.7087;1.638479
-40.06354;56.1874;1.63851
-39.73841;56.14359;1.638516
-39.09193;56.37339;1.638646
-36.53724;56.10344;1.638693
-39.64596;56.54854;1.638891
-39.09687;56.09203;1.638891
-40.26315;56.91932;1.638911
-40.45964;56.50458;1.638943
-39.65456;56.41828;1.639016
-40.60117;56.79833;1.639021
-38.44128;56.05234;1.639115
-39.42318;56.11662;1.639141
-39.77448;56.0251;1.639151
-39.31953;56.3475;1.639161
-40.53906;56.8463;1.639313
-39.58073;57.28969;1.639313
-39.64791;56.17693;1.639354
-39.25417;55.74187;1.639417
-39.20885;56.07818;1.639432
-37.29675;55.73474;1.639448
-39.46315;56.21865;1.639464
-39.52331;56.17271;1.639484
-39.71901;55.98276;1.639677
-39.0332;55.95146;1.639724
-40.30625;56.94432;1.639797
-38.84687;56.00505;1.639922
-39.52057;57.16026;1.639953
-38.27096;55.07182;1.640094
-39.24961;56.77281;1.640208
-39.22695;56.82875;1.640349
-39.03594;55.67417;1.640396
-40.35117;55.64115;1.640469
-39.21641;55.81839;1.640474
-40.26432;55.62719;1.640552
-38.26159;56.25755;1.640615
-38.87409;56.21011;1.640708
-39.1401;55.90745;1.64087
-38.82825;56.46391;1.640969
-39.07891;56.11036;1.641073
-38.4095;56.21297;1.641146
-41.52435;56.50068;1.641177
-39.75703;55.80906;1.641219
-40.28945;55.33646;1.641271
-39.77487;56.08068;1.641448
-40.02565;55.99245;1.641464
-40.58711;56.1076;1.641615
-39.47266;56.26526;1.641677
-40.11693;55.54813;1.641724
-39.30989;55.62859;1.641724
-40.04375;55.58693;1.641792
-39.24844;55.6763;1.641943
-38.23958;56.33672;1.642042
-39.34023;56.72906;1.64212
-39.22331;56.13469;1.642167
-39.98958;56.09469;1.642193
-38.9526;56.02187;1.642214
-38.76706;55.35036;1.642443
-38.72266;56.26953;1.64249
-39.6043;56.45052;1.642495
-38.76224;55.93261;1.642609
-40.09649;55.35844;1.642724
-39.75182;56.50438;1.642729
-39.8487;55.77666;1.64276
-40.27904;56.33609;1.642776
-38.98659;56.14057;1.642854
-38.76797;56.53614;1.642943
-39.50586;55.84906;1.643161
-38.722;56.30641;1.643161
-40.95325;56.44234;1.643286
-39.01107;56.64969;1.643297
-38.42409;55.94599;1.643344
-39.82851;56.49427;1.643365
-39.91315;56.24594;1.643391
-39.61628;55.71912;1.643411
-38.84297;55.75521;1.643479
-41.58516;56.33677;1.643547
-39.97357;57.68979;1.643552
-38.78073;55.73219;1.643609
-39.5207;56.17906;1.643677
-39.70951;56.07891;1.643823
-38.08724;55.65594;1.643865
-39.61237;56.07677;1.64388
-38.51107;55.65187;1.643932
-40.04102;56.22182;1.643974
-38.56771;56.05203;1.644063
-39.57109;56.14042;1.644073
-39.59336;56.56542;1.644193
-38.31289;55.86063;1.64425
-38.83151;56.88651;1.644375
-37.74531;56.29385;1.644552
-39.67188;56.48422;1.644698
-39.55286;55.75776;1.644812
-39.66276;55.69531;1.644932
-38.71992;55.69588;1.645193
-39.54167;55.98245;1.645292
-38.70885;56.71265;1.645385
-39.65;56.28802;1.645417
-39.07461;56.48745;1.645536
-38.63906;56.2351;1.645536
-38.60339;56.54359;1.645578
-39.03164;56.49755;1.645813
-39.02943;56.01708;1.64587
-40.75026;55.38151;1.645922
-39.52031;57.33594;1.645943
-39.07135;55.97448;1.646068
-39.972;56.13083;1.646151
-40.4375;56.50521;1.646156
-39.48307;55.51979;1.646161
-39.53359;56.68818;1.646172
-39.43008;55.66724;1.646396
-38.44193;56.67453;1.646422
-39.44115;55.96359;1.646432
-39.52018;55.64224;1.646469
-40.1987;56.13057;1.646495
-37.59349;55.4426;1.646578
-40.1918;56.08771;1.646656
-40.21029;56.03703;1.646667
-40.67539;56.10854;1.646677
-40.12226;56.1662;1.646792
-39.17513;55.99448;1.646865
-41.28281;55.72464;1.646885
-39.66198;55.72562;1.647
-39.69779;56.7138;1.647104
-39.74779;55.60073;1.647198
-40.07682;55.50078;1.64726
-37.67943;55.76333;1.647281
-39.01888;56.18276;1.647323
-38.20104;55.63511;1.647391
-38.32695;55.12062;1.6475
-39.06289;56.65245;1.647661
-39.40091;56.0974;1.647719
-39.02344;56.50135;1.647839
-40.08164;56.50422;1.647885
-38.27266;56.28104;1.647922
-40.29753;57.38078;1.647932
-40.53945;55.91026;1.648062
-39.60664;55.925;1.648068
-39.01068;56.97932;1.648089
-39.05286;56.46255;1.648115
-39.1043;56.07714;1.648135
-39.24479;55.69078;1.648146
-38.7043;56.74599;1.648292
-40.71758;55.95828;1.648307
-39.65612;56.47943;1.648474
-39.99844;55.53292;1.648979
-39.72852;57.46344;1.648979
-40.18451;56.36505;1.648979
-38.50834;56.44115;1.649141
-40.69036;56.00328;1.649208
-40.80547;56.36318;1.649255
-39.89154;55.70276;1.649302
-38.5974;55.58588;1.649651
-39.57344;56.46;1.649661
-40.22057;56.44026;1.649854
-38.56823;56.14235;1.64988
-39.76901;56.60917;1.649885
-38.27435;56.31094;1.650036
-40.74844;55.7537;1.650094
-40.14544;55.82;1.650224
-39.50859;57.26432;1.650229
-36.90156;55.96651;1.650307
-40.55781;55.6338;1.650333
-38.78281;55.95417;1.650375
-37.9526;56.50526;1.650427
-38.4918;55.65792;1.650427
-40.93633;56.76062;1.650516
-39.68398;56.2851;1.650536
-39.97734;55.81672;1.65075
-38.72396;55.53584;1.650833
-37.61706;55.38125;1.650875
-40.26224;55.4301;1.65088
-39.29792;55.63401;1.651031
-40.39284;55.68875;1.651036
-39.11875;56.32479;1.651068
-40.09336;55.85031;1.651115
-38.8944;56.09109;1.65112
-39.37669;55.22542;1.651271
-39.18438;56.46276;1.651521
-39.16289;56.04688;1.651583
-38.98646;56.51427;1.651651
-40.13021;56.31391;1.651693
-38.74635;56.52896;1.651781
-38.07044;56.24245;1.651792
-39.28008;56.44495;1.651792
-38.93685;56.68974;1.651901
-39.80599;56.00099;1.652063
-37.69622;56.82114;1.652135
-39.66406;57.08865;1.652141
-40.82865;55.53448;1.652281
-38.61615;56.61021;1.652292
-40.44961;56.76333;1.652328
-38.653;57.01026;1.652417
-39.61172;56.43323;1.652464
-38.59922;56.62026;1.652615
-38.39805;55.46776;1.652745
-39.11445;55.3387;1.652875
-37.30339;55.66328;1.652943
-39.78307;56.36479;1.652958
-40.21367;56.14953;1.652979
-38.9293;56.00922;1.65299
-40.19362;56.7387;1.653089
-39.34336;56.71167;1.65313
-39.95234;55.43589;1.65324
-39.37422;57.0499;1.653375
-40.84284;55.02287;1.65338
-38.34948;55.93224;1.653422
-39.92213;55.97854;1.653474
-39.78386;56.3725;1.653672
-38.76029;55.90536;1.653776
-38.3849;55.87708;1.653781
-38.71237;56.18505;1.653896
-39.47083;55.6313;1.653911
-39.08555;55.6762;1.654026
-39.27526;56.40734;1.654068
-39.24752;56.77208;1.654073
-39.87774;55.78448;1.654141
-40.40039;56.09636;1.654391
-39.6724;56.05922;1.654526
-39.05365;55.97073;1.654568
-38.75286;56.95203;1.654682
-38.45234;56.95766;1.654891
-40.05208;55.48781;1.654948
-39.77174;56.16906;1.655
-39.71198;55.47833;1.655031
-38.23906;56.6837;1.655078
-40.75729;56.36646;1.655208
-39.01615;55.9825;1.65525
-40.35195;55.4076;1.655344
-39.76654;55.63224;1.655359
-38.46719;56.78828;1.655599
-39.55469;56.34948;1.655677
-37.2875;56.39109;1.655771
-40.91354;56.04406;1.655838
-39.75091;55.38219;1.655927
-40.75807;55.98281;1.655948
-39.3;55.30469;1.655953
-40.42591;56.00016;1.65601
-39.87682;56.83688;1.656198
-40.2487;56.57109;1.656255
-39.59753;56.83479;1.656349
-40.5457;57.04609;1.656411
-40.07188;56.88359;1.656562
-40.25248;55.20948;1.656745
-39.61901;56.29042;1.656745
-40.16823;57.05401;1.656891
-39.96719;56.46386;1.657307
-40.30781;56.15453;1.657344
-39.50091;56.73432;1.65737
-40.02643;55.71927;1.657437
-40.07018;56.61917;1.657521
-39.55508;56.35802;1.657542
-38.36276;55.73989;1.657802
-38.875;55.83182;1.657953
-40.92435;56.23646;1.658052
-40.74974;56.08187;1.658094
-39.66615;56.40089;1.658141
-38.41432;56.09224;1.658484
-39.1832;55.96729;1.65851
-39.52813;55.6337;1.65876
-38.72109;55.61552;1.658776
-40.03802;55.75787;1.658901
-39.50221;56.45125;1.658943
-40.56042;56.15036;1.658979
