K5PC5CH.OP;K5PC6CH.OP;K5F3.PV
25.95161;38.6862;1891.128
25.9513;38.84151;1888.669
25.94927;38.26802;1907.766
25.94917;38.67234;1959.924
25.94896;38.85563;1900.141
25.94891;38.84568;1961.168
25.94552;38.82891;1910.259
25.94536;38.14188;1908.232
25.9451;38.86656;1898.054
25.94302;38.30078;1906.904
25.94292;38.56125;1861.827
25.9425;38.59255;1854.354
25.94141;38.38334;1869.201
25.94135;38.79338;1891.224
25.94016;38.40427;1914.591
25.9401;38.40562;1909.627
25.9388;38.78885;1895.423
25.93766;38.42656;1901.009
25.9376;38.74255;1887.406
25.93661;38.88511;1969.274
25.93365;38.84281;1914.302
25.93302;38.9149;1921.417
25.93146;38.70662;1899.027
25.93146;38.82302;1897.802
25.93125;38.87307;1959.746
25.92995;38.87057;1861.63
25.9299;38.79849;1895.756
25.92885;38.80135;1928.78
25.92865;38.37781;1907.434
25.92807;38.74906;1899.87
25.92594;38.85307;1951.774
25.92401;38.85896;1902.617
25.92375;38.69547;1894.629
25.92323;38.95974;1967.313
25.92255;38.80219;1889.63
25.92115;39.26427;1960.024
25.92026;38.40141;1898.155
25.91932;38.80474;1856.286
25.91906;38.84026;1888.228
25.91786;38.74182;1965.51
25.91781;38.30677;1906.165
25.91635;38.34016;1912.68
25.9151;38.79943;1898.119
25.91495;38.83167;1879.276
25.91448;38.79485;1959.914
25.91349;38.72937;1895.164
25.91234;38.61755;1857.255
25.91208;38.61953;1855.984
25.91187;38.30083;1912.866
25.91146;38.69323;1854.96
25.91094;38.77995;1963.135
25.91078;38.32261;1914.822
25.90969;38.76318;1903.344
25.90875;38.92625;1982.387
25.90833;38.78755;1965.534
25.90771;38.41255;1892.925
25.90734;38.37984;1871.892
25.90693;38.82927;1958.551
25.90573;38.82265;1886.911
25.90521;38.3525;1906.487
25.90479;38.45531;1895.045
25.90458;38.69193;1960.091
25.9038;39.11844;1943.008
25.90354;38.78151;1958.979
25.90354;38.40229;1911.157
25.9025;38.28172;1913.24
25.90073;38.77479;1960.044
25.90026;38.81667;1922.632
25.89969;38.71062;1960.651
25.89953;38.9776;1949.977
25.89917;38.83187;1875.224
25.89766;38.33828;1911.65
25.8976;38.77021;1933.292
25.89729;38.86708;1898.597
25.89609;38.93573;1899.872
25.89484;38.44563;1902.679
25.89464;38.85344;1959.19
25.89292;38.33339;1909.744
25.8924;38.7625;1934.273
25.89094;38.8212;1909.754
25.88953;39.27969;1959.013
25.88927;38.87161;1889.461
25.88901;38.76682;1965.461
25.88875;38.19219;1883.194
25.88859;38.77594;1879.307
25.88839;39.3299;1957.371
25.88734;38.84922;1858.71
25.88562;38.77813;1960.958
25.88562;38.27219;1912.129
25.88313;38.3213;1908.148
25.88297;38.35135;1905.698
25.88255;38.79771;1899.709
25.88214;38.33057;1940.343
25.88177;38.35703;1904.952
25.88136;38.81854;1983.775
25.88026;38.76292;1893.21
25.87766;38.85224;1950.67
25.87724;38.37271;1913.37
25.87484;38.5999;1861.025
25.87432;38.49495;1857.315
25.87391;38.85307;1958.863
25.87359;38.77854;1909.904
25.8726;38.83537;1895.573
25.87167;38.68224;1887.02
25.86917;38.20005;1908.604
25.86896;38.78188;1862.056
25.86891;38.92812;1969.911
25.86885;38.29766;1912.378
25.86849;38.25536;1916.995
25.86844;38.35313;1913.341
25.86662;38.72573;1918.704
25.86359;38.31698;1906.871
25.86182;38.46224;1863.32
25.85823;38.48687;1856.037
25.85677;38.86489;1961.645
25.85573;38.7086;1856.079
25.85484;38.85786;1954.877
25.85474;38.31578;1908.684
25.85281;38.81943;1955.922
25.85208;38.19974;1909.15
25.84979;38.27557;1913.664
25.84875;38.82193;1860.583
25.84854;38.3601;1908.319
25.84807;38.31906;1906.365
25.84708;38.81724;1888.804
25.84583;38.31161;1914.787
25.84562;38.78521;1892.525
25.84516;38.86625;1892.86
25.84438;38.33391;1909.304
25.84349;38.85386;1895.689
25.84307;38.77891;1967.079
25.84297;38.64964;1913.685
25.84219;38.58823;1905.893
25.84094;38.71724;1830.043
25.84036;38.82526;1896.997
25.83964;38.7501;1900.206
25.83823;38.41589;1914.948
25.83568;38.69083;1962.448
25.83417;38.88693;1963.895
25.83349;38.60719;1963.672
25.83255;38.24078;1909.663
25.83255;38.23323;1905.838
25.83245;38.6799;1900.235
25.83135;38.1926;1874.88
25.83078;38.22964;1912.89
25.83021;38.3937;1914.874
25.83;38.28463;1909.508
25.82839;38.41146;1910.548
25.82688;38.71781;1894.906
25.82635;38.11208;1878.233
25.82609;38.79021;1965.107
25.82547;38.80271;1887.998
25.82479;38.90807;1866.034
25.82443;38.91896;1948.208
25.82427;38.3651;1914.903
25.82344;38.61906;1892.625
25.82234;38.93672;1942.39
25.82047;38.38651;1910.711
25.82021;38.46959;1907.658
25.81849;38.21198;1873.483
25.8174;38.34891;1910.736
25.81609;38.81781;1904.381
25.81604;38.21786;1905.555
25.81526;38.74052;1888.931
25.81365;39.08266;1947.922
25.81146;38.85526;1914.051
25.81088;38.3163;1907.504
25.8099;38.16088;1910.967
25.80948;38.3074;1911.886
25.80859;38.89625;1945.647
25.80693;38.80818;1897.831
25.80635;38.35365;1913.443
25.80458;38.74026;1963.315
25.80156;38.78849;1897.496
25.80047;38.33104;1915.893
25.79932;38.75896;1859.08
25.7963;38.81474;1872.791
25.79094;38.41042;1852.863
25.7899;38.23693;1915.225
25.7874;38.62411;1896.523
25.78625;39.07667;1960.728
25.78531;38.71229;1956.383
25.78422;38.24734;1909.564
25.78323;38.09125;1882.157
25.78255;38.57198;1958.713
25.78208;38.76896;1962.616
25.78208;38.66078;1902.737
25.77927;38.31057;1907.607
25.77917;38.7663;1897.789
25.77906;38.30386;1911.814
25.77521;39.11255;1966.182
25.77438;38.33698;1926.56
25.77312;38.91484;1964.406
25.76974;38.91729;1963.152
25.76719;38.80208;1880.55
25.76687;38.3338;1908.157
25.76625;38.53604;1902.716
25.76474;38.77864;1968.663
25.76411;39.09854;1946.493
25.76411;38.28563;1911.65
25.7638;38.96203;1970.004
25.76349;38.30953;1915.748
25.76333;38.28578;1908.716
25.76068;38.36474;1930.631
25.76011;38.1151;1883.523
25.75776;38.98073;1963.614
25.75745;38.3563;1910.586
25.75427;38.11698;1875.966
25.75333;38.20307;1919.725
25.75177;38.7625;1858.008
25.75021;38.33318;1855.641
25.7499;39.07265;1941.988
25.74948;38.70359;1903.286
25.74797;38.19641;1881.016
25.74787;38.68026;1895.964
25.74552;38.24344;1874.905
25.74312;38.53714;1857.111
25.7425;38.25234;1872.936
25.74073;38.17979;1876.741
25.73948;38.8476;1851.609
25.7362;38.19271;1882.373
25.735;38.23271;1881.54
25.73427;38.31167;1909.548
25.73359;38.63911;1860.188
25.73146;38.57995;1964.725
25.72839;38.34974;1910.825
25.72776;38.10349;1880.467
25.72703;38.21245;1915.799
25.72703;38.37797;1914.381
25.71943;38.44552;1869.782
25.7175;39.08776;1958.629
25.7162;39.05906;1975.1
25.7112;38.19198;1882.834
25.71094;38.35135;1910.703
25.71042;37.78115;1761.129
25.71031;38.31886;1883.306
25.70833;38.42547;1847.303
25.70083;38.18276;1879.724
25.69958;38.17036;1880.475
25.69927;38.34495;1864.038
25.69922;38.90729;1978.337
25.69844;38.26568;1874.509
25.6962;38.18896;1878.767
25.695;38.23734;1890.856
25.69448;38.2587;1914.905
25.69271;38.8663;1920.189
25.6924;38.23167;1882.525
25.69208;38.10432;1884.848
25.68755;38.1238;1882.665
25.68719;38.22635;1906.884
25.68661;38.1949;1885.702
25.6863;37.69865;1852.191
25.68328;38.86021;1963.847
25.68213;38.3938;1851.992
25.68151;38.11172;1877.421
25.68089;38.25573;1907.607
25.68036;38.67005;1905.313
25.67906;38.79214;1962.458
25.67865;38.79646;1955.378
25.67792;37.70953;1758.055
25.67786;38.46906;1862.355
25.67667;38.62391;1902.55
25.67432;38.75151;1969.56
25.67182;38.18656;1882.821
25.6712;38.70177;1959.886
25.67078;38.34297;1915.007
25.6699;38.38865;1876.513
25.6699;38.59526;1905.078
25.6676;38.70276;1960.043
25.66734;38.69135;1901.745
25.66651;38.28708;1916.393
25.6637;38.56334;1958.023
25.66172;38.80453;1866.661
25.66021;38.64005;1902.568
25.65984;38.23828;1880.238
25.65911;38.22125;1882.242
25.65875;38.18318;1880.574
25.65797;38.30594;1886.809
25.65724;38.81422;1962.053
25.65599;38.64083;1899.665
25.65552;38.30214;1874.526
25.65443;38.21948;1879.331
25.6525;38.29995;1912.667
25.65187;38.21917;1910.65
25.65156;38.65604;1904.18
25.65016;38.71693;1959.079
25.64625;38.86531;1897.316
25.64562;38.36964;1909.064
25.645;38.25365;1882.828
25.6449;38.29214;1874.752
25.6437;38.1162;1876.02
25.64333;38.38542;1847.751
25.64203;38.18891;1880.375
25.64141;38.29063;1906.734
25.63922;38.44115;1856.622
25.63833;38.20818;1878.256
25.63797;38.77937;1967.158
25.63766;38.32578;1909.572
25.63703;38.2838;1910.776
25.63703;38.26615;1914.631
25.63651;37.73396;1851.969
25.6349;38.6113;1895.035
25.63479;38.23375;1877.215
25.63464;38.25469;1879.571
25.63443;38.10989;1874.404
25.63302;38.10484;1888.119
25.62859;38.2113;1884.715
25.62818;38.1812;1874.315
25.62448;38.19323;1880.046
25.62219;38.14599;1881.93
25.62125;38.15005;1886.587
25.6199;37.80984;1763.546
25.61974;38.16432;1885.627
25.61849;38.85365;1967.216
25.61771;38.73703;1958.787
25.61698;37.69974;1758.031
25.615;38.32333;1918.28
25.61292;38.96609;1942.481
25.61182;38.71271;1902.02
25.61182;38.69172;1900.091
25.61156;38.31839;1914.253
25.61099;37.84036;1762.849
25.61042;38.2913;1917.556
25.61021;38.27781;1889.511
25.60896;38.66807;1903.748
25.6088;38.17833;1888.296
25.60615;38.12464;1883.574
25.60339;38.23922;1875.484
25.60292;38.26531;1882.989
25.60151;38.21641;1875.179
25.60068;38.16974;1882.484
25.59927;38.26786;1912.327
25.59833;38.16177;1889.135
25.59813;38.62182;1962.939
25.59271;38.19724;1881.261
25.5924;38.22917;1878.162
25.59229;38.15516;1910.608
25.59099;38.16787;1905.479
25.58953;37.82891;1848.31
25.58917;38.69255;1901.341
25.58906;38.22594;1877.263
25.5888;38.21526;1906.082
25.58776;38.20193;1882.023
25.58396;38.17912;1882.153
25.58354;38.03547;1915.077
25.5824;38.19386;1912.048
25.5824;38.22599;1884.364
25.58146;38.62464;1962.764
25.57875;38.21161;1916.666
25.57792;38.88287;1964.49
25.57651;38.18219;1883.566
25.57646;38.18828;1887.172
25.57474;38.58927;1922.268
25.57453;38.78682;1948.774
25.57187;38.8474;1964.832
25.57146;38.22375;1886.633
25.57047;38.04411;1893.793
25.56943;38.2099;1887.027
25.56917;38.25443;1883.319
25.56891;38.8061;1975.003
25.56797;37.86281;1757.869
25.5676;38.15422;1887.106
25.56672;38.9199;1980.628
25.56547;38.74375;1954.84
25.56464;38.68464;1966.728
25.56391;38.16823;1888.835
25.56234;38.5062;1913.442
25.56234;38.24089;1880.551
25.56187;38.19807;1874.762
25.56016;38.64922;1896.184
25.55943;38.24141;1883.398
25.55896;38.55182;1958.204
25.55875;38.19469;1882.215
25.55807;38.53761;1899.889
25.55698;39.14838;1960.283
25.55453;38.1775;1880.906
25.55448;38.12011;1882.338
25.55396;38.24865;1912.621
25.55359;38.17146;1879.579
25.55307;38.17833;1886.341
25.55276;38.16443;1924.16
25.55193;38.86219;1967.715
25.5512;38.20099;1876.594
25.55104;37.78427;1868.757
25.55083;38.56984;1903.797
25.54995;38.17266;1879.508
25.54958;38.58562;1861.367
25.54901;38.96286;1927.669
25.54875;38.16037;1888.208
25.54854;38.14104;1877.005
25.54583;38.1513;1880.036
25.54422;38.6238;1905.258
25.54271;38.24922;1875.349
25.54151;38.57531;1963.948
25.54151;38.58781;1961.159
25.54037;38.60875;1901.028
25.53995;38.49734;1914.265
25.53969;38.16187;1887.473
25.53922;38.18396;1890.915
25.53818;37.85479;1764.807
25.53771;38.20146;1916.69
25.53635;38.77161;1986.752
25.53531;37.75214;1875.382
25.53417;37.78938;1864.935
25.52948;38.21891;1881.316
25.52911;38.22161;1878.895
25.52781;38.15557;1881.503
25.52761;38.20333;1882.145
25.5276;38.61823;1896.49
25.52536;38.17521;1875.789
25.52458;38.12854;1886.787
25.52438;38.64818;1966.206
25.52385;37.64682;1907.188
25.52213;38.55859;1906.626
25.52203;38.26;1883.42
25.52141;38.16271;1879.017
25.5212;38.6512;1900.635
25.52104;38.71521;1900.922
25.51969;38.17276;1873.919
25.51964;38.21463;1888.264
25.51833;38.73;1959.3
25.51818;38.51609;1863.699
25.51646;38.52328;1907.034
25.51646;38.19375;1882.377
25.51552;38.32438;1874.647
25.51542;38.2313;1879.111
25.51375;38.52745;1920.006
25.51339;38.09365;1884.429
25.51188;38.51141;1916.044
25.51161;38.54214;1861.054
25.51005;38.2989;1876.424
25.50969;38.79854;1960.227
25.50875;38.13;1890.149
25.50849;38.87255;1966.103
25.50828;38.52412;1860.67
25.50813;38.24542;1884.886
25.50813;38.19255;1887.511
25.50672;37.75396;1764.45
25.50656;38.63365;1901.879
25.50604;38.08479;1884.88
25.50568;38.15521;1883.661
25.5049;38.48021;1858.911
25.50417;38.23245;1882.892
25.5026;38.17448;1883.838
25.5001;38.26349;1910.529
25.49906;38.21141;1888.442
25.49901;38.18568;1887.64
25.49838;38.27438;1882.487
25.49813;38.85469;1943.693
25.49646;38.1811;1886.253
25.49562;38.16052;1895.125
25.495;38.22901;1885.973
25.49135;38.24521;1877.588
25.48979;38.07026;1885.302
25.48891;37.82188;1764.807
25.48859;38.25859;1913.298
25.48792;38.5238;1791.763
25.48781;37.80651;1760.893
25.48776;38.23083;1882.933
25.48703;38.18338;1888.819
25.48651;38.62938;1895.721
25.48646;38.14219;1880.486
25.48615;38.26891;1882.994
25.4838;38.18849;1879.505
25.48307;38.19735;1885.382
25.48302;38.20135;1889.238
25.48094;38.54214;1907.237
25.48078;38.55333;1957.803
25.47943;38.50385;1920.568
25.47917;38.18875;1873.786
25.47812;38.49792;1894.012
25.47703;38.53797;1957.156
25.47182;38.20292;1876.229
25.47136;37.7412;1831.174
25.47078;38.17286;1887.232
25.46969;37.81;1866.938
25.46958;38.61287;1906.389
25.46953;37.78458;1897.728
25.46932;37.73021;1791.593
25.46885;38.84052;1964.183
25.46786;38.53698;1899.394
25.46755;38.29969;1883.092
25.46713;38.10646;1873.965
25.46547;38.15151;1885.545
25.46427;38.74886;1964.916
25.46349;38.47958;1863.235
25.46333;38.1811;1890.912
25.46234;38.59031;1897.891
25.4613;38.71854;1982.036
25.46109;38.25406;1878.154
25.45953;38.71823;1900.799
25.45864;38.52682;1914.827
25.45802;38.15307;1887.124
25.45745;38.1324;1884.497
25.45667;38.14724;1883.32
25.45662;38.2226;1874.581
25.45583;37.74339;1887.671
25.45542;38.23521;1876.074
25.45536;38.65115;1898.213
25.4549;37.7938;1870.418
25.45453;38.23729;1884.934
25.45422;38.7649;1995.098
25.45406;37.82219;1762.618
25.4537;38.23646;1879.342
25.45089;38.54432;1920.575
25.44797;38.08578;1908.354
25.44687;38.23141;1889.869
25.44583;38.57359;1905.283
25.44573;38.85609;1966.53
25.4437;37.77297;1876.615
25.44344;38.25104;1881.937
25.44312;38.82844;1955.042
25.44219;38.65151;1901.579
25.43755;38.5888;1900.949
25.43583;37.7563;1763.861
25.43474;38.58735;1898.376
25.43391;37.69807;1869.399
25.43156;38.07849;1880.951
25.43052;38.5287;1916.989
25.4275;38.12625;1881.49
25.4274;38.1274;1888.304
25.42333;38.18943;1882.259
25.42031;38.27604;1883.689
25.41969;38.0924;1886.015
25.4162;38.18964;1879.281
25.4149;38.09979;1888.47
25.41479;38.18052;1893.839
25.41417;38.20443;1882.034
25.41411;38.17401;1911.499
25.41036;37.78198;1900.299
25.41026;38.20005;1883.21
25.40854;38.60891;1899.16
25.40703;37.76912;1839.404
25.40682;38.5688;1902.505
25.40635;38.58932;1897.451
25.40526;38.24755;1876.172
25.405;38.57297;1898.024
25.4049;37.69432;1905.768
25.40307;38.17286;1875.754
25.40234;37.74089;1876.861
25.40156;38.22255;1879.176
25.40083;38.17797;1889.303
25.40068;37.82745;1856.133
25.40063;38.18193;1875.018
25.39927;38.13896;1893.556
25.39625;38.82734;1931.938
25.39385;38.22401;1879.241
25.39359;38.61917;1900.107
25.39198;38.55286;1898.608
25.39146;37.80005;1767.775
25.39089;38.11094;1886.054
25.3901;37.78604;1869.15
25.38932;37.74469;1759.724
25.38922;38.20927;1888.083
25.38615;38.12833;1883.137
25.3849;38.07964;1892.691
25.38323;37.77766;1873.675
25.37724;38.95042;1964.165
25.37521;37.80156;1878.4
25.3749;38.78557;1902.705
25.37479;38.91823;1948.59
25.37453;37.69401;1873.888
25.37302;37.67349;1848.243
25.36693;37.72099;1886.629
25.36677;38.16318;1874.844
25.3663;37.72026;1879.862
25.36552;37.75063;1882.348
25.36422;37.76036;1756.813
25.36234;38.59109;1906.931
25.36078;37.81984;1758.177
25.36026;37.76943;1882.587
25.3599;38.70349;1957.719
25.35901;37.78016;1913.079
25.35891;38.29922;1875.125
25.35865;37.77208;1908.991
25.35625;38.24786;1881.61
25.35583;38.80156;2012.239
25.35526;38.56432;1903.185
25.35505;38.50156;1958.558
25.35495;38.54896;1907.064
25.35349;38.21812;1884.667
25.35161;37.67932;1871.581
25.34969;38.23776;1890.674
25.34859;38.10089;1887.775
25.34823;38.78537;1915.595
25.34687;38.22656;1883.915
25.34568;38.20755;1881.391
25.34453;38.18807;1881.16
25.34339;38.58339;1905.745
25.34031;38.6362;1904.63
25.3376;38.28109;1880.295
25.33537;38.61646;1898.178
25.33469;38.00255;1880.344
25.33286;37.83245;1880.499
25.33083;37.74937;1763.274
25.33068;38.11683;1894.299
25.32995;38.70177;1965.67
25.32984;38.24969;1879.023
25.32698;37.71266;1895.592
25.32193;37.78818;1875.903
25.32068;38.79625;1969.468
25.32057;37.70203;1869.645
25.31849;38.67198;1962.012
25.31708;37.71755;1908.112
25.31307;38.87224;2009.475
25.31276;38.1524;1890.177
25.31219;38.25114;1884.614
25.31156;38.24109;1877.876
25.30865;38.23323;1883.216
25.3062;38.15364;1880.608
25.30401;37.73323;1847.497
25.3025;37.71469;1875.571
25.29589;37.78912;1877.022
25.29391;38.90245;1964.32
25.2913;38.59583;1900.374
25.28864;37.86927;1755.855
25.28422;38.95427;1967.036
25.27714;38.69635;1965.042
25.27677;38.17385;1890.271
25.27125;37.72453;1762.111
25.27094;37.76432;1882.868
25.26948;38.74344;1963.57
25.25781;38.16427;1906.997
25.25531;37.72136;1867.082
25.24844;38.55052;1898.644
25.24818;37.79036;1871.207
25.24698;38.24068;1883.353
25.24583;37.7724;1820.464
25.24354;38.76005;1964.52
25.24104;37.77927;1865.31
25.23979;37.80083;1868.309
25.23557;38.97021;1952.658
25.22734;37.79937;1760.006
25.22354;38.2437;1882.536
25.21542;37.87146;1763.022
25.20411;37.3476;1822.1
25.1999;37.49974;1881.207
25.19635;38.21984;1883.092
25.18302;37.78776;1755.35
25.18062;37.67797;1882.292
25.17583;38.87271;1959.592
25.17432;37.77224;1758.876
25.16474;38.89938;1951.684
25.15609;38.14224;1887.679
25.14661;38.58818;1964.689
25.14552;38.17828;1880.485
25.1437;37.73271;1757.046
25.1201;38.4799;1960.532
25.1051;38.7125;1965.292
25.10271;38.34104;1859.032
25.09391;37.66052;1870.55
25.08656;37.83063;1758.37
25.0863;37.38703;1828.541
25.07411;37.90651;1762.256
25.06427;37.7026;1882.45
25.05453;38.48312;1959.757
25.04948;37.71625;1881.714
25.04599;37.36036;1822.4
25.03667;37.39302;1827.782
25.02833;37.36338;1829.323
25.0275;37.33958;1827.984
25.0274;37.37318;1809.633
25.02719;37.32938;1825.975
25.02109;37.37958;1842.467
25.02016;38.57042;1962.936
25.01885;37.33912;1820.008
25.01729;38.34188;1886.991
25.00443;38.79578;1957.149
24.99911;38.34656;1861.709
24.99802;37.32146;1824.064
24.99636;37.32719;1822.098
24.98734;37.3399;1837.917
24.98641;37.39578;1823.528
24.98568;37.3339;1830.828
24.98396;37.32703;1822.435
24.9826;37.37047;1826.61
24.9825;37.36485;1810.191
24.97854;37.36187;1827.233
24.96583;37.3525;1826.574
24.95146;37.36453;1824.646
24.93557;37.36177;1820.594
24.92354;37.42839;1827.361
24.92208;37.31995;1824.536
24.91958;38.69115;1962.1
24.91953;37.31724;1836.135
24.91396;38.63063;1962.364
24.90526;37.31401;1839.14
24.89172;38.66719;1989.087
24.88984;37.335;1803.829
24.8888;37.35432;1827.345
24.88818;37.37172;1811.716
24.88578;37.35172;1829.116
24.88365;37.32875;1831.912
24.88229;38.73297;1958.311
24.87766;37.75526;1763.483
24.87656;37.38229;1808.987
24.87354;37.31828;1833.582
24.87318;37.36609;1821.141
24.86984;37.43771;1821.108
24.86625;37.32057;1829.658
24.86568;37.36766;1827.164
24.86302;37.33927;1832.814
24.84359;37.3288;1831.331
24.83208;38.7012;1957.904
24.82974;37.39339;1825.15
24.82917;37.34422;1808.67
24.8288;37.36438;1806.722
24.81958;37.35797;1809.915
24.81339;37.42073;1824.319
24.81146;38.91958;1979.882
24.80839;37.34474;1804.482
24.80349;37.36943;1813.908
24.79641;37.31151;1837.857
24.79193;37.33094;1825.933
24.7913;37.40229;1820.719
24.78521;37.37115;1826.027
24.78349;37.35682;1819.703
24.77797;37.32365;1837.79
24.77182;37.53302;1822.304
24.77062;37.44312;1820.96
24.76557;38.58698;1963.173
24.75885;37.35765;1823.742
24.75719;37.36193;1812.023
24.74646;37.32156;1820.952
24.74396;37.33526;1826.309
24.74297;37.3762;1828.481
24.74286;37.34229;1831.381
24.74146;37.39714;1824.862
24.73984;37.82021;1774.775
24.73354;37.4501;1826.728
24.73266;37.37568;1825.663
24.73156;37.34063;1830.322
24.73083;37.32583;1837.157
24.72766;37.35948;1824.043
24.72276;37.38479;1824.631
24.71667;38.82417;1952.022
24.71609;38.69896;1965.846
24.70755;37.37745;1820.528
24.70292;37.35797;1820.857
24.68958;38.86609;1991.869
24.68724;37.34781;1805.638
24.68333;37.37625;1823.096
24.67646;37.32193;1830.022
24.67484;37.40865;1874.695
24.66604;37.36515;1821.835
24.66281;37.32985;1821.131
24.65937;37.33568;1826.902
24.65495;37.32354;1828.396
24.65036;37.40505;1826.017
24.63953;37.42542;1822.613
24.63474;37.40875;1827.423
24.63141;37.34261;1827.314
24.60521;37.28917;1884.912
24.60172;37.37568;1819.906
24.55453;37.12458;1856.046
24.54141;37.34417;1821.044
