K0P125.PV;K5Q2_2.PV;K5FCV4_2I.PV;K5P6.PV;K5PCV6I.PV;K5PCV17_1I.PV;K5P17_1.PV;K5PCV17_2I.PV;K5P17_2.PV;K5F3.PV;K5T20.PV;K5P110.PV;K5PCV4I.PV;K5T12.PV;K5P13.PV;K5HCV60I.PV;K5P16_1.PV;K5GKAL.PV;K5HCV61I.PV;K5P16_2.PV;K5FCV4_1I.PV;K5Q2_1.PV;K5P4_1.PV
65.5245;207.0313;5.060625;1.848066;97.99844;80.33531;11.97539;99.41719;11.56094;3063.108;21.36875;63.7625;44.07906;165.975;4.008469;97.99469;1.286328;21.82862;97.85875;1.366484;100;564.25;22.225
65.181;100.1563;5.113125;1.850979;98.01094;80.29406;11.94281;99.41937;11.51648;3056.531;21.37188;63.5455;44.07906;165.96;4.011338;97.99625;1.28268;21.80318;97.79719;1.372797;100;572.7188;22.18406
64.7885;204.5;5.1525;1.851806;98.02906;80.26563;11.86305;99.42344;11.4368;3044.043;21.39;63.1445;44.08062;165.9969;4.007644;97.99;1.217406;21.80642;97.72437;1.391523;100;565.2813;22.02719
64.5205;105.0938;5.068125;1.850212;97.97937;80.30594;11.78906;99.42313;11.37352;3034.503;21.39656;62.8145;44.07938;165.9063;4.0065;97.97031;1.237945;21.87656;97.78781;1.374367;100;557.375;21.89531
64.322;175.5;5.081563;1.848459;98.00156;80.34032;11.73656;99.42062;11.31414;3028.584;21.40969;62.6175;44.06906;165.865;4.017019;97.9825;1.261859;21.7991;97.74781;1.384187;100;570.5625;21.81187
64.18;156.375;5.084687;1.851964;98.00813;80.30907;11.71625;99.42188;11.30789;3024.531;21.39812;62.5055;44.08281;165.8575;4.003763;97.97031;1.290523;21.8127;97.77876;1.387992;100;559.9063;21.74781
64.683;172.75;5.005938;1.849168;98.00282;80.31125;11.78273;99.42562;11.36875;3035.592;21.43563;62.857;44.06906;165.8681;4.009013;97.93719;1.28518;21.89639;97.75437;1.390953;100;567.2813;21.8975
64.953;156.2813;5.062813;1.85218;97.97343;80.335;11.86227;99.41406;11.43891;3045.287;21.4325;63.224;44.06719;165.8844;4.009313;97.94844;1.263;21.92317;97.7125;1.386195;100;561.7188;22.05875
65.28201;165.9063;5.107812;1.850901;97.99375;80.32344;11.92414;99.44625;11.49961;3053.859;21.42594;63.4945;44.07156;165.9088;4.0053;97.98781;1.236109;21.96635;97.78313;1.373484;100;571.3125;22.16281
65.43;121.9375;5.0725;1.850349;98.01281;80.36437;11.97109;99.43562;11.55547;3060.417;21.425;63.6915;44.08094;165.945;4.003631;97.99906;1.265594;21.98396;97.69749;1.365914;100;559.6563;22.24563
65.4145;111.3438;5.062813;1.847298;98.02187;80.33656;11.9693;99.42281;11.55234;3059.346;21.45563;63.7225;44.06562;165.975;4.004381;97.97688;1.257719;22.05042;97.85656;1.375758;100;565.25;22.24562
64.9265;150.1875;5.00375;1.853657;98.00094;80.30281;11.91078;99.43562;11.47937;3048.248;21.48219;63.316;44.06656;165.9075;4.006669;97.9475;1.250961;22.02838;97.765;1.375945;100;561.8125;22.09906
64.609;116.8125;5.037188;1.851885;98.00406;80.28062;11.81797;99.43094;11.40547;3036.66;21.48063;62.9465;44.07063;165.87;4.004212;97.9525;1.281172;22.07039;97.77906;1.392203;100;564.4063;21.9375
64.325;180.0938;5.073438;1.849877;97.99875;80.24906;11.74078;99.43219;11.32578;3028.799;21.48094;62.652;44.08062;165.9169;4.009238;97.96781;1.229617;21.99167;97.76344;1.379727;100;558.5313;21.8
64.0085;132.1875;5.090625;1.848499;98.00781;80.26875;11.67898;99.42656;11.25125;3019.589;21.49094;62.343;44.07344;165.9081;3.9969;97.93906;1.308445;21.89807;97.73282;1.365211;100;564.0625;21.68687
64.155;138.6563;5.040312;1.848459;98.01187;80.34;11.69008;99.42125;11.26867;3021.084;21.47969;62.425;44.06719;165.9113;4.002637;97.98187;1.220336;21.88721;97.78125;1.369367;100;572.0625;21.71781
64.5745;142.1875;5.085938;1.850428;98.00468;80.2875;11.79375;99.42969;11.36328;3033.129;21.48594;62.8225;44.06562;165.8344;3.997875;98.03281;1.207852;21.90413;97.91718;1.378203;100;561.25;21.83281
64.9;161.5938;5.071875;1.849129;97.99125;80.34469;11.85266;99.43;11.42359;3044.726;21.52188;63.1435;44.07938;165.8081;4.003012;97.93656;1.257016;21.90453;97.69157;1.372008;100;563.5625;22.02625
65.1835;172.2813;4.972813;1.849011;98.01688;80.26031;11.89258;99.4175;11.46094;3050.543;21.50938;63.3655;44.07281;165.7938;3.998006;97.93687;1.272406;21.88577;97.78375;1.362875;100;567.0625;22.12625
65.2155;162.5938;5.089375;1.850625;98.01594;80.30906;11.93477;99.42812;11.51805;3056.054;21.5325;63.5085;44.07687;165.7981;4.003275;97.96313;1.256031;21.89177;97.77625;1.374656;100;568.7188;22.15688
65.2805;101.0938;5.042188;1.851038;97.9875;80.33125;11.94078;99.41093;11.53117;3055.846;21.52031;63.543;44.08125;165.8288;4.007213;97.95;1.207039;21.91508;97.67344;1.385156;100;574.8438;22.15094
64.8995;143.25;4.981875;1.84907;98;80.34063;11.86102;99.42469;11.43758;3044.017;21.53344;63.155;44.07406;165.8756;4.000837;97.99594;1.231359;21.92293;97.79844;1.380078;100;570.3438;22.02938
64.517;166.1875;5.086875;1.84777;97.99969;80.32031;11.78438;99.42937;11.36055;3034.385;21.54219;62.8375;44.08125;165.8938;4.003407;97.97375;1.283242;21.93259;97.72875;1.364766;100;567.6563;21.90469
64.221;122.9063;5.060625;1.8484;98.01469;80.35438;11.72539;99.42625;11.3018;3025.826;21.55844;62.5805;44.08062;165.8913;4.003725;98.01625;1.236617;21.93075;97.74563;1.394852;100;567.1875;21.80969
64.146;153.2188;5.042188;1.850113;97.99532;80.33688;11.68266;99.42687;11.26391;3021.887;21.57063;62.4475;44.06844;165.9781;4.001175;97.96219;1.289453;21.93777;97.85406;1.382;100;566.4688;21.75063
64.5425;107.6563;5.048125;1.851373;98.02657;80.27375;11.74672;99.42313;11.31766;3030.268;21.57031;62.705;44.07562;166.0031;4.00215;97.95344;1.200203;21.84291;97.71626;1.381734;100;562.8438;21.8475
64.8955;145;5.049687;1.850389;98.00469;80.33781;11.86141;99.42313;11.42828;3042.79;21.57125;63.1205;44.07156;165.98;4.000313;98.01312;1.211086;21.82752;97.77843;1.380844;100;563.0625;21.98719
65.1945;155.875;5.070938;1.849247;97.99219;80.33625;11.90687;99.42875;11.48281;3052.295;21.585;63.4395;44.07094;165.9337;4.000519;97.94656;1.215078;21.92839;97.78938;1.375539;100;564.4063;22.13563
65.397;176.9688;5.061875;1.849916;98.02156;80.2775;11.95586;99.42906;11.54547;3057.871;21.58594;63.645;44.0775;165.9625;4.003313;98.00125;1.181914;21.86615;97.71;1.373758;100;557.875;22.22844
65.4565;68.5625;5.008438;1.850586;98.0075;80.31406;11.96781;99.42188;11.55625;3059.895;21.60063;63.7225;44.06594;165.9238;4.001831;98.0025;1.197062;22.00249;97.79312;1.385875;100;572.5625;22.26
65.013;165.9688;5.100937;1.850527;98.01437;80.29656;11.90102;99.43906;11.46555;3049.67;21.62844;63.335;44.08313;165.9019;4.00155;98.01375;1.260602;22.05207;97.84156;1.369594;100;565.0313;22.09312
64.68;164.3438;5.13125;1.851157;98.00969;80.31094;11.81789;99.43813;11.38602;3037.8;21.64562;62.97;44.07219;165.9288;4.004156;97.99969;1.238352;22.04839;97.74313;1.373781;100;574.8125;21.96156
64.3655;161.5938;5.032813;1.850093;98.00188;80.30594;11.7457;99.42406;11.33695;3030.792;21.6175;62.703;44.06688;165.9019;4.0011;97.97875;1.262289;21.9179;97.83187;1.36425;100;569.7813;21.8725
64.269;100.5625;4.959375;1.850408;98.01688;80.32031;11.71297;99.42344;11.28797;3023.563;21.62687;62.5455;44.07625;165.9238;4.005019;97.92656;1.212125;21.91659;97.69218;1.379;100;567.5625;21.77656
64.458;199.4063;5.091875;1.847593;98.025;80.355;11.74656;99.43875;11.31711;3028.559;21.65281;62.6935;44.07375;165.8625;4.005075;97.89625;1.213445;21.89269;97.72719;1.372367;100;567.125;21.83469
64.8765;143.1875;5.094687;1.852318;98.0125;80.27625;11.83687;99.43125;11.41406;3042.832;21.66937;63.0975;44.075;165.845;4.002788;97.98219;1.261617;21.8529;97.77594;1.38257;100;561.9063;22.00219
65.1975;168.8438;5.099375;1.849956;98.02375;80.34187;11.92672;99.44656;11.49102;3050.867;21.64313;63.432;44.08031;165.8525;4.006444;97.97625;1.28757;21.89962;97.79625;1.386227;100;571.4063;22.11656
65.475;173.0313;5.052187;1.849129;98.01031;80.26938;11.95969;99.43719;11.54039;3060.264;21.64375;63.728;44.06969;165.9137;4.002281;97.9325;1.237477;21.91455;97.77344;1.376922;100;574.4063;22.21031
65.638;38.4375;5.106875;1.851905;98.03719;80.27876;12.01563;99.44781;11.58828;3065.692;21.66094;63.8775;44.07188;165.9125;4.006594;97.97312;1.286445;21.916;97.81657;1.375859;100;565.3438;22.25938
65.263;124.125;5.075;1.850743;98.03062;80.34156;11.95602;99.43188;11.5275;3055.301;21.67031;63.573;44.07219;165.9113;3.998063;97.915;1.221672;21.96845;97.81781;1.378094;100;567.3125;22.16063
64.851;135.3125;5.120937;1.848971;98.01718;80.275;11.8607;99.44813;11.43773;3044.576;21.68625;63.1935;44.06094;165.9238;4.002788;97.96625;1.254562;21.95093;97.75312;1.385703;100;558.75;22.02344
64.638;163.9063;5.035937;1.851117;98.01531;80.3275;11.80031;99.4475;11.38453;3035.33;21.67531;62.933;44.07125;165.9637;3.999581;97.9675;1.255602;21.93532;97.7575;1.383859;100;563.6875;21.93813
64.442;166.875;5.145937;1.850842;98.00594;80.3175;11.76719;99.44875;11.35063;3030.502;21.68844;62.76;44.07312;165.9462;4.005806;97.94187;1.186414;21.91244;97.64875;1.381672;100;565.125;21.83094
64.31;172.8438;5.064375;1.851964;98.04125;80.33281;11.72609;99.43375;11.31437;3028.322;21.71;62.6355;44.07781;165.9919;4.004119;98.01688;1.263391;21.8705;97.75563;1.378758;100;563.75;21.79313
64.6635;174.625;5.108125;1.847101;98.01063;80.30968;11.79969;99.44219;11.39117;3036.864;21.70188;62.956;44.07531;165.995;4.00545;97.95969;1.167203;21.77134;97.73843;1.380656;100;569.0313;21.93344
65.1025;115.1563;5.056562;1.850684;98.01344;80.31969;11.89141;99.43063;11.45875;3048.667;21.68531;63.3485;44.07781;165.98;4.004775;97.99751;1.183602;21.83578;97.68468;1.372938;100;570.75;22.07531
65.3715;148.8125;5.06625;1.849916;98.025;80.33875;11.95266;99.43188;11.51578;3056.264;21.70438;63.623;44.0775;166.02;4.005075;97.98594;1.295375;21.82029;97.72219;1.373937;100;572.3438;22.20094
65.589;103.1563;5.060625;1.848577;98.03313;80.3125;11.99719;99.43344;11.56656;3063.297;21.69938;63.7975;44.07;165.9456;4.007025;97.955;1.216078;21.92612;97.83656;1.375578;100;573.7188;22.27219
65.446;156.0313;5.086875;1.849129;98.03219;80.34219;11.97992;99.42906;11.5707;3061.133;21.72187;63.7595;44.085;165.905;4.009706;97.955;1.277063;21.88904;97.81469;1.372187;100;567.375;22.26313
65.0245;151.5625;5.105625;1.852574;98.02843;80.35625;11.89937;99.42156;11.4657;3048.021;21.70719;63.321;44.0775;165.8813;4.006556;98.01625;1.258914;21.9243;97.76406;1.383961;100;561.375;22.07969
64.619;210.2188;5.006875;1.85029;98.03812;80.29281;11.81055;99.42812;11.39047;3036.243;21.7375;63.009;44.07344;165.9194;4.005994;97.93375;1.294359;21.83445;97.79094;1.389344;100;559.9375;21.94063
64.456;196.25;4.97625;1.85157;98.02125;80.32;11.77437;99.43468;11.34211;3030.502;21.72125;62.7635;44.06187;165.9281;4.007119;97.92593;1.214203;21.74813;97.79875;1.380391;100;575.5;21.83937
64.2335;177.6563;5.084687;1.847495;98.01469;80.31313;11.70469;99.44469;11.29203;3025.074;21.75469;62.5675;44.07219;165.9644;4.010025;97.95625;1.192953;21.84116;97.77344;1.370234;100;573.25;21.76281
64.4465;113.375;5.104375;1.850015;98.03469;80.32687;11.75219;99.42687;11.33187;3029.342;21.73781;62.7205;44.07156;165.9987;4.006331;97.93781;1.239961;21.82593;97.79531;1.376867;100;572.6563;21.82156
64.891;158.8125;5.078437;1.849739;98.02438;80.29719;11.83992;99.43844;11.4118;3041.691;21.73688;63.1335;44.08187;166.0256;4.003313;97.98406;1.230594;21.89131;97.79813;1.376766;100;565.1875;22.03719
65.1615;193.6875;4.962187;1.848282;98.02563;80.325;11.90164;99.43781;11.4793;3050.976;21.75344;63.4425;44.07187;165.9719;4.008581;97.97874;1.194672;21.97996;97.77062;1.375023;100;568.4063;22.08625
65.3865;140.7813;5.040625;1.849365;98.03125;80.28593;11.95094;99.43906;11.53266;3056.177;21.75125;63.6575;44.07187;165.9688;4.006819;97.95313;1.304141;22.00694;97.86719;1.3775;100;572.5;22.21781
65.5005;132.1563;5.035625;1.848696;98.03249;80.33531;11.97812;99.44875;11.56063;3060.563;21.78125;63.7845;44.07438;165.9688;3.997762;98.00719;1.282359;21.99954;97.88625;1.371109;100;571.9375;22.26781
65.1505;69.375;4.945313;1.851413;98.01563;80.36562;11.91813;99.42813;11.50125;3051.446;21.75813;63.4825;44.0625;165.8987;4.003819;97.94219;1.336008;22.10489;97.89375;1.395039;100;566.5625;22.19344
64.7545;172.8125;5.075313;1.849818;98.03531;80.35;11.84469;99.44594;11.41266;3039.551;21.80219;63.098;44.07156;165.9269;4.006968;97.97031;1.311133;22.0627;97.75532;1.382688;100;564.5;21.97125
64.4985;163.8125;4.991875;1.84907;98.03812;80.32844;11.78234;99.43375;11.34789;3031.166;21.78469;62.7895;44.06625;165.9531;4.007607;97.93969;1.212219;21.9556;97.74937;1.372156;100;561.4375;21.82344
64.2125;206.4063;5.094375;1.850192;98.025;80.32469;11.725;99.44312;11.30617;3025.103;21.78656;62.601;44.06844;165.975;4.000481;98.00594;1.26425;21.91504;97.87437;1.386992;100;572.1563;21.77563
64.211;147.875;5.052813;1.849542;98.02125;80.33063;11.71148;99.4475;11.29336;3022.19;21.79156;62.55;44.06906;165.9538;3.99705;97.995;1.190195;21.81221;97.93813;1.377109;100;562.125;21.75531
64.723;159.1563;5.085;1.849503;98.01938;80.32188;11.78969;99.43094;11.36898;3036.616;21.78938;62.9015;44.08656;165.9231;3.999731;98.00156;1.24157;21.91394;97.72406;1.375195;100;568.3438;21.91031
65.011;153.5313;4.998437;1.849641;98.03031;80.30531;11.87914;99.43687;11.45016;3047.061;21.81344;63.316;44.07656;165.9025;4.001832;97.93844;1.263234;21.87167;97.69218;1.378922;100;566.5625;22.05906
65.2855;153.7813;5.127812;1.850428;98.02281;80.30219;11.92883;99.43875;11.51125;3053.734;21.81094;63.559;44.07875;165.9356;4.0014;97.98875;1.232984;21.9634;97.69187;1.369187;100;568.1875;22.15187
65.549;138.9375;5.092187;1.849345;98.04406;80.31781;11.97234;99.43938;11.56258;3059.879;21.80219;63.7715;44.06719;165.9325;4.003387;97.97188;1.285039;21.96896;97.75969;1.379938;100;573.4688;22.25187
65.3125;161.4688;5.151563;1.847888;98.03562;80.325;11.94633;99.44656;11.52703;3057.1;21.80625;63.6575;44.07406;165.9519;4.006481;97.9675;1.254039;21.95932;97.73125;1.375883;100;573.4688;22.22313
64.8895;203.125;5.100312;1.848971;98.02344;80.32343;11.88477;99.43594;11.4468;3044.774;21.83312;63.247;44.0775;165.9388;4.003219;97.94688;1.336086;21.96852;97.73032;1.378492;100;567.5;22.02625
64.541;174.8438;5.035937;1.851668;98.025;80.35;11.78383;99.4375;11.38273;3034.954;21.84969;62.903;44.075;165.9525;4.003669;97.92969;1.283906;21.96084;97.68594;1.376211;100;570.4688;21.92094
64.374;144.1563;5.129375;1.850152;98.0425;80.32875;11.75086;99.44937;11.32477;3025.993;21.84;62.6495;44.0825;165.9594;4.000257;97.99219;1.248766;21.96644;97.68875;1.39882;100;565.3438;21.83313
64.1925;177.4375;5.106563;1.85157;98.01375;80.40375;11.69414;99.44844;11.27945;3021.744;21.84562;62.5095;44.07875;165.9819;4.001775;97.95157;1.223195;21.87508;97.78094;1.376375;100;564.3125;21.75156
64.4415;160.7188;5.034375;1.852869;98.03719;80.37031;11.74727;99.42625;11.33578;3028.832;21.84969;62.701;44.07875;165.9;3.997125;97.98188;1.256242;21.84303;97.805;1.391406;100;567.7813;21.81625
64.951;150.6563;5.059375;1.84966;98.02531;80.3525;11.85336;99.44594;11.42555;3041.477;21.86188;63.1275;44.07594;165.885;3.996525;97.93844;1.288102;21.83442;97.77406;1.375672;100;568.9063;22.00375
65.178;129.0938;5.092187;1.849818;98.02563;80.35781;11.91211;99.43188;11.47836;3050.077;21.87281;63.4435;44.07906;165.9238;3.998775;97.99438;1.32;21.87677;97.80594;1.380977;100;578.8438;22.11406
65.4095;108.2188;5.064375;1.85222;98.02219;80.33907;11.965;99.45063;11.53039;3057.888;21.88688;63.6835;44.0725;165.8562;4.000031;97.94688;1.193609;21.93575;97.75188;1.386867;100;573.9063;22.19875
65.4685;100.5938;5.010937;1.850724;98.02188;80.36781;11.97836;99.44312;11.55992;3060.231;21.90469;63.7625;44.06562;165.8494;3.995812;97.9725;1.255234;21.88294;97.85406;1.36968;100;567.1563;22.24531
65.133;177.0313;5.052187;1.847987;98.03407;80.35281;11.90852;99.44094;11.48094;3049.321;21.9075;63.4345;44.06812;165.8537;4.000163;97.95062;1.240891;21.91181;97.82063;1.373516;100;558.1875;22.12687
64.714;175.7813;5.075;1.849838;98.03281;80.29063;11.82234;99.45;11.41602;3039.243;21.885;63.038;44.07344;165.8175;4.001831;97.94219;1.251734;21.93465;97.80782;1.391703;100;566.5625;21.99375
64.4765;118.0313;4.980937;1.850133;98.04719;80.32906;11.76367;99.44563;11.32773;3029.701;21.92031;62.7875;44.07031;165.7969;3.997875;97.99906;1.258867;21.88218;97.89781;1.377617;100;574.0625;21.89063
64.278;179.0625;5.085938;1.851846;98.0375;80.36875;11.7268;99.44531;11.30531;3023.596;21.9175;62.569;44.07344;165.7738;4.001794;97.97031;1.262641;21.8556;97.7375;1.379281;100;567.9688;21.79688
64.336;148.7188;5.08625;1.84907;98.04969;80.34781;11.71031;99.43813;11.28711;3023.905;21.90469;62.5705;44.06594;165.7894;3.998081;97.92969;1.259305;21.80949;97.66312;1.37475;100;571.7813;21.75875
64.749;114.7188;5.035312;1.851688;98.03343;80.33688;11.81289;99.43719;11.39367;3037.842;21.92844;62.9735;44.0625;165.8069;4.004081;97.93188;1.254398;21.77482;97.77812;1.376055;100;573.25;21.9325
65.089;190.9063;5.135625;1.847633;98.03281;80.37968;11.89594;99.44688;11.45367;3047.594;21.93094;63.342;44.07844;165.8094;4.004363;98.00906;1.280109;21.803;97.80344;1.373195;100;571.0625;22.07844
65.3175;148.5313;5.06375;1.852653;98.03812;80.35938;11.94164;99.43375;11.52469;3054.218;21.93156;63.582;44.07125;165.8106;3.999244;97.95187;1.238258;21.84842;97.78156;1.383484;100;580.625;22.19563
65.506;160;5.045312;1.84968;98.025;80.37656;11.97977;99.43875;11.55227;3059.938;21.975;63.7595;44.07563;165.8112;4.002637;98.0275;1.213141;21.82237;97.79938;1.370047;100;571.5938;22.24281
65.273;150.625;5.112187;1.850054;98.04125;80.30406;11.94305;99.44437;11.52211;3056.656;21.97844;63.6;44.06469;165.8062;4.002975;97.98563;1.256547;21.92265;97.7775;1.379297;100;565.4375;22.17625
64.841;132.5625;5.0625;1.849345;98.03844;80.33344;11.85586;99.45875;11.43086;3043.329;21.95;63.2275;44.05906;165.8188;3.997969;97.96437;1.224727;21.96026;97.745;1.375313;100;556.3125;22.0125
64.5635;161.25;5.116875;1.849719;98.05156;80.30531;11.79492;99.45875;11.35992;3031.618;21.96625;62.8735;44.08062;165.8331;4.000031;97.92125;1.246422;21.88813;97.80344;1.368094;100;562.625;21.88406
64.2885;164.5;5.019687;1.850802;98.03625;80.37406;11.73531;99.44968;11.31898;3025.737;21.98156;62.628;44.06031;165.8587;4.0053;98.02094;1.223344;21.82944;97.815;1.370398;100;564.1563;21.80906
64.219;168.7188;5.008438;1.848617;98.0525;80.34563;11.70344;99.44844;11.28977;3021.678;21.99625;62.48;44.05812;165.85;4.007963;97.97813;1.254508;21.73948;97.8125;1.365422;100;573.375;21.76813
64.4935;169.5;5.105625;1.850231;98.04188;80.32406;11.76383;99.44844;11.34906;3029.063;21.98844;62.7495;44.08156;165.8275;4.000312;97.99719;1.28518;21.70582;97.77937;1.372648;100;564.3125;21.875
64.898;148.7188;5.0975;1.849739;98.02594;80.36219;11.84562;99.44813;11.42438;3041.175;21.99062;63.1435;44.07687;165.8206;4.004363;97.93406;1.248625;21.69048;97.83656;1.382328;100;571.2813;22.02938
65.188;70.78125;5.076875;1.849641;98.04531;80.35;11.91484;99.44375;11.47844;3050.508;22.02031;63.4605;44.06594;165.8375;4.004775;97.93781;1.227953;21.73093;97.72656;1.377758;100;566.75;22.12875
65.4015;184.625;5.101875;1.848794;98.0575;80.35188;11.95969;99.46344;11.52266;3056.766;22.02781;63.6415;44.06187;165.8519;4.003031;97.94625;1.268805;21.81671;97.68969;1.370703;100;562.7188;22.21219
65.473;112.0938;5.031875;1.850231;98.04656;80.36313;11.97937;99.44406;11.55953;3058.01;22.025;63.717;44.0725;165.8325;4.013756;97.97469;1.257023;21.77065;97.76781;1.373117;100;577.5938;22.24219
65.084;132.5625;5.009687;1.849168;98.04219;80.35406;11.90805;99.44907;11.49312;3048.037;22.05281;63.392;44.06344;165.8412;4.012087;98.01282;1.258906;21.87518;97.7775;1.375828;100;570.75;22.11969
64.6455;153.5;5.03125;1.849109;98.04031;80.3275;11.81039;99.44844;11.39227;3037.257;22.01687;62.989;44.06813;165.8313;4.006856;97.93969;1.249242;21.8505;97.79312;1.379469;100;570.625;21.93063
64.4015;171.3438;5.039063;1.85157;98.03812;80.35594;11.75063;99.44218;11.33938;3028.921;22.05469;62.7215;44.07469;165.8469;4.005394;97.99937;1.246844;21.76814;97.75875;1.387297;100;563.6563;21.87344
64.194;215.3125;5.003125;1.848676;98.05469;80.34375;11.72617;99.44531;11.29719;3022.708;22.0625;62.5595;44.05625;165.8175;4.008169;97.975;1.245109;21.90083;97.78281;1.376312;100;562.1875;21.78156
64.278;158.0625;4.999688;1.848381;98.05375;80.36;11.69828;99.45156;11.28078;3022.492;22.05375;62.5565;44.06406;165.8656;4.003069;97.98782;1.274375;21.7659;97.79469;1.375969;100;566.3125;21.74719
64.6865;177.3125;5.122188;1.851098;98.0475;80.31906;11.81578;99.46188;11.39313;3035.568;22.09;62.9995;44.07469;165.8338;4.000856;97.90531;1.208547;21.80395;97.72406;1.374383;100;561.9063;21.95437
65.1;184.9375;5.064375;1.848833;98.04094;80.33031;11.86945;99.45156;11.45891;3045.605;22.08813;63.308;44.07125;165.8219;4.005019;97.97656;1.276148;21.89204;97.73187;1.38543;100;566.5938;22.09156
65.299;178.5938;5.007813;1.848656;98.04843;80.36719;11.92883;99.44218;11.50055;3052.236;22.09937;63.562;44.07969;165.7744;4.000913;97.9875;1.236742;21.9403;97.81094;1.373148;100;573.5938;22.15344
65.456;131.7188;5.130625;1.84779;98.04688;80.31562;11.96961;99.465;11.55594;3058.753;22.11687;63.7245;44.08344;165.7762;4.000125;97.92969;1.238742;22.01316;97.65062;1.382258;100;564.4375;22.175
65.316;109.0625;5.046875;1.850034;98.04688;80.37656;11.94492;99.45;11.53219;3055.145;22.10312;63.618;44.06875;165.7388;3.999806;97.94688;1.231758;22.03242;97.82813;1.395797;100;569.0625;22.16594
