K5PC5CH.OP;K5T4.PV;K5T7.PV;K5PC6CH.OP;K5T9_2.PV;K5T8_1.PV
32.62026;113.624;47.21771;45.10823;26.69802;57.54385
27.88802;111.436;48.62917;40.99375;24.98844;57.54364
29.19859;111.7577;47.58969;41.82469;26.54865;57.54354
23.11969;107.3647;49.37792;36.18489;26.70865;57.54333
22.9238;107.0212;49.31313;36.17786;27.06115;57.54323
26.91677;110.6446;48.53979;39.85156;24.77021;57.54302
24.87354;107.3899;49.09323;37.31828;28.06104;57.54292
31.61531;112.7802;47.45635;44.16245;26.21958;57.54167
29.15677;111.2962;47.69958;41.80604;27.18042;57.54104
46.24859;125.5759;44.59104;57.67292;27.61385;57.54094
23.19172;107.8854;49.40219;36.17849;26.41063;57.53927
23.08943;107.1969;49.4124;36.25958;27.07958;57.53802
29.0399;110.9768;48.02625;41.82927;27.38844;57.53792
23.49203;106.7568;49.33146;36.37172;28.02938;57.53719
23.11693;106.89;49.30583;36.1599;26.8975;57.53614
29.16172;110.7381;47.56771;41.81344;27.14344;57.53614
29.16599;110.9628;47.9376;41.85583;26.84323;57.53552
39.82073;119.8187;44.80052;51.46349;28.05458;57.5351
22.5488;107.0681;49.11667;36.08307;28.05323;57.535
23.1338;107.4783;49.44771;36.19031;27.37052;57.53458
29.18323;110.4389;47.55125;41.80422;26.45188;57.53396
33.18542;114.1139;46.90719;45.55448;27.03646;57.53323
28.98885;110.986;47.55979;41.80594;26.56167;57.53135
29.05073;111.6336;48.17104;41.83823;27.35083;57.53021
24.73266;107.5368;48.88323;37.37568;27.36417;57.53
23.04083;107.7179;49.43969;36.16599;27.50375;57.52969
29.03943;111.8814;48.18875;41.84292;27.20979;57.52969
29.05583;110.8959;47.99813;41.82552;27.25885;57.52906
27.8975;112.0432;48.47927;40.99089;24.82042;57.52896
23.31615;107.0893;49.36042;36.37802;28.16167;57.52813
33.18609;115.3297;46.64063;45.5437;25.14646;57.52781
23.22323;107.4507;49.44604;36.19745;27.51656;57.52771
27.83057;111.6214;48.45313;40.96734;24.93458;57.5276
36.13927;114.2501;46.75125;47.96016;27.85771;57.52625
29.11302;111.2198;47.5626;41.85156;26.71385;57.52333
24.65937;108.037;48.92792;37.33568;27.58417;57.52312
33.10724;114.4977;46.62646;45.54896;25.67917;57.5226
23.01307;106.9704;49.37708;36.1775;27.04104;57.52219
27.97266;111.6511;48.60406;40.98578;25.04125;57.52208
23.12057;107.5893;49.37917;36.19755;27.45031;57.52125
23.07958;107.3298;49.36417;36.19761;27.42323;57.52083
27.67906;111.6867;49.18406;40.98188;25.36729;57.52073
29.26385;110.4677;47.54615;41.82021;26.76385;57.5201
23.44625;106.6255;49.27792;36.39271;28.07781;57.51989
28.01854;111.3101;48.43198;40.97698;24.97083;57.51896
23.08964;107.8444;49.38688;36.17901;27.39708;57.51792
27.88948;111.4207;48.45885;41.00615;25.00344;57.51688
24.72766;107.3763;48.89167;37.35948;27.17635;57.51646
23.16797;107.2353;49.44563;36.18089;27.43552;57.51563
23.27255;107.037;49.29885;36.17266;26.97448;57.51563
23.09302;107.8615;49.47667;36.18219;27.5451;57.51511
27.68599;111.3565;48.44281;41.01349;24.89958;57.515
23.21766;107.6204;49.45927;36.22818;27.49531;57.51479
23.13599;107.1125;49.39188;36.17724;26.95125;57.51396
29.16526;110.2195;47.55563;41.80542;26.82802;57.51365
24.81339;107.8075;48.91323;37.42073;27.69208;57.51271
35.81156;114.0608;46.7226;47.92057;27.60417;57.51156
22.59797;107.2145;49.02552;36.0875;27.7826;57.51104
33.4524;112.6551;46.58073;45.59833;27.1674;57.51021
25.04599;107.569;48.90719;37.36036;28.03094;57.50979
39.7449;119.8018;44.78792;51.44859;27.59917;57.50594
33.15542;113.5125;46.70875;45.53828;26.7551;57.50563
23.105;107.2975;49.46844;36.18177;27.48896;57.50396
29.1788;111.6201;47.59729;41.81464;26.22979;57.50312
33.09286;113.506;46.72479;45.54359;27.01354;57.50208
29.10365;112.0802;47.58833;41.79542;26.3001;57.50073
29.17083;111.1027;47.70458;41.81948;26.39;57.50042
46.27552;125.3258;44.63958;57.69932;27.46635;57.49948
34.50109;115.3351;45.0725;46.3837;25.36698;57.49792
23.5574;106.9299;49.23833;36.33276;28.12604;57.4975
27.99052;111.2089;48.60563;40.99568;25.09417;57.49698
23.10755;107.6207;49.41636;36.20531;26.4375;57.49688
29.29698;112.1344;48.08198;41.82516;26.64469;57.49625
24.9826;107.6039;48.91896;37.37047;27.96333;57.49562
39.84401;120.1619;45.51052;51.51708;28.44781;57.49562
26.02484;108.0971;48.99625;38.94224;29.95656;57.49531
23.50677;106.7358;49.27927;36.40016;28.08813;57.49479
22.93984;107.4357;49.4324;36.17729;27.1274;57.49469
27.9512;111.5572;48.50552;40.99443;24.86188;57.49458
34.53313;115.3854;45.09896;46.38161;25.96437;57.49219
36.11354;113.738;46.72052;47.95078;27.56979;57.49187
23.47521;107.5559;49.14396;36.36276;27.88437;57.49146
29.09172;111.0641;48.10719;41.845;27.31521;57.49073
22.42865;107.5443;48.98083;36.08422;27.17271;57.49042
23.07125;106.9508;49.38583;36.18271;26.83073;57.49
33.09042;113.7309;46.71833;45.52443;26.95646;57.48979
34.8749;112.727;46.63375;46.60052;27.32802;57.48958
29.14859;110.3124;47.60073;41.82037;26.8575;57.4874
24.74146;107.4893;48.90739;37.39714;27.47573;57.48708
23.07375;107.4969;49.48729;36.19901;27.30125;57.48646
26.21531;108.056;48.77542;38.89021;27.52844;57.48604
26.03151;107.8895;49.03594;38.86995;29.26271;57.485
24.54141;107.7399;48.88719;37.34417;27.45646;57.48333
33.18849;115.2485;46.66417;45.53958;25.35792;57.4824
26.15599;107.8996;48.99344;38.83818;28.84833;57.48219
23.42438;107.5318;49.36646;36.35844;28.01167;57.48198
32.57583;113.5249;46.58709;44.81672;26.00146;57.48073
27.87396;111.51;48.70083;40.99906;25.32365;57.48063
29.25531;111.6787;47.72167;41.81635;27.11375;57.48021
22.56479;108.0597;48.98729;36.06849;26.66542;57.4801
33.2374;112.8417;46.56792;45.29354;26.90115;57.47917
23.43177;107.118;49.20594;36.35406;28.01469;57.47854
27.96943;111.1472;48.57802;40.97245;25.15865;57.47802
22.99922;107.7328;49.46719;36.195;27.09208;57.47688
23.37141;107.5806;49.35958;36.41864;27.80281;57.47511
23.13677;107.4973;49.30688;36.17693;27.00948;57.47427
31.66792;112.7897;47.44563;44.13505;26.45896;57.47417
29.0913;110.4718;47.57281;41.83469;27.27167;57.47385
29.11786;111.596;47.7076;41.8263;26.59792;57.47313
39.85281;119.7955;44.84823;51.47557;28.50615;57.47271
33.30151;113.2752;46.61687;45.30604;26.52292;57.4725
23.25708;107.776;49.16292;36.38682;28.04646;57.47219
22.92708;107.1889;49.45677;36.15625;27.07427;57.47198
27.08807;110.5885;48.53625;39.8438;24.57937;57.47167
26.16203;108.2067;49.01854;38.93338;30.05667;57.47136
23.04865;107.4328;49.41636;36.19172;27.11687;57.46875
29.88276;111.6951;47.42479;42.64516;27.80344;57.46875
23.0349;107.7117;49.43677;36.1937;27.32187;57.46812
34.7626;113.5002;46.70875;46.5975;27.50219;57.46812
24.87318;107.8293;48.88667;37.36609;27.96615;57.46761
23.2237;107.5659;49.42698;36.18156;26.95177;57.4675
26.27495;107.7623;48.81156;38.94453;29.98406;57.46708
29.12615;111.4498;48.08313;41.83521;26.97802;57.46667
23.09083;107.4839;49.47771;36.19281;27.07385;57.46521
24.88578;108.4701;48.85646;37.35172;27.93271;57.46479
23.05901;107.1709;49.41615;36.17688;27.04031;57.46458
29.04641;110.9658;47.71177;41.81604;26.93229;57.46437
31.49167;112.464;47.29771;44.15849;25.21177;57.46427
23.03432;107.1275;49.48687;36.17109;27.2624;57.46365
26.18297;108.0453;48.84385;38.95703;29.44396;57.46365
23.07484;107.3954;49.44156;36.16229;27.28208;57.46271
23.00859;107.6348;49.43802;36.24953;27.24365;57.46167
24.70755;108.6441;48.83552;37.37745;27.95104;57.46042
23.07568;107.2468;49.42521;36.17625;27.11823;57.45948
22.88745;106.8637;49.40625;36.165;27.01771;57.45885
24.97854;107.6994;48.90333;37.36187;27.95104;57.45854
27.88375;111.7141;49.19208;40.96406;25.09979;57.45813
23.16922;107.398;49.32906;36.19031;26.90198;57.45781
31.52646;113.1375;47.28219;44.14698;25.51927;57.45781
24.86302;107.6271;49.10583;37.33927;28.09583;57.45729
29.24807;110.3889;47.59177;41.81651;26.79094;57.45698
24.70292;107.6199;48.93687;37.35797;27.95792;57.45677
33.20068;113.1993;46.70896;45.55703;27.22031;57.45646
31.62302;112.9606;47.46761;44.16255;26.3974;57.45552
39.81141;120.109;45.51729;51.5126;28.87104;57.45542
23.25;107.1829;49.4399;36.16318;27.155;57.45479
23.0637;107.4019;49.44083;36.15198;27.2274;57.45438
29.1113;110.725;47.65219;41.80526;26.79365;57.45438
23.08453;107.064;49.44625;36.19672;27.21677;57.45427
33.07125;113.4701;46.74364;45.52713;27.33042;57.45229
27.85365;111.3615;48.71948;40.99755;25.26687;57.45198
39.80745;120.0381;45.47271;51.52448;28.82521;57.45198
29.06281;111.1153;47.68406;41.83292;26.8676;57.45125
34.51115;112.9275;46.6799;46.54969;27.5225;57.45063
33.20083;113.7121;46.73375;45.52573;26.71927;57.45052
24.74297;108.4243;48.79552;37.3762;27.7901;57.45021
31.33344;111.9357;46.93563;43.32328;28.79906;57.44938
23.09198;107.2829;49.41385;36.18641;26.97021;57.44865
26.20031;107.8072;48.89448;38.81839;27.75927;57.44865
31.41349;112.5549;47.39354;44.1726;26.18094;57.44823
27.11776;110.5428;48.54031;39.85458;24.77354;57.44708
34.68187;115.3309;45.07448;46.39167;25.67896;57.44604
37.54734;117.4124;46.21208;50.25708;28.39469;57.44552
33.08036;114.6719;46.69615;45.54651;26.24427;57.44396
23.0774;107.7407;49.395;36.16974;26.91333;57.44375
33.12375;113.2353;46.72354;45.54635;26.98135;57.44302
39.71146;119.9892;45.36219;51.53526;28.62344;57.44198
26.29562;108.0564;48.82865;38.91917;29.10229;57.44177
39.74828;120.1769;45.51969;51.52901;28.63885;57.44177
34.78427;113.1443;46.69938;46.6274;27.52156;57.44167
29.07927;110.591;47.67885;41.81495;26.91375;57.44083
26.84995;110.5034;48.5474;39.85068;24.52406;57.44021
24.60172;108.0261;48.78427;37.37568;27.51458;57.43979
26.26802;108.4402;48.85812;38.91016;29.51292;57.43875
34.78661;113.2514;46.72583;46.60448;27.52344;57.43802
29.14443;110.6132;47.57531;41.82328;27.24625;57.43636
32.01542;113.389;47.32396;44.22313;25.10042;57.43552
22.53641;108.1056;48.97969;36.05386;26.14552;57.43479
26.10875;108.0537;48.82146;38.95292;28.22958;57.43396
31.48615;113.1171;47.26365;44.14875;25.63885;57.43396
32.14099;112.9525;46.60906;44.19406;26.46302;57.43344
46.30266;125.1656;44.61458;57.65625;27.27823;57.43302
26.14224;107.9625;48.9925;38.9463;30.08625;57.43208
31.65021;112.4258;47.36083;44.15505;25.33313;57.43083
27.11172;110.4999;48.51052;39.8488;24.86219;57.43042
39.69323;119.9878;44.92396;51.50719;28.56594;57.42729
26.73156;110.1615;48.46052;39.84625;24.72052;57.42562
26.01995;108.6509;48.80854;38.89016;29.5774;57.42552
26.17307;108.1117;48.93052;38.94458;30.00406;57.42281
26.77891;109.9789;48.42531;39.83469;24.70167;57.42271
25.0275;107.5858;48.79427;37.33958;27.71583;57.42188
33.20016;113.4249;46.77021;45.56364;26.86542;57.42083
23.46172;108.0512;49.1899;36.38338;28.1;57.42031
34.60266;115.6725;45.15417;46.34359;25.84771;57.42021
38.03698;117.7243;46.07146;50.25516;28.31063;57.41917
27.13844;110.2861;48.49156;39.85641;24.69938;57.41875
33.14531;113.9236;46.71761;45.55229;26.76406;57.41875
26.81182;110.1494;48.4499;39.84901;24.61021;57.41833
37.86693;117.5039;46.125;50.33469;28.25813;57.41698
26.07958;107.6831;48.82489;38.94302;29.83562;57.41552
46.26172;125.1432;44.6175;57.68151;27.18417;57.41542
26.28776;108.4528;48.75198;38.91265;30.03542;57.41521
24.75885;107.3941;48.88719;37.35765;27.42406;57.41479
26.09953;107.8901;48.77146;38.89552;29.85458;57.41427
29.90875;111.8231;47.41167;42.65505;27.61823;57.41406
39.71125;120.0626;45.35667;51.53959;28.43646;57.41375
23.1188;107.7052;49.35302;36.15818;26.89854;57.41261
34.71026;115.6453;45.16813;46.37224;26.09208;57.41114
26.1399;107.7721;48.81937;38.89412;29.7151;57.41021
26.1426;108.8207;48.78667;38.8625;30.00427;57.40719
39.79984;119.9685;44.84312;51.54943;28.10323;57.40437
24.54135;108.0987;49.16948;37.32161;27.80313;57.40354
26.80693;110.1022;48.45031;39.87729;24.75281;57.40313
23.30948;107.3491;49.37969;36.3763;28.27938;57.4024
23.3162;107.1929;49.10375;36.36073;28.29896;57.40115
26.42802;108.1026;48.85542;38.87761;29.41406;57.40073
23.54338;107.3127;49.48969;36.37214;28.40271;57.40021
36.87791;116.843;45.82406;48.27261;23.34219;57.39989
27.91266;111.2297;48.76542;40.97193;25.38437;57.39948
24.78349;107.4661;48.83;37.35682;27.63656;57.39865
34.69865;115.3921;45.09489;46.36432;25.46281;57.39833
33.1162;113.7063;46.80708;45.53448;26.73823;57.39823
33.2724;113.4519;46.79396;45.56823;26.67823;57.39781
23.53859;107.5826;49.01;36.37646;27.7999;57.39677
23.78906;107.5265;49.45573;36.35484;28.25229;57.39625
27.86089;111.1956;48.77666;40.99859;25.33896;57.39614
26.80583;110.2576;48.43281;39.83391;24.4301;57.39542
39.65406;119.9902;45.02469;51.47719;28.75146;57.3951
46.34443;124.9504;44.63531;57.63261;26.99344;57.39479
39.74177;119.7005;44.84948;51.49432;28.90156;57.39344
23.30229;107.8832;49.34802;36.25516;27.91583;57.39292
39.66338;119.7927;44.77531;51.49698;27.64625;57.3925
39.81578;120.5545;45.28479;51.54266;28.54677;57.39208
24.74396;107.3174;48.84323;37.33526;27.5176;57.39146
31.43021;111.9568;46.81958;43.20953;29.46146;57.39052
31.15729;111.9274;46.87542;43.19891;28.91104;57.38708
33.14599;114.2034;46.77302;45.56479;27.23542;57.38594
23.46297;108.0076;49.24448;36.3849;28.08438;57.38583
23.50807;107.7453;48.97344;36.37328;27.39854;57.38438
24.95146;107.246;48.85073;37.36453;27.5525;57.38323
26.09333;108.34;48.81854;38.91932;29.4749;57.38323
46.44323;124.5472;44.60354;57.65364;26.75281;57.38323
27.73391;111.1869;48.80531;40.96693;25.40229;57.38302
23.29135;107.5454;49.08635;36.36823;28.30177;57.38187
39.68849;120.079;45.33042;51.53984;28.44958;57.38177
26.60359;107.7636;48.87219;38.92552;29.25073;57.38031
26.38427;108.0234;48.90115;38.87271;29.41469;57.37959
26.00891;108.0806;48.87552;38.97958;29.70552;57.37917
29.90208;111.7376;47.43177;42.6101;27.77844;57.37823
23.18979;107.6207;49.33552;36.25151;27.96396;57.3775
24.74646;107.2547;48.84521;37.32156;27.50927;57.37469
23.14583;107.418;49.31688;36.29224;27.81135;57.37281
22.49901;107.8269;48.99948;36.04698;26.24656;57.37167
26.38511;107.854;48.86885;38.91573;29.21187;57.37156
32.07911;112.304;46.67198;44.20187;27.12281;57.37125
27.80807;111.6321;49.14271;40.97297;25.07781;57.37031
26.56787;110.4425;48.47458;39.84583;24.45385;57.37021
23.54047;107.7654;49.32031;36.36099;28.03292;57.36979
23.4138;107.6661;49.03989;36.40151;28.10521;57.36969
29.07349;110.6317;47.55281;41.81979;27.1676;57.36937
26.18823;107.7556;48.7849;38.85213;27.1474;57.36927
23.53401;107.8435;49.30448;36.3738;27.94073;57.36875
23.29859;106.84;49.19698;36.4026;28.54417;57.36802
39.65776;120.4;45.15583;51.51614;28.7626;57.36792
23.48802;107.4792;48.93698;36.39026;27.62542;57.36719
39.65859;120.9817;45.22313;51.54839;28.67813;57.36666
23.69656;107.3075;49.50354;36.40198;28.37437;57.36646
32.01099;113.358;47.30188;44.21219;25.07323;57.36636
23.40339;106.7015;49.34948;36.38625;28.45354;57.36604
27.7475;111.4745;48.77875;40.9587;24.4601;57.36583
33.15693;113.5361;46.81833;45.53068;26.66073;57.36562
34.46401;115.6875;45.17906;46.35938;26.37864;57.365
23.11958;107.5406;49.38719;36.25885;27.84469;57.36448
23.37786;107.9223;49.10958;36.32693;27.86583;57.36417
23.05776;107.3779;49.35073;36.28078;27.95219;57.36302
31.32229;111.8926;46.74313;43.24292;29.68542;57.36302
23.59411;107.8704;49.42792;36.3637;28.17479;57.36292
23.21094;107.7275;49.18656;36.27776;28.19458;57.36177
23.3163;107.158;49.06615;36.27354;27.51521;57.36177
23.37526;106.8869;49.05875;36.31276;27.02031;57.36167
23.19792;108.318;49.15229;36.3001;28.15;57.36156
23.36911;106.9728;49.13688;36.42213;28.4574;57.36104
23.57453;107.9077;49.31594;36.34318;27.92469;57.36052
23.27135;106.7077;49.27396;36.41323;28.5199;57.35948
23.22125;107.1557;49.40573;36.26156;27.86323;57.35823
26.06729;108.247;48.75813;38.92943;29.81656;57.35792
23.16937;108.2871;49.16177;36.28938;28.05115;57.35771
27.85662;111.3565;48.79625;40.9887;25.47094;57.35698
23.75036;107.9931;49.42042;36.39885;28.11427;57.35635
23.37245;107.1646;49.00302;36.33615;27.71698;57.35583
23.23141;107.5293;49.25906;36.26932;27.46667;57.35573
23.14135;107.212;49.39865;36.25687;27.84448;57.355
27.82422;111.3737;48.80969;40.95786;24.32604;57.35271
23.5363;107.7529;49.27531;36.37578;28.1351;57.35115
27.86823;111.3104;48.79552;40.98448;25.73135;57.35104
46.29651;124.1577;44.49573;57.61375;26.78979;57.34781
31.64427;112.7043;47.33781;44.15427;25.90365;57.3474
38.13375;117.8468;45.9701;50.23661;27.99844;57.3474
23.62495;107.8385;49.3375;36.37109;27.89031;57.34687
23.52766;107.3063;49.30781;36.37828;28.05292;57.34615
30.06047;112.1795;47.37219;42.63063;26.43312;57.34573
23.30297;107.1963;49.0849;36.30083;27.26135;57.34469
23.41995;107.1354;49.33302;36.38651;28.0426;57.34469
27.75896;111.459;48.76417;40.97172;24.97542;57.34448
23.17562;107.1577;49.05583;36.29703;27.09011;57.34448
26.54073;110.0994;48.47823;39.35297;24.62229;57.34344
23.06849;106.7582;49.40917;36.26953;26.87156;57.34271
31.73354;112.5414;46.66354;44.19849;27.17521;57.3425
23.42083;107.7445;49.09438;36.31271;27.81;57.34229
23.43078;107.151;49.30417;36.34063;27.86781;57.34208
23.05281;107.8094;49.27104;36.26354;27.50458;57.34156
26.2274;107.9642;48.76458;38.87302;27.40448;57.34104
22.93365;107.7921;49.35469;36.17484;27.16292;57.3401
24.52599;108.0542;49.25625;37.14073;28.05406;57.33979
30.01828;111.9425;47.39614;42.64797;27.15865;57.33958
23.63927;107.5822;49.30344;36.35162;27.77698;57.33948
25.99453;108.2622;48.71188;38.97453;29.38042;57.33625
46.33068;124.4007;44.55604;57.61937;26.99146;57.335
27.79026;111.2982;48.81;40.9586;25.49042;57.33437
34.69344;115.6748;45.21552;46.37849;26.4576;57.33313
23.26422;107.0411;49.01083;36.29656;27.28125;57.33302
23.34786;107.3087;49.55031;36.36823;28.25187;57.33302
23.25453;106.8873;49.42771;36.265;27.82365;57.33208
27.82526;111.3965;48.76906;40.96214;25.08396;57.33146
25.75177;107.986;49.08364;38.7625;25.67635;57.33104
25.45953;109.7936;48.44323;38.71823;24.2176;57.33094
23.01766;107.2608;49.24458;36.27229;28.07771;57.33073
27.84682;111.4549;48.76604;40.95182;24.85271;57.33
29.05609;111.1378;47.52958;41.80563;27.17865;57.32979
23.35839;108.0051;49.18073;36.36391;28.24177;57.32948
23.45375;107.278;49.06042;36.31797;27.56719;57.32917
24.44943;107.5238;49.27823;37.03391;28.0101;57.32906
22.99182;108.2606;49.15531;36.26682;27.99813;57.32865
30.4287;112.7957;46.75521;42.42521;25.98271;57.32729
23.42312;108.0961;49.21427;36.30912;28.40885;57.32573
46.36177;123.8619;44.4824;57.61766;26.40042;57.32271
23.31078;107.1816;49.45792;36.2649;27.98792;57.32115
23.41318;106.771;49.01271;36.27844;27.13656;57.31979
27.97167;111.378;48.77573;40.9587;24.79563;57.31969
23.38292;106.9796;49.2051;36.29432;27.45979;57.31833
23.2362;107.3909;49.15052;36.29682;27.61333;57.31792
26.09193;108.1302;48.73396;38.90328;29.92802;57.31792
23.30958;106.7226;49.07021;36.28234;27.17198;57.31667
31.26698;111.8616;46.63823;43.25552;29.39448;57.31625
23.41427;108.032;49.16084;36.28667;27.72573;57.31604
26.22177;107.7546;48.74292;38.84417;27.98469;57.31604
27.96323;111.6341;49.10344;40.96818;25.24177;57.31552
23.59042;107.4486;49.4626;36.39989;28.0576;57.315
23.03359;107.1924;49.02885;36.18453;27.01417;57.31458
23.57875;107.7298;49.56448;36.37266;28.51542;57.31458
23.20453;107.5358;49.12344;36.29406;27.88948;57.31448
23.32063;107.7633;49.11969;36.32594;27.59156;57.31406
23.20911;106.8913;49.41646;36.22531;27.1026;57.31354
23.23078;106.765;49.16114;36.27666;27.53031;57.31354
23.26651;108.0606;49.08271;36.28802;27.78104;57.31281
23.45557;107.4667;49.17052;36.28974;27.6301;57.3125
23.29526;106.8889;49.17115;36.27724;27.625;57.3125
23.24115;107.5839;49.19219;36.2538;27.60927;57.31229
23.73573;107.9033;49.1625;36.29958;27.70365;57.31198
23.2949;106.8391;49.4376;36.28474;27.19406;57.31167
23.1151;107.5298;48.90729;36.17588;26.88958;57.31156
23.44141;107.4249;49.56198;36.4024;28.12635;57.31125
23.50156;107.5829;49.03386;36.3825;27.58146;57.31083
33.16542;113.8477;46.81031;45.51859;26.59344;57.31063
23.49271;107.9283;49.55396;36.35109;28.41615;57.31062
25.82234;110.2657;48.48708;38.93672;24.51875;57.3101
23.1838;107.9;48.97104;36.19396;26.80437;57.31
23.41078;106.9086;49.38385;36.39745;28.18802;57.30948
27.78563;111.257;48.80437;40.94458;25.36604;57.30875
31.47432;113.2456;47.33292;44.1487;26.06552;57.30875
23.2101;107.2573;49.16365;36.29187;27.97458;57.30844
27.75063;111.2128;48.83198;40.99625;25.71667;57.30833
24.21708;107.0522;49.28959;37.00922;27.89542;57.30823
27.79729;111.2169;48.85188;40.97698;25.82;57.30781
27.75797;111.48;48.93;40.98656;24.74146;57.30646
23.05922;107.5728;49.01437;36.18661;27.03062;57.30625
23.39713;107.0859;49.07917;36.34333;28.01979;57.30625
30.30412;112.8439;46.78052;42.4511;25.74604;57.30594
23.57547;107.9388;49.06448;36.31234;27.68542;57.30563
