K5T6.PV;K5F5.PV;K5F6X.PV;K5T17.PV
168.6738;30.38289;26.70726;132.935
168.6738;32.18221;26.60249;130.6675
168.6738;33.18085;27.99431;124.4319
168.6725;33.31806;27.748;130.235
168.6725;32.74927;27.02479;131.1694
168.67;31.47281;26.99815;130.6563
168.6687;31.91133;26.97813;130.7388
168.6675;31.15971;26.61034;130.6444
168.6675;32.90128;27.53249;129.8062
168.6663;32.61728;26.83602;131.825
168.6662;32.26693;27.15728;132.4581
168.6662;32.60475;26.97124;131.8356
168.6662;31.99949;26.93033;131.45
168.665;33.14053;26.59119;132.2975
168.665;32.67633;26.98647;131.7956
168.665;32.36759;26.8178;130.255
168.6638;31.7977;27.19822;130.585
168.6638;32.69214;26.75067;130.4163
168.6637;32.64512;27.05868;132.36
168.6625;33.10869;26.84409;131.0087
168.6625;32.93687;26.69582;130.7081
168.6625;32.05266;27.61164;125.6375
168.6625;33.20476;28.09966;124.3894
168.6613;32.1813;26.31442;132.4806
168.6612;33.24876;26.79853;128.8375
168.66;33.53565;27.08935;130.1406
168.6588;33.14753;26.93625;132.6094
168.6588;32.6293;27.03812;131.7556
168.6588;33.16817;28.03225;124.7775
168.6588;34.36059;28.49279;125.0281
168.6563;32.69347;26.70041;130.3956
168.6563;33.09507;27.93948;124.4344
168.6537;32.59254;27.0871;132.3731
168.6537;32.34995;26.89122;131.525
168.6537;32.86966;26.98657;130.6494
168.6525;32.49015;26.87848;131.6019
168.65;32.53692;27.10802;131.675
168.65;31.73679;26.84266;131.3081
168.65;33.26343;28.04748;124.4112
168.6488;32.27856;27.0695;131.9775
168.6475;31.98224;26.92637;130.6706
168.6463;31.75511;26.74353;131.3244
168.645;32.27741;26.86429;131.3469
168.645;31.49907;26.76752;130.6013
168.6438;31.15713;27.00734;132.4344
168.6438;33.88003;26.92436;132.4156
168.6437;32.90108;26.65687;130.7106
168.6425;32.61949;26.85571;131.8837
168.6425;32.55259;26.86371;130.7125
168.6413;31.84134;27.08552;132.3075
168.6413;32.96222;26.85707;130.7144
168.64;32.52059;27.0388;131.71
168.6387;33.17824;26.78607;130.7437
168.6375;33.03742;26.81707;132.0425
168.6362;32.55481;27.00986;131.7456
168.6362;33.12889;26.74378;130.9756
168.635;32.61371;26.95646;131.8894
168.635;32.83824;26.92998;130.2719
168.6338;32.5367;26.91444;131.2881
168.6338;32.71972;27.13907;131.2344
168.6338;32.13267;26.89744;130.7256
168.6337;32.59835;26.88232;131.64
168.6337;33.30736;29.00216;124.7475
168.6325;33.07901;26.57173;132.3144
168.6325;33.45617;26.92507;132.06
168.6325;32.03403;26.79192;130.6356
168.6325;32.15305;27.68076;125.5938
168.6325;34.30106;28.30971;124.9888
168.6313;33.68369;27.58892;129.82
168.6313;32.90438;26.67371;130.7038
168.6313;31.81807;28.00116;126.4094
168.6313;33.12822;28.02152;124.7344
168.6313;34.34661;28.38623;125.0238
168.63;31.30411;26.87704;132.5137
168.63;32.76883;26.91902;131.2694
168.6275;33.16552;28.11531;124.4775
168.6263;33.59959;29.43913;131.3163
168.6263;31.98628;26.73595;130.6475
168.6263;31.99725;26.88299;130.6375
168.625;33.36344;27.65921;129.4913
168.625;32.48254;26.9739;131.695
168.625;32.72439;27.08887;131.2762
168.625;32.21358;26.54622;130.6575
168.625;31.2138;26.92541;131.0881
168.625;33.17168;27.9337;124.3712
168.6237;32.19073;26.26417;132.4088
168.6237;33.14926;26.71075;132.2225
168.6237;32.32744;27.08129;131.4881
168.6237;32.73729;27.06775;131.0587
168.6237;33.10378;27.9892;124.3913
168.6225;32.52328;26.72791;130.16
168.6212;32.93419;26.95522;130.6288
168.6212;32.1899;27.65937;125.5644
168.62;33.32938;27.58532;129.4844
168.62;32.79412;27.04972;130.95
168.62;31.99767;26.90351;131.485
168.62;32.4529;26.7875;130.6837
168.62;31.47466;26.84057;130.495
168.62;31.47117;26.95985;130.6044
168.62;32.98211;26.81367;130.6913
168.62;32.68991;26.65816;130.3788
168.6187;33.64956;27.55073;129.8544
168.6187;33.90433;29.30352;128.9512
168.6187;32.96281;26.75645;131.9962
168.6187;32.33237;26.94752;131.4444
168.6175;33.0328;26.93686;130.4763
168.6175;33.02201;26.71101;130.5338
168.6163;32.70306;27.01503;131.1413
168.6163;33.19423;28.07066;124.3844
168.6163;33.06736;26.13436;132.2375
168.6162;32.15651;26.37986;130.6331
168.615;33.22025;26.95017;128.7994
168.6125;32.34747;27.01173;131.3937
168.6125;32.06102;26.93294;131.5
168.6125;33.16618;28.10788;124.4688
168.6113;32.70923;26.85764;130.3712
168.61;33.8061;27.20035;131.7444
168.6087;33.27196;27.69655;130.2075
168.6087;33.14882;28.00228;124.4144
168.6075;31.58839;27.05433;132.3488
168.6075;33.25161;27.04652;131.1594
168.6075;31.92164;26.69987;130.6325
168.6075;34.96562;27.19736;125.3675
168.6063;32.60325;27.00169;131.8581
168.6062;32.60322;27.00662;131.9044
168.6062;32.74595;26.91989;131.12
168.6062;35.1761;27.88761;129.0994
168.605;31.79634;27.68492;129.5269
168.605;32.31461;26.86343;131.3831
168.605;31.10291;26.75923;130.5869
168.605;31.93022;26.81751;130.5825
168.605;33.14227;27.98367;124.6712
168.6038;32.98561;27.94378;130.8506
168.6025;32.32158;26.92393;131.4031
168.6025;31.89045;26.89401;130.5894
168.6013;33.20563;26.74054;132.2762
168.6013;31.83748;27.19459;132.3075
168.6013;31.83495;26.76824;130.5562
168.6;33.34336;27.6675;129.4512
168.6;34.31143;27.48214;128.9644
168.6;32.10569;27.08997;132.4456
168.6;32.75417;27.07359;131.0975
168.6;32.78113;27.01225;131.0144
168.6;31.1307;26.76582;130.6719
168.5975;33.33921;27.41185;125.1725
168.595;32.62444;26.96953;131.8781
168.595;33.1708;28.01536;124.6263
168.5938;32.5798;27.07894;131.9063
168.5938;31.49338;26.7739;130.5406
168.5925;32.31325;26.91272;131.5038
168.5925;32.27405;26.99577;131.32
168.5925;33.30533;28.14626;124.5437
168.5912;31.58562;26.77358;130.2594
168.5912;31.58905;26.89693;130.44
168.5912;31.90047;26.7902;130.5531
168.59;33.31958;27.67457;129.4875
168.59;32.26432;26.39621;130.63
168.5887;32.33982;26.88119;131.5575
168.5875;32.31372;26.93838;131.4975
168.5863;33.51506;27.19366;130.115
168.5863;33.30581;26.98872;131.15
168.5862;31.16716;26.99937;132.3719
168.585;33.83351;26.38557;132.6375
168.585;32.25153;27.14183;131.4244
168.585;32.35486;26.89351;131.3637
168.5838;32.18741;26.96245;131.9812
168.5838;31.18094;26.63963;130.6525
168.5825;32.39433;27.03421;131.4219
168.5825;31.38764;26.90302;130.3412
168.5813;32.14511;26.94015;131.9969
168.5813;31.98786;26.92128;131.8769
168.5813;33.21301;27.99075;124.5875
168.58;33.37914;27.76167;129.4937
168.58;30.44659;26.74788;132.8831
168.5788;31.97036;27.07003;132.7244
168.5788;32.76261;27.06183;130.9894
168.5788;32.88449;27.07897;130.8338
168.5788;32.96534;26.72651;130.9212
168.5788;32.836;27.50766;129.7912
168.5775;32.90675;26.60554;130.6794
168.5762;32.81424;27.1002;129.6031
168.5762;33.82699;27.09411;131.6031
168.5762;31.57228;27.0202;130.3806
168.5762;32.77593;26.65806;130.3788
168.575;32.76305;26.95329;129.5994
168.575;33.78504;27.27595;131.6656
168.5738;33.15128;27.0036;129.3425
168.5738;32.49058;26.98122;131.2131
168.5725;31.61999;26.83286;130.3506
168.5725;33.13346;26.80317;130.9388
168.57;32.16296;26.91277;132.0106
168.57;32.90345;26.79537;130.4538
168.57;31.49844;26.98849;130.5912
168.5688;32.96556;26.89664;130.9725
168.5675;31.36164;26.65584;132.4656
168.5675;32.07421;26.21562;132.3944
168.5675;31.31734;26.69804;129.5125
168.5663;33.31784;27.6471;129.4375
168.5663;31.63533;27.02069;130.2844
168.5663;33.12008;26.92943;130.9125
168.5663;33.30993;26.82076;131.09
168.565;32.94303;27.0305;130.2831
168.565;33.13021;28.22453;124.5306
168.5638;33.65562;27.62353;129.7994
168.5638;32.04949;26.8792;130.7006
168.5638;31.62613;27.00468;130.4344
168.5625;36.65472;29.4803;129.2869
168.5625;32.41325;26.87118;131.5819
168.5625;32.53804;27.05165;131.1775
168.5625;31.85782;26.63344;130.5663
168.5625;33.29966;27.48742;125.1319
168.5625;33.07878;26.04449;132.0769
168.5612;33.36864;27.64337;129.4469
168.5612;31.54022;26.69189;130.635
168.5612;32.92893;26.73925;130.71
168.5612;32.82692;26.75446;130.4
168.56;35.23849;28.1088;130.8525
168.56;31.58448;26.82911;130.2825
168.56;31.89864;26.89923;130.4994
168.56;32.83067;26.673;130.65
168.56;32.37579;27.3728;125.1056
168.56;32.18198;27.51751;125.475
168.5587;32.73373;26.98938;129.5769
168.5587;33.18328;26.92622;132.6056
168.5587;32.53912;26.7021;130.1588
168.5587;31.74551;26.92336;131.2894
168.5575;32.80388;27.10225;130.9144
168.5575;31.70814;26.94147;131.255
168.5575;32.5;27.0589;131.2119
168.555;31.83882;26.92292;131.8412
168.555;34.35359;28.30046;125
168.5538;31.93057;26.80977;130.5287
168.5537;33.10341;26.89157;129.3825
168.5525;31.58504;27.13821;132.3125
168.5513;33.56364;26.99063;130.7944
168.55;33.31522;27.78284;129.4969
168.55;31.46958;28.35679;128.95
168.5488;33.22338;28.11397;124.5775
168.5462;31.92691;26.94069;131.8469
168.5462;32.62821;26.67843;130.4281
168.5462;33.1058;26.73248;130.8712
168.545;31.96379;26.92581;131.6644
168.545;31.22291;26.48416;130.6731
168.5437;33.32198;27.61814;129.4125
168.5437;33.07902;26.8139;129.4287
168.5437;33.00218;27.93382;130.8362
168.5437;31.99238;26.80557;131.6619
168.5437;32.11726;26.97748;132.4556
168.5437;32.96227;26.8864;130.8725
168.5425;33.96791;29.23662;128.9519
168.5425;32.29678;27.04076;131.4481
168.5425;33.23827;27.00445;128.7819
168.5425;33.21657;28.00389;124.6213
168.5425;33.18152;28.21918;124.4894
168.5412;31.82285;27.13954;130.5762
168.5412;32.8247;27.61704;129.7663
168.54;32.75281;26.95554;129.6394
168.54;32.96999;26.84309;131.0263
168.5388;31.25849;26.46268;130.5981
168.5387;33.09836;28.18094;124.4987
168.5363;31.93991;26.94774;131.6594
168.5363;31.58955;27.0574;130.5775
168.5362;33.27742;27.05456;132.0219
168.5362;31.98474;27.14796;132.4462
168.535;31.54921;27.01304;130.545
168.535;33.01515;26.81229;130.4825
168.5338;33.23363;26.64867;132.1469
168.5338;33.16093;27.97095;124.6606
168.5325;31.75811;27.24394;132.2838
168.5325;32.1048;26.80545;130.6594
168.5313;33.28114;27.49427;129.4281
168.5313;33.18396;27.01067;129.2712
168.5313;32.03972;26.80835;131.6512
168.5313;32.55547;26.77306;131.6356
168.5313;31.90206;27.11659;131.8163
168.5313;33.22162;26.87229;131.1019
168.53;31.99087;26.80351;131.6769
168.53;33.06797;26.67766;132.2675
168.5287;32.01058;26.8278;131.4787
168.5275;32.26713;26.80124;131.6719
168.5275;31.55129;27.08562;132.6831
168.5262;33.66923;27.52405;129.7762
168.5262;32.73129;26.79409;130.6281
168.525;33.27414;27.55306;129.4075
168.525;32.79787;26.90936;130.6419
168.525;32.96902;26.85363;130.8444
168.525;31.84753;26.76245;130.5244
168.5237;32.97126;26.85425;131.1212
168.5225;33.20009;27.6486;130.1537
168.5225;32.90164;27.10153;129.575
168.5225;32.0252;26.89194;131.6475
168.5213;31.17976;26.93579;132.3269
168.52;31.90365;26.91424;131.69
168.52;32.76215;27.20695;130.8938
168.52;32.91721;26.86231;130.2744
168.52;32.6592;26.71903;130.4131
168.5188;30.36543;26.55071;132.8181
168.5175;34.40984;27.52945;128.9094
168.5175;32.13311;26.82187;131.6563
168.5175;31.65002;27.03584;131.2256
168.5175;31.2643;26.51337;130.6288
168.5175;32.25195;27.58252;125.4344
168.5163;33.28201;27.63958;129.4394
168.5163;33.37323;26.35002;132.5206
168.515;32.44985;27.02658;131.2363
168.5137;33.25206;27.00035;132.5981
168.5137;32.89507;26.66254;130.2363
168.5137;31.06804;26.80611;130.5319
168.5137;32.32313;27.54834;125.3963
168.5125;31.74597;27.62393;129.5356
168.5125;32.64561;27.08644;129.5831
168.5125;33.00787;27.97847;130.785
168.5125;31.93102;27.00737;131.6706
168.5125;32.09573;27.04242;132.4588
168.5125;31.88289;26.5888;130.4931
168.5125;31.81372;26.74865;130.51
168.5125;31.32037;26.57204;129.5331
168.5113;32.96769;26.89496;131.0719
168.5112;32.06374;26.70121;131.6638
168.5112;32.57242;26.71124;131.6556
168.51;32.99129;27.51071;129.5081
168.51;32.53268;26.70133;131.65
168.51;33.14511;28.21969;124.5325
168.5088;33.09522;26.70485;130.7969
168.5087;33.13415;26.май;132.1125
168.5075;33.82351;26.94647;132.3875
168.5075;32.11092;26.76701;130.6237
168.5063;32.18805;27.57038;125.5056
168.5062;33.36233;26.79366;131.01
168.505;32.73442;27.08409;129.6106
168.505;31.27551;27.06422;131.0456
168.505;31.87197;26.66325;130.4594
168.5038;33.12801;27.38232;129.3769
168.5038;31.51046;26.75403;130.58
168.5025;32.97549;26.75617;130.2612
168.5013;33.3462;27.63666;129.4994
168.5013;31.34422;26.40764;130.6044
168.5013;32.34881;27.51267;125.0706
168.5;32.04422;26.82291;131.6438
168.5;33.1515;27.05397;131.9831
168.5;31.71569;27.92112;126.3562
168.4987;32.87828;27.54977;129.5106
168.4987;33.1936;26.50239;132.0887
168.4987;32.11514;26.99936;132.0306
168.4987;31.52891;26.70338;130.5525
168.4987;31.41522;26.92418;130.3438
168.4975;32.96703;26.76138;131.9875
168.4975;33.08887;26.75031;130.7663
168.4962;32.71453;26.90511;130.6163
168.495;35.18314;28.05551;130.8406
168.495;32.09666;27.07724;132.0644
168.495;31.53072;26.77967;130.5956
168.4938;33.07283;26.99086;129.1806
168.4938;31.1982;26.97537;132.2938
168.4938;32.7706;27.15466;130.8856
168.4937;31.4513;26.57082;130.5806
168.4937;33.26234;26.73769;130.9769
168.4937;34.32438;28.3786;124.975
168.4925;31.30573;26.69315;132.4512
168.4925;32.54497;26.71712;130.1438
168.4913;32.10707;26.24634;132.4
168.4913;33.11065;25.97677;131.9381
168.4888;33.09705;26.83726;129.425
168.4888;33.51527;27.09022;130.0581
168.4887;33.12008;26.78654;129.4675
168.4875;31.75605;27.34782;132.2738
168.4875;32.98982;26.83098;130.7775
168.4875;32.48613;26.86608;130.6413
168.4863;31.40803;26.62249;130.5862
168.485;33.13169;27.53453;129.4156
168.485;31.84958;26.77434;130.4106
168.4837;34.42996;27.09654;125.3337
168.4825;31.88407;27.09807;131.8056
168.4825;34.36842;28.26854;124.9781
168.4813;33.15171;27.50215;129.3919
168.4812;32.01904;27.09842;132.1006
168.48;32.70715;27.06374;129.6006
168.4775;31.90026;26.62674;130.4169
168.4763;31.88793;27.26523;129.5881
168.4763;31.92281;26.86653;131.5013
168.475;33.98529;29.21992;128.995
168.4738;32.02219;26.13032;132.3756
168.4738;32.93864;26.76164;130.4688
168.4738;31.33241;26.6054;129.5769
168.4725;33.90558;27.16472;131.5575
168.4713;31.83335;27.17174;130.5688
168.47;32.48457;26.98049;131.2688
168.47;32.70504;26.68505;130.36
168.4688;33.14339;27.51277;129.405
168.4688;32.80423;26.76807;130.6331
168.4675;33.53631;29.50083;131.2706
168.4675;31.23083;26.66102;132.4438
168.4662;33.8442;26.77652;132.355
168.4662;31.93535;26.85994;130.575
168.465;33.09573;26.95301;129.1256
168.465;32.0401;26.84171;130.6013
168.465;33.85923;26.92808;130.8094
168.4625;32.86258;27.04537;132.3075
168.4625;32.60281;26.94391;130.7194
168.46;31.92895;26.82851;129.4994
168.46;32.66499;26.69185;130.3925
168.4588;33.42725;26.85039;131.655
168.4588;32.31773;27.52571;125.2688
168.4587;33.1324;26.94782;129.2106
168.4587;32.6193;27.06797;129.5338
168.4575;33.62828;27.54694;129.7237
168.4575;32.08442;27.19755;132.135
168.4575;32.77992;27.10738;130.8438
168.4575;32.62065;26.77869;130.5788
168.4575;31.72489;26.94537;131.2044
168.4575;32.32565;27.06663;131.2506
168.4563;32.05516;27.07384;132.0788
168.4563;31.72587;26.84008;131.5013
168.4563;31.22453;27.0432;131.0394
168.4563;33.26825;28.9812;124.7325
168.455;31.93991;26.83658;131.7175
168.455;31.96354;26.88162;131.7056
168.455;33.09986;26.72757;132.2825
168.455;32.30245;27.53498;125.3356
168.4512;31.99656;27.02843;132.4981
168.4512;32.75238;26.57832;130.3737
168.4512;35.25045;27.82726;129.0912
168.45;31.99358;27.3484;129.5844
168.45;32.20774;27.06446;132.575
168.45;33.30253;26.86819;130.91
168.4487;33.27371;26.94036;128.75
168.4475;31.98178;26.77751;131.7156
168.4475;31.81277;27.36514;132.2337
168.4475;32.1804;27.02967;132.2906
168.4475;31.54576;26.90281;130.5325
168.4463;32.3728;27.07989;131.2781
168.4462;31.65578;26.98593;131.1925
168.445;32.15144;27.0519;132.2637
168.4438;31.93217;26.52985;130.4825
168.4438;32.35197;27.61248;125.315
168.4437;32.78302;27.00731;130.8119
168.4425;32.01789;26.99262;132.4775
168.4425;32.94657;26.75716;130.2431
168.4425;32.98983;26.81915;130.4562
168.4425;31.85051;26.71299;130.4044
168.4413;32.01884;27.1065;132.2044
168.4413;31.93619;27.3246;131.7581
168.4413;32.11905;26.90157;130.6819
168.4413;31.85691;26.63196;130.4631
168.44;33.33747;26.51679;132.4381
168.44;32.03633;27.05507;132.1406
168.44;31.45869;26.63376;130.5638
168.44;31.11389;26.75449;130.4837
168.44;31.33033;26.97171;130.3231
168.44;32.82913;27.62634;129.7594
168.4375;32.80896;26.76216;129.4769
168.4375;33.04051;27.96919;130.7725
168.4375;32.89154;26.99473;132.3069
168.4375;32.12293;27.14822;132.4325
168.4375;31.214;26.48427;130.6294
168.4362;32.84241;27.66609;130.1081
168.4362;33.59223;26.99714;129.9706
168.4362;32.79854;27.01293;132.2863
168.4362;32.09167;27.1133;132.1844
168.4362;32.12814;27.05373;132.3775
168.4362;32.16768;26.8736;130.6288
168.4337;32.17179;27.05116;132.3975
168.4337;31.31085;26.69434;129.6031
168.4325;31.53331;27.00581;132.6362
168.4325;31.84337;26.87042;130.2544
168.4325;32.28084;27.64047;125.1806
168.4313;31.25897;27.06614;132.2513
168.4313;32.71594;26.70533;130.3819
168.4313;32.25401;27.76436;125.1375
168.4312;32.90378;26.66836;131.6313
168.4312;32.88161;27.10111;132.3025
168.43;32.17896;27.03641;132.3175
168.4275;32.43522;26.85293;131.9669
168.4275;31.98201;26.82722;131.7388
168.4275;33.13307;26.60939;132.2744
168.4275;32.15485;26.99596;132.4231
168.4263;33.12646;26.98024;131.9538
168.4263;32.79146;27.61086;129.7625
168.425;32.86921;27.14507;132.2775
168.425;32.52239;27.12991;130.41
168.4238;31.6893;27.61366;129.545
168.4238;34.0847;29.05831;129.0188
168.4238;31.62911;27.00122;131.1669
168.4238;32.35398;27.47893;125.0419
168.4212;33.30669;26.89303;130.8775
168.42;32.1829;27.07861;132.535
168.42;32.71817;26.70364;130.5606
168.4187;32.99295;27.50098;129.7038
168.4187;31.19983;26.8636;132.2706
168.4187;32.52127;26.77821;130.6256
168.4175;32.90475;27.49677;129.6594
168.4175;34.89347;28.16279;130.76
168.4175;33.89016;26.97417;130.7988
168.4175;32.73595;26.46128;130.3537
168.4175;32.39151;27.46982;125.0406
168.4163;36.56834;29.42348;129.345
168.4162;31.93368;26.9918;129.5519
168.415;30.39221;26.44251;132.7719
168.415;31.89684;27.25986;131.7825
168.415;31.85459;26.63277;130.4138
168.4138;31.13215;26.74061;130.4225
168.4125;32.02878;26.99358;132.2144
168.4125;33.02663;26.76586;130.2431
168.4125;32.60836;26.79413;130.1819
168.4125;33.16246;25.85093;131.8175
168.4113;34.39445;26.86262;132.2413
168.41;32.15528;27.03347;132.3469
168.4063;33.17934;27.3489;129.4031
168.4063;31.57111;27.09737;132.6194
168.4063;32.19027;27.106;132.4375
168.4063;32.68522;26.5378;130.3769
168.405;31.93784;26.90703;129.5419
168.405;31.23665;27.14414;132.2275
168.405;31.06315;26.85729;130.2444
168.405;32.55836;27.03591;130.4019
168.4037;32.77193;26.98844;131.1444
168.4025;34.34222;26.87255;132.25
168.4025;32.40229;26.95843;130.4106
168.4013;31.90436;26.90175;129.5325
168.4;33.86633;26.78266;132.33
168.4;32.47134;27.00177;130.3925
168.3988;34.96513;28.10088;130.8131
168.3975;33.15457;26.51557;132.0375
168.3975;33.88437;26.83392;130.7769
168.3975;32.71568;26.92974;131.1606
168.3963;32.45745;26.99367;130.4
168.395;34.39804;27.49369;128.8563
168.395;33.51224;27.21984;129.2087
168.395;32.11011;27.06321;132.5819
168.395;31.41496;26.80776;130.2713
168.3938;31.7812;27.29668;130.53
168.3938;32.80083;26.63103;132.2956
168.3938;32.23822;26.98237;132.525
168.3938;32.54178;27.02699;132.63
168.3938;32.3047;27.08255;131.2394
168.3925;31.96152;26.33392;132.3806
168.3925;31.91438;26.74059;131.7563
168.3925;32.79057;26.94242;132.6537
168.3925;33.96152;27.10337;131.4906
168.3925;32.12949;26.76564;130.5813
168.39;33.06538;26.61601;130.7044
168.39;31.58077;26.82189;130.5181
168.3887;33.46485;27.07744;131.6487
168.3887;32.65806;26.69427;130.5788
168.3887;31.77025;26.68696;127.1206
168.3887;32.3344;27.53301;125.0681
168.3875;32.65253;27.17198;129.545
168.3875;34.41283;26.97851;132.2606
168.3875;32.72281;27.08873;132.6375
168.3875;31.89477;26.85994;130.5419
168.3875;32.28555;27.65922;125.1056
168.3862;33.04443;26.76777;129.0156
168.3862;32.05698;27.48286;129.55
168.3862;32.68458;27.23624;132.6269
168.3862;31.90545;26.63621;130.345
168.385;32.59924;26.93803;130.4063
168.3838;32.86454;27.51413;129.5281
168.3838;31.30271;26.63418;132.3969
168.3837;31.5589;26.9664;132.5737
168.3837;31.60036;26.84037;130.5231
168.3813;32.19194;26.84145;131.96
168.3813;31.26126;26.82751;132.2012
168.3813;32.74619;26.82878;130.2419
168.3813;32.30134;27.47882;125.215
168.38;31.84819;27.04481;129.5869
168.38;31.82148;26.61874;130.3587
168.3788;33.18964;27.43553;129.3925
