K5F5.PV;K5F6X.PV
26.5449;19.98506
26.54432;19.95297
26.54376;19.8017
26.54368;20.77149
26.54356;20.3976
26.54315;20.30755
26.54294;19.63686
26.54288;21.89731
26.54246;21.60607
26.54216;21.46487
26.54103;22.0491
26.54068;21.4784
26.5403;21.97934
26.54021;20.08707
26.53829;18.31344
26.5382;19.15854
26.53816;19.72958
26.53798;19.51978
26.53771;20.04175
26.53741;19.46352
26.53719;19.6873
26.53684;19.20964
26.53653;21.96165
26.53646;20.04378
26.53641;19.49634
26.5361;20.62201
26.53596;19.30225
26.53462;21.8611
26.53438;22.26119
26.53395;19.84716
26.53392;19.59669
26.53385;21.71733
26.5337;21.77294
26.53342;19.27089
26.5329;19.5382
26.53268;20.23157
26.53254;17.9267
26.53241;19.64179
26.53226;19.57136
26.532;19.54044
26.53185;20.55199
26.53161;19.87175
26.53148;20.0684
26.5294;21.9794
26.52919;20.70894
26.52912;20.15672
26.52898;18.95557
26.52896;22.46905
26.52864;19.53858
26.52842;19.25806
26.52832;19.66598
26.52832;20.40729
26.52813;19.0631
26.52803;19.41194
26.52791;19.99849
26.52777;21.86061
26.52664;21.62466
26.52652;19.42276
26.52651;19.50152
26.52558;19.40909
26.52554;20.32809
26.52554;19.16599
26.52537;21.80112
26.52527;22.05767
26.52506;19.19338
26.52504;19.57489
26.52493;19.64569
26.52473;18.97668
26.52437;20.49764
26.52419;22.10571
26.5237;19.49444
26.52369;19.90655
26.52368;19.78053
26.52357;19.15889
26.52337;19.14569
26.52292;21.64059
26.52229;19.7153
26.52211;18.19221
26.52183;21.00589
26.52151;19.7948
26.52084;20.74891
26.52065;18.87698
26.52032;19.58106
26.51994;19.80573
26.51993;20.28537
26.5192;20.31728
26.51895;19.44958
26.51876;19.83164
26.51836;20.45671
26.51784;19.62845
26.51732;20.46094
26.51707;22.28535
26.51704;20.55429
26.51696;20.71683
26.51652;19.54248
26.51651;22.00866
26.51651;19.38826
26.51613;20.61998
26.5157;19.00917
26.51493;20.43151
26.51429;20.70842
26.51305;18.88688
26.51273;20.12297
26.51172;19.55583
26.51156;20.80375
26.51148;19.14335
26.51084;19.90872
26.51071;21.45949
26.5106;20.15878
26.51053;21.56083
26.50999;20.37542
26.50916;19.39699
26.50845;19.09649
26.50835;20.2417
26.5081;19.60017
26.50807;21.5974
26.50783;19.62004
26.50639;19.34562
26.50615;19.95223
26.50569;19.40075
26.50536;19.47413
26.50487;19.34102
26.50479;21.85508
26.50415;20.73514
26.50407;19.3659
26.50287;20.0985
26.50272;18.81492
26.50244;19.53031
26.50241;19.54756
26.50228;21.38726
26.50166;19.6051
26.50164;19.43569
26.50123;21.71873
26.50093;19.97616
26.50075;21.05073
26.50056;19.79146
26.50035;20.5986
26.50001;21.09527
26.49992;19.84728
26.49987;19.82274
26.49918;21.62421
26.49911;19.6701
26.49906;19.24693
26.49883;20.39045
26.49857;20.0594
26.49851;19.92702
26.4981;19.49982
26.49797;19.59929
26.49782;21.81877
26.49782;19.35299
26.49736;19.27694
26.49607;21.92552
26.49584;19.907
26.49551;19.72106
26.4954;19.80404
26.4954;18.15974
26.49498;20.19012
26.49498;17.86661
26.49459;18.12477
26.4945;19.36729
26.49434;18.11328
26.49431;21.37616
26.49415;19.20708
26.49412;18.96826
26.4938;19.95374
26.49251;21.36069
26.49245;19.08665
26.49212;20.81074
26.49135;19.51608
26.4904;20.13977
26.48997;19.02938
26.48987;19.66363
26.48963;19.54298
26.48943;19.35718
26.48899;20.52633
26.48872;19.98347
26.48817;19.92488
26.48807;19.65357
26.48772;21.29494
26.48756;19.86596
26.48735;21.39281
26.48726;19.71826
26.48666;20.07121
26.48555;19.44642
26.48528;20.01601
26.4852;19.25905
26.48509;21.4274
26.4845;19.24254
26.48409;19.67747
26.48367;21.48697
26.48367;20.42878
26.48337;20.40472
26.48301;21.53047
26.48293;22.05239
26.48273;20.09588
26.48272;19.59123
26.48076;19.42329
26.48064;20.20794
26.48052;20.79533
26.48004;19.23018
26.48003;19.58088
26.48003;19.26671
26.47984;20.37003
26.47933;19.25999
26.47924;19.77309
26.47923;22.10632
26.47922;19.80442
26.4791;19.48066
26.47775;17.75849
26.47745;19.77453
26.47728;19.47265
26.4772;19.40336
26.4766;20.67425
26.47651;19.61489
26.4762;20.25502
26.4761;19.95836
26.47585;19.6272
26.47551;19.32213
26.47549;19.60136
26.47537;19.45178
26.47436;19.21138
26.47311;21.33661
26.47294;20.04122
26.47286;19.54424
26.47272;21.79636
26.4727;19.69723
26.47267;19.75629
26.47239;20.72536
26.47236;19.30254
26.47229;19.60503
26.47218;19.49999
26.47214;19.50591
26.47141;19.41106
26.47099;19.84282
26.47093;22.12556
26.47009;21.95854
26.46989;19.35493
26.46932;19.48934
26.46892;20.78765
26.46836;19.65835
26.4679;20.47976
26.46775;19.83571
26.46738;20.32129
26.46706;21.7597
26.46636;19.43363
26.46634;19.83221
26.46619;19.51662
26.46533;20.5707
26.46477;18.90711
26.46439;19.55206
26.46425;21.64234
26.46397;19.36375
26.46367;20.50509
26.4636;19.65542
26.46353;21.89972
26.46335;20.20276
26.46334;20.99997
26.46287;19.63747
26.46184;19.20989
26.46152;20.30019
26.461;19.24731
26.46083;20.45657
26.46022;19.68521
26.46018;21.676
26.46002;19.60402
26.45978;19.27729
26.45975;19.12823
26.45957;19.16518
26.45943;21.63429
26.45906;19.96584
26.45904;21.12819
26.45888;19.42367
26.45768;22.17811
26.45752;19.74403
26.45683;19.38756
26.45644;19.70049
26.45621;21.43594
26.45513;20.02028
26.45456;21.90891
26.45451;19.6268
26.45446;19.60715
26.45384;20.69836
26.45361;20.15212
26.4536;19.3254
26.45313;19.24292
26.45157;22.09167
26.45085;19.2195
26.45042;19.34135
26.45027;19.64528
26.45025;19.36188
26.44979;20.11768
26.44901;21.29632
26.44897;20.5109
26.44887;19.57723
26.44835;20.33841
26.44777;20.25788
26.44758;20.40364
26.4471;22.25226
26.44699;20.73739
26.4457;21.73845
26.44557;20.28325
26.44516;19.09053
26.44501;20.61176
26.44348;20.63622
26.44341;19.48582
26.44336;19.28525
26.443;20.25956
26.44261;19.51736
26.44201;20.20444
26.442;22.1319
26.44052;20.61182
26.44017;19.57978
26.44009;20.65631
26.44;19.98666
26.43991;19.72667
26.43985;19.46452
26.43959;19.50653
26.43915;19.57779
26.43893;19.50969
26.43876;19.47613
26.43863;19.18484
26.43597;20.67214
26.43576;19.24437
26.43564;19.56762
26.43493;21.83252
26.43482;21.8806
26.43418;19.51277
26.43416;21.56392
26.43389;19.48698
26.43355;19.49005
26.43331;19.328
26.43319;20.66073
26.43196;19.26011
26.43164;19.00052
26.43148;19.71953
26.43143;19.94073
26.43134;19.53502
26.43085;19.4183
26.43072;19.18124
26.4307;18.7572
26.43069;20.2329
26.43058;19.3932
26.43034;19.67109
26.4301;21.5911
26.42987;19.47193
26.42924;19.57151
26.4289;21.78457
26.42863;19.92509
26.42845;18.93472
26.428;20.582
26.42787;20.45987
26.42757;19.42598
26.42718;19.25308
26.42696;19.56953
26.4269;20.842
26.42685;21.20206
26.42685;20.48938
26.4261;21.82587
26.4257;18.36594
26.42556;20.53441
26.42554;22.67956
26.42551;22.49356
26.42532;21.38252
26.42522;22.3993
26.42511;21.68237
26.4247;19.75373
26.42462;19.69585
26.42417;21.77604
26.42379;20.47122
26.42374;19.68483
26.42324;21.12572
26.42297;19.32491
26.4228;19.54872
26.42273;20.82541
26.4225;19.45459
26.4224;19.85586
26.42193;19.65391
26.42134;19.76487
26.42121;19.81316
26.42012;19.22142
26.42006;19.46006
26.41966;21.77623
26.41933;19.76251
26.41882;19.40824
26.41867;20.2443
26.41851;20.05161
26.41817;21.6623
26.41795;19.5098
26.41758;19.35561
26.41736;20.12645
26.41719;20.33069
26.41718;19.15263
26.41714;19.34497
26.41681;19.52946
26.41676;20.80698
26.41638;20.75276
26.41564;19.58444
26.41561;21.59332
26.41492;20.35333
26.41489;19.55696
26.4148;19.52161
26.41454;19.61824
26.41426;20.25618
26.41386;20.04338
26.41342;19.70107
26.41253;21.39778
26.41243;19.24438
26.41183;20.28652
26.41167;19.22948
26.41135;20.80035
26.41119;20.68027
26.41119;22.00862
26.41071;20.78046
26.40942;22.09266
26.40901;18.92597
26.40856;20.20382
26.40827;20.7403
26.40821;20.83374
26.40759;20.52066
26.4074;22.22161
26.40713;20.17939
26.40663;20.59677
26.40605;19.70988
26.40568;19.79798
26.40501;19.19961
26.40484;19.88413
26.40432;21.16919
26.40425;20.5324
26.40422;20.41481
26.40405;19.1085
26.40396;19.24317
26.40378;21.93255
26.40343;20.58112
26.40287;19.11765
26.40267;18.51451
26.40235;22.04514
26.40225;19.32736
26.40205;21.05026
26.40196;19.24259
26.40153;20.47669
26.40055;19.79483
26.4002;18.37082
26.39957;19.91737
26.39936;21.74496
26.39917;19.59685
26.39893;21.89519
26.39822;20.6171
26.39792;18.04164
26.39777;20.10501
26.39772;19.9452
26.39708;19.15844
26.39642;20.18258
26.39609;21.65395
26.39596;19.63993
26.39589;19.29522
26.39538;20.04106
26.39503;20.82881
26.39499;20.86941
26.39476;19.449
26.39473;19.87142
26.39441;20.04003
26.39426;21.91382
26.39416;19.44032
26.39389;20.13498
26.39382;19.1335
26.39361;20.00892
26.39347;20.11186
26.39325;22.08357
26.3932;19.81182
26.39275;21.38177
26.39247;20.62002
26.39216;19.59471
26.39191;19.73907
26.3919;20.61526
26.39168;18.0942
26.39129;19.1099
26.39051;20.17559
26.39018;20.56328
26.39009;21.95742
26.38991;19.15043
26.38968;20.3954
26.38961;19.68471
26.38927;19.903
26.38924;19.34487
26.38893;19.76401
26.38881;20.56657
26.38876;22.4772
26.38864;20.47072
26.38847;20.67403
26.38815;22.41039
26.38773;21.58753
26.38668;18.93903
26.38584;19.75447
26.38521;22.36664
26.38461;19.5693
26.38434;21.92987
26.38381;19.45566
26.38351;20.1228
26.38303;20.30746
26.38283;20.63993
26.38251;21.73887
26.38204;19.45384
26.38162;20.45204
26.38117;19.55316
26.38068;21.71064
26.38031;20.52597
26.37986;21.80757
26.37983;17.94903
26.37973;21.39848
26.37971;19.63386
26.37961;20.47263
26.37953;21.93847
26.37905;21.6961
26.37853;20.13285
26.37834;19.61315
26.37823;18.32723
26.37796;19.50032
26.37792;20.52995
26.37791;21.34577
26.37781;19.60043
26.37775;19.48034
26.37742;19.87765
26.37717;20.93906
26.37699;19.23001
26.37675;17.66245
26.37499;19.81259
26.37471;18.15223
26.37469;20.40081
26.37399;19.87353
26.37349;18.9463
26.37308;22.25462
26.37299;19.52379
26.37255;19.59325
26.37211;21.74363
26.37208;19.92149
26.3712;19.3657
26.37096;19.57718
26.37081;21.13299
26.37068;20.22693
26.37066;21.89746
26.37048;19.35839
26.37039;21.47446
26.3697;20.51442
26.36875;20.46698
26.36849;18.78445
26.36839;21.6428
26.36839;19.52311
26.36821;20.39768
26.36805;22.0378
26.36748;19.75325
26.36723;19.66577
26.36705;20.28343
26.36701;21.88227
26.36598;19.20108
26.36454;19.91554
26.36441;19.70928
26.36386;19.54125
26.36377;19.72862
26.36372;20.27796
26.36306;19.4769
26.36255;18.20452
26.36225;19.49698
26.36204;19.54303
26.36185;21.57537
26.36151;19.51464
26.3609;20.14285
26.36082;20.6241
26.36039;21.89643
26.35986;19.60119
26.35984;21.42609
26.35953;20.21894
26.35912;20.69851
26.35894;19.25623
26.35828;18.07308
26.35783;19.45266
26.35763;19.57033
26.35712;22.05793
26.35705;19.27245
26.35704;21.40943
26.35661;20.11152
26.35603;19.64951
26.35576;19.71799
26.35537;19.95436
26.35501;20.75372
26.35499;19.52715
26.35484;19.11423
26.35473;20.82249
26.35368;20.11073
26.3535;20.16097
26.3532;19.41197
26.35266;22.11821
26.3522;19.45936
26.35202;19.76721
26.35131;19.64058
26.35127;20.7349
26.35058;19.41634
26.35019;19.52253
26.34979;22.21252
26.34978;20.37644
26.34945;19.34631
26.34941;19.80156
26.34889;19.57882
26.34781;20.46457
26.34774;17.92449
26.34672;19.84297
26.34655;20.78776
26.34635;19.77111
26.34513;22.23751
26.34482;19.23431
26.34419;19.6643
26.34361;19.22627
26.34304;19.51955
26.34278;19.90018
26.34266;17.75973
26.34254;19.8093
26.34217;21.60003
26.34198;19.07604
26.34179;20.02761
26.34148;19.4706
26.3413;21.69644
26.34104;20.42712
26.34082;18.25681
26.34035;20.14751
26.33927;22.03987
26.33878;20.00743
26.33867;19.32833
26.33852;20.99
26.33844;21.89258
26.33807;21.69791
26.33749;19.24678
26.33744;19.53146
26.33698;19.56868
26.33579;20.70503
26.33546;20.46636
26.33546;19.26093
26.33536;19.4411
26.33459;19.66241
26.33455;19.10518
26.3342;19.83997
26.33414;19.49861
26.33413;18.93584
26.33357;20.10692
26.33324;19.20565
26.33318;19.33174
26.33271;19.3197
26.33096;19.19153
26.33014;19.1992
26.3299;19.28413
26.32977;19.81422
26.32971;19.64117
26.32963;19.80867
26.32937;20.20692
26.32859;19.27457
26.32802;20.69136
26.32695;19.65632
26.32683;21.40534
26.32673;20.49874
26.32669;19.39081
26.32644;20.98652
26.32641;21.67988
26.32632;19.64049
26.32601;19.7819
26.32559;20.12504
26.32557;19.51653
26.32488;22.01112
26.32485;19.46722
26.32444;19.89359
26.3239;19.5089
26.32354;18.17122
26.32342;20.4933
26.32262;19.55102
26.32261;19.62588
26.32261;19.39154
26.3226;19.89086
26.32246;19.11057
26.3209;19.81243
26.32069;19.2782
26.32033;19.59921
26.32019;19.62987
26.32011;20.79847
26.31988;19.42265
26.31965;19.52506
26.31865;19.75504
26.31854;19.67494
26.31828;19.74814
26.31827;19.14285
26.31781;20.73772
26.31779;20.05525
26.31741;20.55957
26.31716;19.55406
26.31702;19.20292
26.31702;19.43438
26.31671;21.86026
26.3166;20.58448
26.3164;19.92653
26.31637;19.72551
26.3163;19.2804
26.31593;21.8517
26.31554;19.46832
26.31547;21.68618
26.31496;22.05952
26.31477;19.90812
26.31434;20.57058
26.31345;20.25119
26.31275;20.62415
26.31181;19.66089
26.31169;19.25621
26.3115;19.73424
26.31108;19.31125
26.31107;20.03188
26.31042;19.09819
26.30888;19.59691
26.30832;19.45115
26.30829;18.85092
26.30694;19.0092
26.30663;19.58134
26.30658;21.63386
26.30643;19.76359
26.30642;19.37274
26.30634;19.28215
26.30612;19.29401
26.30602;19.4832
26.30517;20.18603
26.3051;19.70675
26.30502;19.29681
26.30492;20.94553
26.30415;19.30574
26.30396;19.47705
26.30374;19.46049
26.30273;22.18056
26.30269;20.65064
26.30267;20.43643
26.30233;19.46247
26.30211;19.32645
26.30202;19.40152
26.30192;19.53167
26.3019;19.71832
26.30169;19.74774
26.30131;22.0234
26.30123;19.55711
26.30016;20.83043
26.29966;19.16842
26.29851;21.91579
26.29801;18.9287
26.29772;18.81863
26.2976;20.82989
26.29746;19.12012
26.29732;19.44514
26.29712;19.7649
26.29674;20.24154
26.29597;19.54471
26.29592;19.48477
26.29533;18.90602
26.29524;19.18586
26.29503;21.6748
26.29465;20.91468
26.29451;20.16914
26.29441;19.36016
26.29433;21.39991
26.29406;19.30865
26.29395;19.56987
26.29379;20.56031
26.29374;20.5435
26.29291;21.54992
26.29287;20.08088
26.29283;18.1832
26.29282;22.46101
26.29263;19.15047
26.29262;20.20336
26.29236;19.44013
26.29159;18.10371
26.29152;18.75685
26.2914;20.71457
26.28986;19.5572
26.28974;20.85003
26.28843;19.34228
26.28766;18.28842
26.28726;20.93876
26.28661;21.66137
26.28612;19.28978
26.28592;19.72353
26.28558;18.9082
26.28531;19.56316
26.28506;19.98927
26.2844;17.96233
26.28386;19.18698
26.28291;19.72984
26.28239;21.37441
26.28233;19.14777
26.28222;19.54214
26.28207;19.31602
26.28172;18.21885
26.28168;19.49862
26.28156;19.57413
26.28077;21.638
26.28068;19.44504
26.28062;19.39621
26.28012;20.81266
26.28012;18.41377
26.28008;20.88898
26.27964;20.35652
26.27948;21.10792
26.27909;19.28278
26.27896;19.71001
26.27836;19.98357
26.27826;20.64225
26.27818;20.1958
26.27767;22.15181
26.27756;19.97813
26.2772;19.11998
26.27716;19.2679
26.27707;19.72463
26.27676;18.05186
26.27625;19.3834
26.27623;19.42237
26.27596;19.2499
26.27577;20.84558
26.27443;18.31363
26.27437;18.36999
26.27416;18.68859
26.27412;19.65822
26.27409;19.06204
26.27364;19.49705
26.27344;20.81017
26.2729;20.16457
26.27223;22.64795
26.27116;19.06046
26.27112;19.19697
26.26974;19.27579
26.26919;19.17772
26.26893;19.03843
26.26864;19.45723
26.26839;20.4727
26.26821;19.08536
26.26798;21.9571
26.26774;21.24252
26.26733;20.69054
26.26632;18.94356
26.26613;19.50619
26.26586;19.68795
26.26581;19.69571
26.26495;19.62271
26.26465;19.92275
26.26449;19.29152
26.26405;19.55487
26.26298;19.6322
26.26257;18.2644
26.26233;20.62451
26.26198;19.28568
26.2619;19.67017
26.26117;19.78197
26.26036;18.00396
26.2603;20.63848
26.26005;19.81553
26.26002;20.11489
26.25978;20.93574
26.25921;20.52673
26.25918;21.99581
26.25909;19.29973
26.25873;19.44781
26.25869;19.17329
26.25867;19.76455
26.25816;19.42533
26.25754;20.86678
26.2575;21.90566
26.25717;19.67473
26.25714;19.32433
26.25711;19.12488
26.257;19.61622
26.25647;19.34811
26.25633;20.23805
26.25601;19.55774
26.25586;19.18696
26.25548;19.12803
26.25535;19.41894
26.25511;19.64224
26.25476;19.09425
26.25467;20.82781
26.2544;18.97687
26.25438;19.44086
26.25396;19.75132
26.25348;21.3953
26.25325;19.15969
26.25264;18.2598
26.25222;19.5225
26.25136;19.45097
26.25107;22.04726
26.25102;19.60928
26.25021;20.89546
26.25006;19.40805
26.24997;21.10479
26.24986;19.84379
26.24858;19.68516
26.24843;18.0896
26.24824;19.76423
26.24799;19.41678
26.24778;18.00516
26.24772;19.31433
26.24743;19.14843
26.24695;19.25671
26.24694;21.88793
26.24662;18.62524
26.24618;19.49384
26.24618;19.80038
26.24546;19.30715
26.24543;19.60109
26.2445;19.65339
26.24445;20.34263
26.24433;18.95664
26.24397;21.50023
26.24375;19.51032
26.24305;21.9719
26.24277;21.35025
26.24276;20.70546
26.24266;19.5281
26.24255;20.73088
26.24241;22.18819
26.24207;19.19046
26.24207;19.83426
26.24179;20.78056
26.24173;19.54075
26.24118;19.57941
26.24102;18.60252
26.24092;20.87542
26.24047;19.6737
26.24026;19.25132
26.23957;20.81086
26.23935;19.48804
26.2393;20.68258
26.23924;19.66348
26.23871;19.91786
26.23818;19.74757
26.23779;20.34538
26.23727;20.83139
26.23718;22.05835
26.23697;21.72659
26.2368;19.59515
26.23676;19.35382
26.23635;19.42397
26.23615;17.9779
26.236;19.36666
26.23527;19.43311
26.2351;18.85096
26.23488;19.91837
26.23469;19.72718
26.23466;20.74332
26.23463;20.50186
26.23429;21.72821
26.2342;19.63425
26.23388;21.5341
26.23381;19.68092
26.2335;19.71478
26.23306;19.34488
26.23269;19.45571
26.23269;19.76683
26.23205;20.85197
26.23144;21.72917
26.23137;20.24409
26.23112;19.51417
26.23096;19.77004
26.23084;21.39597
26.23054;19.47808
26.23035;20.2539
26.23028;20.58546
26.22949;19.21389
26.22912;19.32298
26.22863;19.38653
26.22826;18.25062
26.22825;22.58948
26.22791;19.43001
26.2277;19.31822
26.22756;19.2528
26.22737;20.25538
26.22693;19.52223
26.22614;19.80358
26.22602;19.5206
26.22595;19.23296
26.2258;19.17473
26.22555;19.48825
26.22525;19.21232
26.2247;21.13039
26.22452;19.43817
26.22428;19.75804
26.22401;19.16797
26.22396;19.22028
26.2238;18.48362
26.22369;20.12198
26.22347;21.91164
26.22341;20.16449
26.22328;19.82849
26.22275;19.31251
26.22248;22.04074
26.22237;22.26748
26.22191;19.22997
26.22184;19.14841
26.22166;21.8075
26.22165;19.32384
26.22116;19.10736
26.22108;18.1756
26.22101;20.38559
26.22067;19.47544
26.22019;20.54929
26.21976;20.77271
26.21899;19.37682
26.21791;19.65859
26.21782;20.02908
26.21713;22.11025
26.21692;18.21313
26.21668;19.54216
26.21561;18.09997
26.21482;19.81819
26.21476;19.30548
26.21444;22.06371
26.21432;19.58698
26.21336;19.47654
26.2131;19.07603
26.21304;19.28446
26.21231;19.63036
26.2121;20.20337
26.21192;18.26047
26.21136;19.41145
26.21123;20.92859
26.21104;21.33736
26.21043;19.4877
26.21034;20.8192
26.21029;21.86189
26.20999;19.95179
26.20977;19.47204
26.20959;21.9741
26.20956;21.02571
26.20896;20.47643
26.20889;20.95471
26.20888;19.51077
26.20844;20.68509
26.20829;19.81778
26.20787;20.79195
26.20731;19.11826
26.20724;20.27658
26.20708;19.35676
26.20678;19.37775
26.20525;20.30229
26.20518;21.84942
26.20518;18.42393
26.20516;20.0515
26.20405;20.75462
26.20353;20.67307
26.20343;20.26346
26.20329;18.92341
26.20239;20.63586
26.20227;20.79667
26.20211;19.45646
26.20202;19.71708
26.20158;19.68533
26.20145;20.82178
26.20119;21.51763
26.20116;20.31592
26.20103;19.4373
26.20086;19.3345
26.20028;21.12884
26.20027;20.18644
26.20008;19.42352
26.19995;19.46243
26.19915;20.08002
26.19913;19.66528
26.19903;18.35212
26.1989;22.19386
26.19865;20.0852
26.19858;18.99208
26.19846;20.70825
26.19828;20.16656
26.19814;19.69001
26.19766;19.47394
26.19755;20.49638
26.19739;20.81496
26.19719;19.23988
26.19719;19.23648
26.19644;19.88934
26.19633;20.21389
26.19569;19.32932
26.19473;21.14981
26.1945;19.18976
26.19437;20.10641
26.19428;19.10251
26.19379;19.22854
26.19315;20.66866
26.19275;20.19136
26.19235;19.54649
26.19117;20.27004
26.19011;19.41102
26.19002;19.64904
26.18995;19.92162
26.1898;19.45563
26.18974;19.32792
26.18896;19.33588
26.18885;20.58887
26.18885;19.15199
26.188;21.60728
26.18764;19.60032
26.18646;19.56781
26.18627;19.44831
26.18625;20.64274
26.1859;19.08463
26.1855;20.92198
26.18451;20.86662
26.18399;20.71929
26.18379;19.44386
26.18336;19.72251
26.18316;21.79691
26.18315;21.72954
26.18285;19.86107
26.18278;19.53248
26.18242;19.11203
26.18209;19.36791
26.18144;20.79726
26.18143;18.96333
26.18119;19.95101
26.18101;18.16341
26.18092;20.71141
26.18037;21.77895
26.17933;19.7327
26.17927;19.88758
26.1792;20.60381
26.179;19.30074
26.17853;19.43932
26.17816;20.08912
26.17763;19.2984
26.1774;19.47068
26.17716;18.54055
26.17686;19.26472
26.17661;19.99856
26.17649;20.29105
