K5PS14_1.PV;K0P102_1.PV
4.055512;4.0677
4.064044;4.0677
4.133812;4.0677
4.0527;4.0677
4.059281;4.067681
4.0617;4.067681
4.070756;4.067681
4.131037;4.067681
4.163437;4.067681
4.062675;4.067662
4.0644;4.067662
4.10295;4.067662
4.131525;4.067662
4.157063;4.067662
4.132913;4.067662
4.046137;4.067662
4.063481;4.067644
4.063856;4.067644
4.065638;4.067644
4.070194;4.067644
4.105481;4.067644
4.120313;4.067644
4.160531;4.067644
4.050619;4.067644
4.052606;4.067644
4.130287;4.067625
4.046869;4.067625
4.045631;4.067625
4.057987;4.067625
4.058119;4.067606
4.063632;4.067606
4.061925;4.067606
4.128431;4.067606
4.127887;4.067606
4.128956;4.067606
4.055681;4.067606
4.053487;4.067606
4.100044;4.067587
4.114781;4.067587
4.12905;4.067587
4.137731;4.067587
4.134488;4.067587
4.1331;4.067587
4.048012;4.067587
4.051556;4.067587
4.063612;4.067569
4.134506;4.067569
4.045688;4.067569
4.055532;4.067569
4.053038;4.067569
4.05375;4.067569
4.056731;4.06755
4.060012;4.06755
4.065487;4.06755
4.131075;4.06755
4.136419;4.06755
4.159462;4.06755
4.046212;4.06755
4.046437;4.06755
4.130063;4.067532
4.061663;4.067531
4.065994;4.067531
4.086581;4.067531
4.155713;4.067531
4.046531;4.067531
4.05345;4.067531
4.0509;4.067513
4.055212;4.067513
4.063819;4.067513
4.059225;4.067513
4.1133;4.067513
4.1373;4.067513
4.161656;4.067513
4.046794;4.067513
4.050787;4.067513
4.047994;4.067493
4.05375;4.067475
4.046325;4.067475
4.058437;4.067475
4.062131;4.067456
4.057444;4.067456
4.063125;4.067456
4.120294;4.067456
4.163906;4.067456
4.132257;4.067456
4.051594;4.067456
4.052925;4.067456
4.113975;4.067438
4.15725;4.067438
4.159163;4.067438
4.162706;4.067438
4.157794;4.067437
4.055156;4.067419
4.063688;4.067419
4.130194;4.067419
4.164;4.067419
4.063275;4.0674
4.114444;4.0674
4.120987;4.067381
4.161637;4.067381
4.0443;4.067381
4.050881;4.067381
4.0554;4.067381
4.05765;4.067381
4.147913;4.067363
4.163025;4.067363
4.055419;4.067362
4.162087;4.067362
4.160156;4.067362
4.133062;4.067362
4.048538;4.067362
4.0536;4.067362
4.059919;4.067344
4.064513;4.067344
4.065113;4.067344
4.064306;4.067344
4.064756;4.067344
4.112363;4.067344
4.113412;4.067344
4.16055;4.067344
4.162387;4.067344
4.054087;4.067325
4.060462;4.067325
4.061944;4.067325
4.064794;4.067325
4.126331;4.067325
4.129162;4.067325
4.123406;4.067325
4.156275;4.067325
4.048594;4.067325
4.130512;4.067306
4.158019;4.067306
4.163981;4.067306
4.162593;4.067306
4.046437;4.067306
4.098019;4.067287
4.160869;4.067287
4.05585;4.067287
4.061981;4.067269
4.107469;4.067269
4.131431;4.067269
4.057706;4.067269
4.058644;4.06725
4.062094;4.06725
4.064944;4.06725
4.133344;4.06725
4.160007;4.06725
4.159369;4.06725
4.051181;4.06725
4.057425;4.06725
4.055812;4.067231
4.118437;4.067231
4.128263;4.067231
4.098956;4.067213
4.1085;4.067213
4.056506;4.067212
4.062862;4.067194
4.094794;4.067194
4.121719;4.067194
4.12935;4.067194
4.14435;4.067194
4.157213;4.067194
4.160531;4.067194
4.160025;4.067194
4.045669;4.067194
4.059581;4.067175
4.057931;4.067175
4.12005;4.067175
4.15995;4.067175
4.159631;4.067175
4.048537;4.067175
4.052044;4.067175
4.052737;4.067156
4.060856;4.067156
4.062506;4.067156
4.136363;4.067156
4.159612;4.067156
4.046419;4.067156
4.049494;4.067156
4.0512;4.067156
4.114537;4.067138
4.115325;4.067138
4.052269;4.067138
4.052887;4.067138
4.053806;4.067137
4.134019;4.067119
4.049606;4.067119
4.052156;4.067119
4.057106;4.067119
4.129331;4.0671
4.160887;4.0671
4.044468;4.0671
4.04535;4.0671
4.058137;4.0671
4.056225;4.0671
4.0539;4.067081
4.079269;4.067081
4.100325;4.067081
4.115044;4.067081
4.118156;4.067081
4.063669;4.067062
4.062844;4.067062
4.116094;4.067062
4.051481;4.067062
4.052925;4.067062
4.100681;4.067044
4.160456;4.067044
4.132744;4.067044
4.05555;4.067044
4.134731;4.067025
4.130644;4.067025
4.048913;4.067025
4.121588;4.067007
4.0935;4.067006
4.114388;4.067006
4.159031;4.067006
4.0569;4.067006
4.0533;4.066988
4.053562;4.066988
4.108013;4.066969
4.123612;4.066969
4.146881;4.066969
4.122469;4.066969
4.063669;4.066968
4.051931;4.066968
4.061963;4.06695
4.061906;4.06695
4.099012;4.06695
4.1637;4.06695
4.132782;4.06695
4.048819;4.06695
4.045594;4.06695
4.052625;4.06695
4.057837;4.06695
4.0992;4.066931
4.114069;4.066931
4.115044;4.066931
4.156031;4.066931
4.063875;4.066913
4.127719;4.066913
4.163231;4.066913
4.0521;4.066913
4.061175;4.066894
4.062675;4.066894
4.080188;4.066894
4.160456;4.066894
4.055606;4.066894
4.057106;4.066894
4.052137;4.066875
4.052794;4.066856
4.06995;4.066856
4.099837;4.066856
4.133512;4.066856
4.0965;4.066856
4.062731;4.066837
4.1289;4.066837
4.048182;4.066837
4.050488;4.066819
4.048031;4.066819
4.052606;4.066819
4.053281;4.066819
4.059675;4.066819
4.122281;4.0668
4.15905;4.0668
4.047525;4.0668
4.054087;4.0668
4.100213;4.066782
4.064137;4.066762
4.066237;4.066762
4.068375;4.066762
4.159838;4.066762
4.04865;4.066762
4.051575;4.066762
4.078612;4.066744
4.160738;4.066744
4.048594;4.066744
4.130531;4.066725
4.062637;4.066706
4.068563;4.066706
4.1628;4.066706
4.045238;4.066706
4.053994;4.066688
4.056713;4.066688
4.062094;4.066688
4.062956;4.066688
4.128619;4.066688
4.047956;4.066688
4.0569;4.066669
4.051013;4.06665
4.065356;4.06665
4.057369;4.06665
4.063125;4.066631
4.09575;4.066631
4.049663;4.066631
4.051594;4.066631
4.062187;4.066612
4.061475;4.066612
4.049062;4.066612
4.045763;4.066612
4.062788;4.066594
4.068488;4.066594
4.068488;4.066594
4.1043;4.066594
4.133681;4.066594
4.161581;4.066594
4.13235;4.066594
4.133794;4.066594
4.051612;4.066594
4.05225;4.066594
4.0647;4.066575
4.092113;4.066575
4.160606;4.066556
4.051013;4.066537
4.061213;4.066537
4.077413;4.066537
4.10475;4.066537
4.044375;4.066537
4.052813;4.066537
4.096838;4.066519
4.044262;4.066519
4.084312;4.0665
4.1091;4.0665
4.045856;4.0665
4.06275;4.066481
4.119788;4.066481
4.05675;4.066481
4.055906;4.066463
4.114762;4.066463
4.045087;4.066463
4.045781;4.066463
4.046381;4.066463
4.084556;4.066444
4.121494;4.066444
4.159781;4.066444
4.054913;4.066425
4.105988;4.066425
4.129763;4.066425
4.052963;4.066425
4.053;4.066425
4.06185;4.066406
4.098356;4.066406
4.056431;4.066406
4.061625;4.066388
4.083619;4.066388
4.055625;4.066388
4.061644;4.066369
4.099537;4.066369
4.111125;4.066369
4.127512;4.066369
4.056244;4.066369
4.098375;4.06635
4.162894;4.06635
4.044375;4.06635
4.054519;4.06635
4.05525;4.066331
4.043569;4.066331
4.0506;4.066331
4.076794;4.066313
4.051594;4.066313
4.053113;4.066313
4.1184;4.066312
4.044638;4.066312
4.058813;4.066312
4.058269;4.066294
4.061419;4.066294
4.065037;4.066294
4.044994;4.066294
4.051481;4.066294
4.051894;4.066294
4.122169;4.066275
4.053356;4.066275
4.100475;4.066257
4.098975;4.066257
4.046719;4.066257
4.054219;4.066257
4.054237;4.066257
4.101806;4.066256
4.051369;4.066256
4.054031;4.066256
4.098581;4.066219
4.136644;4.066219
4.049006;4.066219
4.053375;4.066219
4.11465;4.0662
4.050769;4.066181
4.058906;4.066181
4.052213;4.066163
4.054482;4.066163
4.058344;4.066144
4.065113;4.066144
4.065431;4.066144
4.114125;4.066144
4.043794;4.066144
4.05075;4.066144
4.054312;4.066125
4.084219;4.066125
4.092656;4.066125
4.095075;4.066125
4.130456;4.066125
4.052737;4.066125
4.054388;4.066106
4.046362;4.066106
4.050713;4.066106
4.065413;4.066088
4.068956;4.066088
4.099087;4.066088
4.156856;4.066088
4.046269;4.066088
4.050862;4.066088
4.051688;4.066069
4.0791;4.06605
4.128112;4.06605
4.044863;4.06605
4.045238;4.06605
4.062131;4.066031
4.067606;4.066031
4.119281;4.066031
4.122919;4.066031
4.066556;4.066012
4.115569;4.066012
4.126838;4.066012
4.160269;4.066012
4.044413;4.066012
4.155094;4.065994
4.078481;4.065975
4.122675;4.065975
4.122131;4.065975
4.05615;4.065956
4.09785;4.065956
4.097512;4.065956
4.055232;4.065956
4.11765;4.065938
4.126688;4.065938
4.048613;4.065938
4.154812;4.065919
4.098;4.0659
4.053131;4.0659
4.051875;4.0659
4.057406;4.065881
4.066913;4.065881
4.095243;4.065881
4.119956;4.065881
4.122;4.065881
4.046081;4.065881
4.053638;4.065881
4.127981;4.065863
4.052719;4.065863
4.061156;4.065844
4.066988;4.065844
4.066425;4.065844
4.118587;4.065844
4.049944;4.065844
4.0626;4.065825
4.094306;4.065825
4.050075;4.065825
4.0509;4.065825
4.122525;4.065806
4.04505;4.065806
4.064625;4.065788
4.084556;4.065788
4.122;4.065788
4.068506;4.065787
4.078856;4.065787
4.094044;4.065787
4.046756;4.065787
4.051518;4.065787
4.056;4.065769
4.062;4.065769
4.093968;4.065769
4.045031;4.065769
4.065563;4.06575
4.094231;4.06575
4.119431;4.06575
4.133794;4.06575
4.129313;4.06575
4.050619;4.06575
4.05735;4.06575
4.124269;4.065732
4.065187;4.065731
4.056637;4.065712
4.062656;4.065712
4.095881;4.065712
4.119487;4.065712
4.04415;4.065694
4.052419;4.065694
4.061175;4.065675
4.091794;4.065675
4.114313;4.065675
4.045032;4.065675
4.052456;4.065675
4.051406;4.065656
4.049963;4.065656
4.084556;4.065638
4.0935;4.065638
4.111763;4.065638
4.110938;4.065638
4.118719;4.065638
4.0452;4.065638
4.04745;4.065638
4.052569;4.065619
4.096894;4.0656
4.097212;4.0656
4.131319;4.0656
4.045519;4.0656
4.045219;4.0656
4.043681;4.0656
4.06215;4.065581
4.12095;4.065581
4.1295;4.065581
4.1403;4.065581
4.078331;4.065562
4.155806;4.065562
4.11975;4.065544
4.044413;4.065544
4.050506;4.065544
4.053281;4.065544
4.050637;4.065544
4.098262;4.065525
4.097662;4.065525
4.05045;4.065525
4.060256;4.065506
4.09605;4.065506
4.127175;4.065506
4.156556;4.065506
4.047093;4.065487
4.048275;4.065487
4.112213;4.065469
4.044769;4.065469
4.045913;4.06545
4.062506;4.065431
4.111481;4.065431
4.126744;4.065431
4.055287;4.065431
4.131956;4.065413
4.1229;4.065413
4.050281;4.065413
4.053;4.065413
4.060519;4.065394
4.046137;4.065394
4.060275;4.065375
4.094344;4.065375
4.121644;4.065356
4.043737;4.065356
4.062562;4.065338
4.0782;4.065338
4.099125;4.065338
4.1229;4.065338
4.044413;4.065337
4.143731;4.065319
4.047206;4.065319
4.061512;4.0653
4.114913;4.065281
4.128788;4.065281
4.051369;4.065281
4.054144;4.065281
4.090856;4.065263
4.123612;4.065263
4.057631;4.065262
4.121438;4.065262
4.066575;4.065244
4.094438;4.065244
4.098431;4.065244
4.108181;4.065244
4.043775;4.065244
4.097662;4.065225
4.115982;4.065225
4.0554;4.065225
4.044862;4.065206
4.044;4.065206
4.044937;4.065206
4.112006;4.065187
4.121963;4.065187
4.068319;4.065169
4.1022;4.065169
4.120913;4.06515
4.044075;4.06515
4.076138;4.065131
4.112025;4.065131
4.054368;4.065113
4.112344;4.065094
4.123556;4.065094
4.122488;4.065094
4.054219;4.065094
4.095131;4.065075
4.100869;4.065075
4.127869;4.065075
4.060631;4.065056
4.101563;4.065056
4.102763;4.065056
4.113956;4.065056
4.093913;4.065038
4.065806;4.065037
4.0524;4.065037
4.101319;4.065019
4.111144;4.065019
4.057144;4.065019
4.098187;4.065
4.119225;4.065
4.0437;4.065
4.044975;4.065
4.05045;4.065
4.060931;4.064981
4.119675;4.064981
4.128675;4.064981
4.125844;4.064981
4.0443;4.064981
4.05075;4.064981
4.049119;4.064981
4.0935;4.064962
4.050225;4.064962
4.054144;4.064962
4.056281;4.064962
4.056225;4.064962
4.134075;4.064944
4.051687;4.064944
4.115381;4.064925
4.049569;4.064925
4.060369;4.064906
4.118681;4.064906
4.141894;4.064906
4.064419;4.064888
4.078425;4.064888
4.128994;4.064888
4.06065;4.064869
4.099931;4.064869
4.128975;4.064869
4.131113;4.064869
4.048894;4.064869
4.144444;4.064868
4.061512;4.06485
4.101975;4.06485
4.130588;4.06485
4.12425;4.06485
4.09455;4.064831
4.050169;4.064831
4.101487;4.064813
4.127644;4.064813
4.060969;4.064794
4.156294;4.064794
4.047038;4.064794
4.097775;4.064775
4.107563;4.064775
4.107619;4.064775
4.143169;4.064775
4.044131;4.064775
4.045987;4.064775
4.050881;4.064775
4.112381;4.064737
4.108031;4.064737
4.1244;4.064737
4.1316;4.064737
4.112869;4.064719
4.061269;4.0647
4.125994;4.0647
4.054856;4.0647
4.061044;4.064681
4.110525;4.064681
4.129519;4.064681
4.064175;4.064662
4.093969;4.064662
4.110994;4.064662
4.129969;4.064662
4.047187;4.064662
4.056206;4.064662
4.10835;4.064644
4.129013;4.064625
4.065956;4.064606
4.082475;4.064606
4.103981;4.064606
4.133494;4.064606
4.045594;4.064606
4.078556;4.064588
4.108613;4.064588
4.054931;4.064588
4.111725;4.064569
4.045575;4.064569
4.061287;4.06455
4.104;4.06455
4.109794;4.06455
4.121063;4.06455
4.111181;4.064531
4.112137;4.064531
4.046925;4.064531
4.047075;4.064531
4.098769;4.064513
4.109344;4.064513
4.044994;4.064512
4.048125;4.064512
4.0935;4.064494
4.104206;4.064475
4.054856;4.064475
4.064456;4.064456
4.104525;4.064456
4.111069;4.064456
4.108706;4.064456
4.121531;4.064456
4.157213;4.064456
4.047244;4.064456
4.055194;4.064456
4.062094;4.064437
4.109512;4.064437
4.129988;4.064437
4.117537;4.064419
4.060462;4.0644
4.103531;4.0644
4.119132;4.0644
4.1454;4.0644
4.064343;4.064381
4.094719;4.064381
4.100306;4.064381
4.112456;4.064381
4.112362;4.064381
4.112156;4.064381
4.109325;4.064381
4.043681;4.064344
4.056694;4.064344
4.095768;4.064343
4.102725;4.064343
4.129819;4.064343
4.042856;4.064343
4.112475;4.064325
4.127532;4.064325
4.129331;4.064325
4.041862;4.064325
4.113469;4.064306
4.127438;4.064306
4.1292;4.064306
4.048687;4.064306
4.0605;4.064288
4.110262;4.064288
4.140544;4.064288
4.051331;4.064288
4.043025;4.064269
4.056206;4.064269
4.060012;4.06425
4.094944;4.06425
4.108444;4.06425
4.129369;4.06425
4.046831;4.06425
4.050131;4.06425
4.0623;4.064231
4.112044;4.064212
4.109269;4.064212
4.107825;4.064212
4.10925;4.064212
4.143862;4.064212
4.046437;4.064212
4.046231;4.064212
4.1106;4.064194
4.12905;4.064194
4.051594;4.064194
4.066219;4.064175
4.095806;4.064175
4.09065;4.064175
4.044038;4.064175
4.131938;4.064137
4.130325;4.064137
4.096612;4.064119
4.111387;4.064119
4.109494;4.064119
4.075838;4.0641
4.130137;4.0641
4.055719;4.0641
4.063687;4.064081
4.142381;4.064081
4.05435;4.064081
4.143319;4.064063
4.143225;4.064062
4.101169;4.064044
4.095075;4.064044
4.112081;4.064044
4.041994;4.064044
4.045238;4.064044
4.066031;4.064025
4.059075;4.064025
4.109081;4.064025
4.110806;4.064025
4.128544;4.064025
4.044638;4.064025
4.05315;4.064025
4.094062;4.064006
4.10925;4.064006
4.121044;4.064006
4.045218;4.064006
4.054688;4.064006
4.053075;4.064006
4.054088;4.064006
4.095825;4.063988
4.108912;4.063988
4.053937;4.063969
4.064363;4.06395
4.065131;4.06395
4.051369;4.06395
4.060894;4.063931
4.059937;4.063931
4.061044;4.063931
4.044207;4.063931
4.066163;4.063912
4.143938;4.063912
4.109325;4.063894
4.056225;4.063894
4.110094;4.063875
4.131638;4.063875
4.0437;4.063875
4.052512;4.063875
4.064213;4.063856
4.055212;4.063856
4.060181;4.063838
4.152563;4.063838
4.128582;4.063838
4.053806;4.063838
4.058887;4.063819
4.045556;4.063819
4.118756;4.0638
4.046925;4.063781
4.050488;4.063781
4.094888;4.063763
4.088531;4.063763
4.05315;4.063763
4.05285;4.063763
4.075181;4.063744
4.155938;4.063744
4.129463;4.063744
4.129387;4.063744
4.059618;4.063725
4.100062;4.063725
4.114331;4.063725
4.122488;4.063725
4.059281;4.063706
4.058831;4.063706
4.067625;4.063706
4.059169;4.063688
4.097944;4.063688
4.124775;4.063688
4.1295;4.063687
4.044675;4.063687
4.06275;4.06365
4.054875;4.06365
4.054537;4.06365
4.062337;4.063632
4.1085;4.063632
4.047075;4.063632
4.063444;4.063631
4.113319;4.063612
4.052719;4.063612
4.094775;4.063594
4.107844;4.063594
4.053019;4.063594
4.052756;4.063594
4.065019;4.063575
4.058513;4.063575
4.11765;4.063575
4.063894;4.063556
4.101544;4.063556
4.118531;4.063556
4.042481;4.063556
4.102894;4.063538
4.063256;4.063519
4.065113;4.063519
4.11105;4.063519
4.129912;4.063519
4.063894;4.0635
4.118288;4.0635
4.106944;4.063481
4.145062;4.063462
4.064194;4.063444
4.122056;4.063444
4.129538;4.063425
4.055888;4.063425
4.054144;4.063425
4.063481;4.063406
4.057744;4.063387
4.143544;4.063387
4.041488;4.063369
4.112494;4.06335
4.118344;4.06335
4.053881;4.06335
4.054612;4.06335
4.121419;4.063332
4.098918;4.063331
4.053356;4.063331
4.063631;4.063313
4.096387;4.063313
4.143094;4.063294
4.058831;4.063275
4.063556;4.063275
4.121044;4.063275
4.063744;4.063256
4.111763;4.063256
4.142062;4.063256
4.141181;4.063256
4.143562;4.063256
4.117387;4.063238
4.141575;4.063238
4.130662;4.063219
4.045837;4.063219
4.043306;4.063181
4.042144;4.063181
4.064531;4.063162
4.1205;4.063162
4.129725;4.063162
4.095544;4.063144
4.097044;4.063144
4.150819;4.063144
4.065187;4.063125
4.059225;4.063107
4.143731;4.063107
4.109981;4.063106
4.142381;4.063106
4.053563;4.063106
4.059956;4.063087
4.110919;4.063087
4.108819;4.063087
4.064175;4.063069
4.153913;4.063069
4.110806;4.06305
4.053281;4.06305
4.097343;4.063031
4.111819;4.063031
4.120462;4.063013
4.050262;4.063013
4.053638;4.063013
4.0521;4.063013
4.105613;4.062994
4.142531;4.062994
4.064137;4.062975
4.128919;4.062975
4.042013;4.062975
4.066125;4.062956
4.130475;4.062956
4.142531;4.062956
4.151813;4.062956
4.099669;4.062938
4.044225;4.062938
4.058887;4.062919
4.081894;4.062919
4.112869;4.062919
4.12215;4.062919
4.143075;4.062919
4.059338;4.0629
4.063125;4.0629
4.097606;4.0629
4.095394;4.0629
4.129125;4.0629
4.050225;4.0629
4.096106;4.062881
4.092956;4.062881
4.155356;4.062881
4.099425;4.062862
4.120706;4.062862
4.050375;4.062862
4.052175;4.062862
4.059769;4.062844
4.113281;4.062844
4.1415;4.062844
4.097288;4.062825
4.110225;4.062825
4.11795;4.062825
4.117425;4.062825
4.054125;4.062825
4.14345;4.062806
4.063125;4.062788
4.08765;4.062788
4.1514;4.062788
4.052588;4.062788
4.0608;4.062769
4.130869;4.062769
4.059394;4.06275
4.062656;4.06275
4.107094;4.06275
4.120031;4.06275
4.121625;4.06275
4.144688;4.06275
4.129406;4.06275
4.141912;4.062731
4.129875;4.062731
4.064212;4.062713
4.075013;4.062713
4.049981;4.062713
4.11645;4.062712
4.050525;4.062694
4.143244;4.062675
4.107713;4.062656
4.1109;4.062656
4.131413;4.062619
4.128131;4.062619
4.053469;4.062619
4.111725;4.0626
4.058738;4.062582
4.097588;4.062581
4.053731;4.062581
4.059244;4.062562
4.043512;4.062562
4.060256;4.062544
4.052962;4.062544
4.112119;4.062525
4.1064;4.062525
4.058382;4.062506
4.120669;4.062506
4.151906;4.062506
4.15275;4.062488
4.127756;4.062488
4.142306;4.062469
4.0875;4.062469
4.052569;4.062469
4.051013;4.062469
4.116544;4.06245
4.053638;4.06245
4.095375;4.062431
4.143094;4.062431
4.152112;4.062431
4.116206;4.062413
4.141575;4.062413
4.111519;4.062412
4.120725;4.062412
4.142325;4.062412
4.129087;4.062412
4.096406;4.062394
4.139306;4.062394
4.143188;4.062394
4.128187;4.062394
4.0977;4.062375
4.142512;4.062375
4.142981;4.062375
4.051894;4.062375
4.052194;4.062375
4.059956;4.062356
4.096912;4.062356
4.0521;4.062337
4.109906;4.062319
4.118925;4.062319
4.153294;4.0623
4.088475;4.062281
4.128225;4.062281
4.056862;4.062263
4.096612;4.062263
4.120313;4.062263
4.12125;4.062263
4.129125;4.062263
4.053581;4.062263
4.051219;4.062263
4.155319;4.062225
4.080188;4.062225
4.108688;4.062206
4.11705;4.062206
4.128356;4.062206
4.0533;4.062206
4.076306;4.062188
4.048838;4.062188
4.060219;4.062169
4.059431;4.062169
4.130344;4.062169
4.152956;4.062169
4.126987;4.062169
4.095094;4.06215
4.09275;4.06215
4.105519;4.06215
4.1091;4.06215
4.043925;4.06215
4.144125;4.062112
4.095488;4.062094
4.141387;4.062094
4.079269;4.062094
4.039781;4.062094
4.056881;4.062075
4.063575;4.062075
4.064363;4.062075
4.094587;4.062075
4.127344;4.062075
4.077281;4.062075
4.057463;4.062056
4.094419;4.062056
4.111725;4.062056
4.109118;4.062056
4.154606;4.062056
4.150819;4.062056
4.110713;4.062037
4.094794;4.062019
4.118306;4.062019
4.052644;4.062019
4.058156;4.061963
4.056844;4.061963
4.050282;4.061963
4.142962;4.061944
4.116525;4.061925
4.116563;4.061925
4.142775;4.061925
4.1541;4.061925
4.046081;4.061925
4.097794;4.061906
4.109006;4.061906
4.1217;4.061906
4.120856;4.061888
4.143731;4.061869
4.152281;4.061869
4.127606;4.061869
4.077713;4.061869
4.098056;4.06185
4.127438;4.06185
4.129332;4.06185
4.05285;4.06185
4.057688;4.061831
4.046194;4.061831
4.108613;4.061812
4.116206;4.061812
4.153031;4.061812
4.116206;4.061794
4.151869;4.061794
4.127925;4.061794
4.047038;4.061756
4.11795;4.061738
4.153725;4.061738
4.127456;4.061738
4.107075;4.061719
4.130513;4.061719
4.047956;4.061719
4.048931;4.061719
4.060744;4.061718
4.099575;4.061718
4.042125;4.0617
4.05615;4.061681
4.059093;4.061681
4.058887;4.061663
4.116188;4.061663
4.116075;4.061663
4.051181;4.061663
4.051631;4.061662
4.059225;4.061644
4.097382;4.061644
4.117537;4.061644
4.057594;4.061625
4.115569;4.061625
4.056244;4.061606
4.127344;4.061606
4.126669;4.061606
4.077881;4.061606
4.105125;4.061587
4.111594;4.061587
4.051763;4.061587
4.059169;4.061569
4.14255;4.061569
4.145981;4.061569
4.107881;4.06155
4.124381;4.06155
4.139606;4.06155
4.142512;4.06155
4.041112;4.06155
4.050844;4.06155
4.130925;4.061531
4.056;4.061512
4.152769;4.061512
4.058625;4.061494
4.120313;4.061494
4.153031;4.061494
4.056169;4.061475
4.108744;4.061475
4.116019;4.061475
